,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
382,FOUR JK ONE GENERAL MERCHANDISING,Single Proprietorship,06-Nov-2014,Platinum,Active,14-Mar-2020,14-Mar-2021,2014111189281460091838
383,W.D. MENDOZA CONSTRUCTION,Single Proprietorship,29-Aug-2006,Platinum,Active,13-Mar-2020,31-Mar-2021,200608109591548722041
384,LANSANG CONSTRUCTION,Single Proprietorship,13-Jul-2004,Platinum,Active,16-Mar-2020,16-Mar-2021,20040744431135912964
385,ARTEZ PRINTA KEN STILO SOUVENIR SHOP,Single Proprietorship,06-Nov-2014,Platinum,Active,14-Mar-2020,14-Mar-2021,2014111189301097364823
386,MILESTONES DESIGN AND CONSTRUCTION,Single Proprietorship,03-Mar-2020,Platinum,Active,13-Mar-2020,13-Mar-2021,202003213065413998058
387,SPARKOTECH ENGINEERING SOLUTIONS CO. ALSO KNOWN AS (A.K.A)SPARKOTECH EQUIPMENT SUPPLIES AND ENGINEERING SERVICES,Corporation,25-Jan-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201901582761545652269
388,"CATS ASIAN CARS, INC.",Corporation,22-Apr-2015,Platinum,Active,13-Mar-2020,13-Mar-2021,2015041336901304568970
389,CALCON ENGINEERING,Single Proprietorship,10-Feb-2016,Platinum,Active,18-Mar-2020,22-Mar-2021,2016021615302111003759
390,ICT HEALTH TECHNOLOGY SERVICES INDIA PRIVATE LTD,Foreign Company Organization,13-Feb-2020,Platinum,Active,14-Mar-2020,14-Mar-2021,202002210537540743017
391,PSALMS AUDIO RECORDING STUDIO,Single Proprietorship,12-Aug-2014,Platinum,Active,14-Mar-2020,05-Apr-2021,201408110785949223098
392,MRCJP CONSTRUCTION AND TRADING,Single Proprietorship,13-Sep-2012,Platinum,Active,10-Mar-2020,21-Mar-2021,201209588651115917498
393,K'B.B.EL. BUILDER,Single Proprietorship,12-Nov-2005,Platinum,Active,10-Mar-2020,10-Mar-2021,2005118751229129716
394,FCG CATERING SERVICES & REFRESHMENT PARLOR,Single Proprietorship,12-Jan-2016,Platinum,Active,10-Mar-2020,10-Mar-2021,201601158264154894185
395,GREAT BUYS HOME DEPOT INC.,Corporation,03-Jan-2018,Platinum,Active,14-Mar-2020,14-Mar-2021,2018011217831878504559
396,RANDOM BUILDERS,Single Proprietorship,08-Feb-2012,Platinum,Active,10-Mar-2020,18-Mar-2021,201202482531353816692
397,VERTCAP CONSTRUCTION AND SUPPLY CORP.,Corporation,16-Jan-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,201901597891589825968
398,NOR-KAZ CONSTRUCTION,Single Proprietorship,04-Mar-2020,Platinum,Active,13-Mar-2020,13-Mar-2021,2020032135251611376384
399,CECILLES HOTEL AND CATERING SERVICES,Single Proprietorship,02-Oct-2007,Platinum,Active,10-Mar-2020,21-Mar-2021,20071016769344528149
400,VRP HARDWARE LUMBER AND SUPPLY CORPORATION,Corporation,13-Nov-2018,Platinum,Active,15-Mar-2020,20-Mar-2021,20181168113155311167
401,"MACHINE & COMPUTER WORLD, INC.",Corporation,04-May-2004,Platinum,Active,10-Mar-2020,10-Mar-2021,2004053908561502463
402,L. D. LLACUNA CONSTRUCTION AND SUPPLY INC.,Corporation,13-Jan-2016,Platinum,Active,10-Mar-2020,13-Mar-2021,201601158421126125007
403,BF MERREN PHARMACEUTICALS,Single Proprietorship,29-Jan-2007,Platinum,Active,31-Jan-2020,12-Mar-2021,1970012120522025133854
404,EXCELLENCE STRUCTURAL AND CIVIL SOLUTIONS (EXCELSCIS) CO.,Partnership,22-Sep-2014,Platinum,Active,15-Jun-2020,15-Jun-2021,201409114434874078087
405,G.M.R. CONSTRUCTION AND SUPPLY,Single Proprietorship,07-Jul-2004,Platinum,Active,13-Mar-2020,13-Mar-2021,2004074386350309453
406,NUEVA CAMSUR HOME FURNISHING,Single Proprietorship,12-Mar-2014,Platinum,Active,16-Mar-2020,16-Mar-2021,20140396437472348201
407,ULTIMATE CARE JANITORIAL AND ALLIED SERVICES,Single Proprietorship,11-Dec-2006,Platinum,Active,10-Mar-2020,12-Mar-2021,200612119951569036217
408,SANTAMENA'S MINI-HARDWARE,Single Proprietorship,12-Jul-2019,Platinum,Active,07-Aug-2020,07-Aug-2021,20190733093353224611
409,NN CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,24-Feb-2020,Platinum,Active,13-Mar-2020,13-Mar-2021,2020022117281613965394
410,"J&R ELECTRONICS AND APPLIANCES CENTER, INC.",Corporation,01-Sep-2009,Platinum,Active,10-Mar-2020,10-Mar-2021,20090928380982420122
411,FILZACK INDUSTRIES PACKAGING CORPORATION,Corporation,20-Jun-2016,Platinum,Active,10-Mar-2020,10-Mar-2021,2016061744661927983122
412,ASSAN TRADING,Single Proprietorship,26-Jul-2012,Platinum,Active,10-Mar-2020,10-Mar-2021,2012075655535437598
413,M.S. CONSTRUCTION AND MARKETING,Single Proprietorship,21-Dec-2011,Platinum,Active,13-Mar-2020,13-Mar-2021,201112905651240011700
414,"RAINPHIL, INC.",Corporation,08-Dec-2003,Platinum,Active,01-Apr-2020,01-Apr-2021,200312265382046106049
415,VICONARP CONSTRUCTION SERVICES CORPORATION,Corporation,02-Mar-2020,Platinum,Active,10-Mar-2020,10-Mar-2021,202003213192798470475
416,"BENCHMARK BROADCAST SYSTEMS PHILIPPINES, INC.",Corporation,09-Feb-2018,Platinum,Active,10-Mar-2020,10-Mar-2021,201802115678575651783
417,GSH CONSTRUCTION,Single Proprietorship,03-Mar-2020,Platinum,Active,13-Mar-2020,13-Mar-2021,2020032134212009010605
418,"AMADO LIM ENTERPRISES, INC.",Corporation,08-Feb-2005,Platinum,Active,10-Mar-2020,08-May-2021,20050264191203167485
419,JIMBERNS BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,05-Oct-2012,Platinum,Active,17-Mar-2020,17-Mar-2021,20121059908952352197
420,"KYRO BUILDERS, INC.",Corporation,24-Mar-2014,Platinum,Active,13-Mar-2020,22-Mar-2021,201403976951649670488
421,PPCC TRADING,Single Proprietorship,20-Jul-2007,Platinum,Active,13-Mar-2020,05-Apr-2021,200707152511768023266
422,LOLITA LIM GO-PROPERTY LEASING,Single Proprietorship,21-Nov-2013,Platinum,Active,13-Mar-2020,13-Mar-2021,201311876911792318958
423,GREATSTAR SECURITY SERVICES INCORPORATION,Corporation,23-Sep-2010,Platinum,Active,10-Mar-2020,10-Mar-2021,201009359861001609856
424,NCMEPS PRINTING SERVICES,Single Proprietorship,08-Feb-2018,Platinum,Active,18-Mar-2020,12-Apr-2021,2018021161021752031972
425,"F.B. LADAO SALES,INC.",Corporation,20-Jul-2001,Platinum,Active,13-Mar-2020,13-Mar-2021,20010710529740450
426,RATSADA ARANGKADA BALITA,Single Proprietorship,13-Mar-2015,Platinum,Active,13-Mar-2020,13-Mar-2021,201503129889615681237
427,UNITRON CONSTRUCTION & DEVELOPMENT CORPORATION,Corporation,14-Jan-2014,Platinum,Active,15-Mar-2020,15-Mar-2021,2014011166401131672658
428,KET BUN COMPANY,Partnership,19-Aug-2003,Platinum,Active,10-Mar-2020,10-Mar-2021,20030817911705664087
429,THE FIRST ANALYTICAL SERVICES AND TECHNICAL COOPERATIVE(F.A.S.T. LABORATORIES),Cooperative,30-May-2011,Platinum,Active,04-Jun-2020,04-Jun-2021,20110541412559613250
430,ANGLOWEALTH ENTERPRISES,Single Proprietorship,03-Mar-2004,Platinum,Active,10-Mar-2020,14-Mar-2021,20040332611518964736
431,VANESSA S. ANASCO CUSTOMS BROKERAGE,Single Proprietorship,15-Feb-2017,Platinum,Active,13-Mar-2020,13-Mar-2021,2017021796031633137410
432,DELTEC ILLUMINATION TECHNOLOGIES INC.,Corporation,17-Feb-2017,Platinum,Active,29-Jan-2020,29-Jan-2021,201702212071965623555
433,VALLEHERMOSO GENERAL MERCHANDISE,Single Proprietorship,08-Aug-2016,Platinum,Active,15-Mar-2020,15-Mar-2021,2016081804381238135276
434,C AND C'S RENT A CAR,Single Proprietorship,06-Sep-2017,Platinum,Active,15-Mar-2020,15-Mar-2021,2017091414781425279728
435,CTG CONSTRUCTION & ENTERPRISES,Single Proprietorship,05-Mar-2008,Platinum,Active,10-Mar-2020,22-Mar-2021,200803192771867808731
436,WBA GASOLINE STATION,Single Proprietorship,21-May-2019,Platinum,Active,10-Mar-2020,10-Mar-2021,2019054183650411734
437,FELGEN ENTERPRISES,Single Proprietorship,23-Oct-2007,Platinum,Active,10-Mar-2020,10-Mar-2021,200710171861300999801
438,PRINTON PRESS,Single Proprietorship,03-Aug-2001,Platinum,Active,18-Mar-2020,18-Mar-2021,200108109251818014933
439,GOLDMINE PRINTING PRESS,Single Proprietorship,06-Dec-2004,Platinum,Active,10-Mar-2020,14-Mar-2021,20041258251032453558
440,JHI CONSTRUCTION & SUPPLY,Single Proprietorship,05-Dec-2003,Platinum,Active,16-Jun-2020,16-Jun-2021,2003122141392435305
441,UNIQUE LUMBER INC.,Corporation,06-May-2008,Platinum,Active,13-Mar-2020,13-Mar-2021,20080520340628105785
442,VILLA-DESTURA FARMS AND GARDENS,Single Proprietorship,13-Mar-2013,Platinum,Active,13-Mar-2020,13-Mar-2021,201303682511080162699
443,"VIVUS SECURITY & INVESTIGATION SERVICES, INC.",Corporation,02-Jul-2018,Platinum,Active,16-Jul-2020,16-Jul-2021,20180792007789671220
444,MIAMI HEAT BEACH RESORT,Single Proprietorship,20-May-2016,Platinum,Active,13-Mar-2020,28-Mar-2021,2016051715321839409355
445,EASNOW TRANSPORT SERVICES,Single Proprietorship,08-Dec-2017,Platinum,Active,10-Mar-2020,10-Mar-2021,201712124599814756986
446,MEEB GENERAL MERCHANDISE,Single Proprietorship,31-Aug-2018,Platinum,Active,16-Mar-2020,16-Mar-2021,201808807312137424135
447,EXERGEN ENGINEERING AND INDUSTRIAL SUPPLIES,Single Proprietorship,31-Aug-2018,Platinum,Active,23-Mar-2020,23-Mar-2021,201808810401333576643
448,IDENTIKARD SYSTEMS CORPORATION,Corporation,26-Apr-2007,Platinum,Active,18-Mar-2020,18-Mar-2021,20070413511548648545
449,IGREYWARE TRADING,Single Proprietorship,21-Jan-2019,Platinum,Active,13-Mar-2020,13-Mar-2021,20190159157583257313
450,SPEEDLAND BUILDERS AND MARKETING,Single Proprietorship,19-Jun-2018,Platinum,Active,13-Mar-2020,19-Mar-2021,2018069429183515821
451,RSM SCHOOL & OFFICE SUPPLIES,Single Proprietorship,20-Aug-2016,Platinum,Active,13-Mar-2020,13-Mar-2021,2016081821901909788848
452,MJE HAULING SERVICES AND CONSTRUCTION SUPPLY,Single Proprietorship,27-Aug-2010,Platinum,Active,13-Mar-2020,13-Mar-2021,20100835527244330254
453,HYDROTERRE CONSULTANTS INC.,Corporation,14-Sep-2004,Platinum,Active,16-Mar-2020,13-Apr-2021,20040951391616995001
454,ABBYJAVES BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,11-Mar-2016,Platinum,Active,13-Mar-2020,13-Mar-2021,201603165089799144218
455,DJD CONSTRUCTION,Single Proprietorship,19-Jun-2007,Platinum,Active,18-Mar-2020,18-Mar-2021,20070614432806316723
456,ARTAZN LLC,Foreign Company Organization,20-Jan-2015,Platinum,Active,10-Mar-2020,27-Mar-2021,2015011240021685575019
457,RESOUND COMMUNICATION INC,Corporation,05-Mar-2020,Platinum,Active,01-Jun-2020,01-Jun-2021,202003213768150731645
458,BATANGAS POST,Single Proprietorship,09-Feb-2015,Platinum,Active,18-Mar-2020,22-Apr-2021,2015021262622060262041
459,UNO SPORTS HOUSE,Single Proprietorship,31-Aug-2018,Platinum,Active,14-Mar-2020,14-Mar-2021,20180880833531365700
