,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
8418,NATHAN'S FOOD STUFF,Single Proprietorship,23-Apr-2015,Platinum,Active,2020-03-14,14-Mar-2021,201504133821859741242
8419,"SM PRIME HOLDINGS, INC. - CEBU",Corporation,03-Nov-2011,Platinum,Active,2020-03-14,14-Mar-2021,201111783771735519574
8420,RHOFEL VEGETABLE DEALER,Single Proprietorship,29-May-2013,Platinum,Active,2020-03-14,27-Mar-2021,201305729441648244295
8421,"IMAGINET INTERNATIONAL, INC.",Corporation,15-Oct-2010,Platinum,Active,2020-03-14,22-Mar-2021,201010364161148910279
8422,TERRA TECH MARKETING,Single Proprietorship,07-Aug-2019,Platinum,Active,2020-03-14,14-Mar-2021,201908288351269058402
8423,"EMMI, INC.",Corporation,15-Nov-2001,Platinum,Active,2020-03-14,25-Mar-2021,2001111711691381327830
8424,ALDUEZA EVENTS PRODUCTION,Single Proprietorship,03-Apr-2019,Platinum,Active,2020-03-14,14-Mar-2021,20190447417262534412
8425,SUGO ENTERPRISE,Single Proprietorship,04-Jun-2010,Platinum,Active,2020-03-14,14-Mar-2021,201006339171926169610
8426,HOUSE OF PITCHY ENTERPRISES,Single Proprietorship,06-Feb-2015,Platinum,Active,2020-03-14,22-Apr-2021,201502125982575171847
8427,RL ENTERPRISES,Single Proprietorship,04-Mar-2020,Platinum,Active,2020-03-14,14-Mar-2021,202003213451367884605
8428,MEDZ SECURITY AGENCY,Single Proprietorship,14-Oct-2019,Platinum,Active,2020-03-14,14-Mar-2021,20191015624571968964
8429,CDC CONSTRUCTION AND SUPPLIES,Single Proprietorship,25-Jul-2007,Platinum,Active,2020-03-14,18-Mar-2021,20070715370950744570
8430,KBETECH TRADING INC.,Corporation,25-Jan-2018,Platinum,Active,2020-03-14,14-Mar-2021,201801118209748494064
8431,ACO CONSTRUCTION,Single Proprietorship,29-Jun-2006,Platinum,Active,2020-03-14,14-Mar-2021,20060610493543108892
8432,EIGHT TWO EIGHT MART,Single Proprietorship,27-Jul-2016,Platinum,Active,2020-03-14,14-Mar-2021,201607178750881889108
8433,AL CHRIS CONSTRUCTION,Single Proprietorship,11-Dec-2007,Platinum,Active,2020-03-14,18-Mar-2021,200712179501719494044
8434,SONORAY MEDICAL ENTERPRISES INC,Corporation,01-Oct-2003,Platinum,Active,2020-03-14,29-Mar-2021,20031018731768264399
8435,MERIJR ENTERPRISES INCORPORATED,Corporation,29-Jun-2007,Platinum,Active,2020-03-14,25-Mar-2021,20070614780456878000
8436,RR FANTASTIK CARWASH & AUTO AIRCONDITIONING SERVICES,Single Proprietorship,04-Oct-2016,Platinum,Active,2020-03-14,10-May-2021,201610187528102954317
8437,JHJN CONSTRUCTION & SUPPLY,Single Proprietorship,13-Dec-2018,Platinum,Active,2020-03-14,14-Mar-2021,201812629002094692465
8438,CHECKWAY ELECTROTECH,Single Proprietorship,19-Aug-2019,Platinum,Active,2020-03-14,14-Mar-2021,20190826681245848541
8439,UNO SPORTS HOUSE,Single Proprietorship,31-Aug-2018,Platinum,Active,2020-03-14,14-Mar-2021,20180880833531365700
8440,VPN ENTERPRISE,Single Proprietorship,14-Jul-2014,Platinum,Active,2020-03-14,14-Mar-2021,2014071079631165671403
8441,SKYE SUPPLY WHOLESALING,Single Proprietorship,28-Jan-2019,Platinum,Active,2020-03-14,14-Mar-2021,201901581681620810917
8442,CDYO CONSUMER GOODS TRADING,Single Proprietorship,21-Nov-2019,Platinum,Active,2020-03-14,14-Mar-2021,201911852884213680
8443,BRIGHT RESOURCE HOSPITAL AND DIAGNOSTIC SOLUTIONS,Single Proprietorship,03-Jan-2014,Platinum,Active,2020-03-14,14-Mar-2021,20140190220378322253
8444,RASENTA BUILDERS & SUPPLIES,Single Proprietorship,09-Aug-2016,Platinum,Active,2020-03-14,18-Mar-2021,2016081806711988304297
8445,CRIPTONITE OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,08-Jan-2020,Platinum,Active,2020-03-14,14-Mar-2021,2020013411535791954
8446,ABCC SALES & SERVICES,Single Proprietorship,08-Jan-2009,Platinum,Active,2020-03-14,22-Mar-2021,20090124017526694183
8447,OXIAIRE GAS ENTERPRISES,Single Proprietorship,04-Aug-2016,Platinum,Active,2020-03-14,14-Mar-2021,201608180176443226965
8448,"CELTECH NETWORK SYSTEM & ELECTRICAL SERVICES, INC.",Corporation,26-Jun-2008,Platinum,Active,2020-03-14,21-Mar-2021,20080621204848166290
8449,SMS TYRE DEPOT AND CAR ACCESSORIES INC.,Corporation,20-Apr-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017041665871035725446
8450,BABET'S CATERING,Single Proprietorship,11-Oct-2018,Platinum,Active,2020-03-14,14-Mar-2021,20181073443844373961
8451,"MODERN TECH. CO., LTD.",Foreign Company Organization,08-Dec-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017121250061657444841
8452,LMGJK TRADING,Single Proprietorship,06-Mar-2020,Platinum,Active,2020-03-14,14-Mar-2021,202003213811406891161
8453,LV ENTERPRISE INC.,Corporation,19-Nov-2012,Platinum,Active,2020-03-14,14-Mar-2021,201211621111697709765
8454,"THE GREAT PROVIDER EDUCATIONAL CENTER OF NORTHERN LUZON,INC.",Corporation,25-Mar-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017031710181244056319
8455,SIFU J BUILDERS CORPORATION,Corporation,18-May-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017051618011997048439
8456,MAC J PEST CONTROL SERVICES,Single Proprietorship,08-May-2019,Platinum,Active,2020-03-14,14-Mar-2021,201905433341305846749
8457,LUCKY PEARL AR-J ENTERPRISES,Single Proprietorship,01-Feb-2012,Platinum,Active,2020-03-14,16-Apr-2021,201202478211126336777
8458,GATEWAY FUEL STATION,Single Proprietorship,27-Aug-2019,Platinum,Active,2020-03-14,14-Mar-2021,20190825273584192847
8459,BENZEN OFFICE SUPPLIES TRADING,Single Proprietorship,06-Jan-2020,Platinum,Active,2020-03-14,14-Mar-2021,20200138831879600653
8460,CYO SMART TRADING,Single Proprietorship,09-Nov-2010,Platinum,Active,2020-03-14,21-Mar-2021,20101136786300420785
8461,E.H. MILIO CONSTRUCTION,Single Proprietorship,08-Dec-2017,Platinum,Active,2020-03-14,25-Mar-2021,2017121254781802883310
8462,JT MAX POWER EQUIPMENT CORPORATION,Corporation,23-Mar-2011,Platinum,Active,2020-03-14,15-Mar-2021,201103397582101786489
8463,GENPHARM ENTERPRISE,Single Proprietorship,24-Nov-2004,Platinum,Active,2020-03-14,29-Apr-2021,20041157561034700724
8464,WVS1 TRADING INC.,Corporation,26-Jan-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017011838291295563424
8465,FIVE JCL CONSTRUCTION AND TRADING,Single Proprietorship,04-Mar-2020,Platinum,Active,2020-03-14,14-Mar-2021,2020032134351795130185
8466,FJ MIRANDA CONSTRUCTION,Single Proprietorship,15-Sep-2016,Platinum,Active,2020-03-14,11-Apr-2021,201609185084490004060
8467,R & LT SHIPYARD & REALTY DEVELOPMENT CORPORATION,Corporation,23-Aug-2007,Platinum,Active,2020-03-14,14-Mar-2021,20070877947588160740
8468,G4 RICEMILL CORP,Corporation,04-Nov-2016,Platinum,Active,2020-03-14,14-Mar-2021,2016111913721585746849
8469,HMM BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,17-Jan-2012,Platinum,Active,2020-03-14,20-Mar-2021,20120147044409853822
8470,JAHA GENERAL INTERIORS,Single Proprietorship,15-Oct-2009,Platinum,Active,2020-03-14,14-Mar-2021,200910290581635235233
8471,GRAND STAR GENERAL CONTRACTOR,Single Proprietorship,22-Feb-2008,Platinum,Active,2020-03-14,14-Mar-2021,20080219035670066713
8472,DANE DEGALA CASTILLO PHARMACY,Single Proprietorship,18-Sep-2006,Platinum,Active,2020-03-14,09-Apr-2021,20060911181644154185
8473,ICT HEALTH TECHNOLOGY SERVICES INDIA PRIVATE LTD,Foreign Company Organization,13-Feb-2020,Platinum,Active,2020-03-14,14-Mar-2021,202002210537540743017
8474,PSALMS AUDIO RECORDING STUDIO,Single Proprietorship,12-Aug-2014,Platinum,Active,2020-03-14,05-Apr-2021,201408110785949223098
8475,ARTEZ PRINTA KEN STILO SOUVENIR SHOP,Single Proprietorship,06-Nov-2014,Platinum,Active,2020-03-14,14-Mar-2021,2014111189301097364823
8476,BLASTER PRO AUDIO SERVICES,Single Proprietorship,03-Jan-2013,Platinum,Active,2020-03-14,14-Mar-2021,201301637001682414804
8477,M.M.A. ACHIEVER CONSTRUCTION & DEV'T CORP.,Corporation,26-Feb-2009,Platinum,Active,2020-03-14,04-Apr-2021,20090225076443364086
8478,"SIERRA CONSTRUCTION, CATARMAN N. SAMAR",Single Proprietorship,11-Sep-2008,Platinum,Active,2020-03-14,14-Mar-2021,200809223781415997569
8479,HANNAHZIEL BUILDERS AND SUPPLY,Single Proprietorship,20-Apr-2009,Platinum,Active,2020-03-14,14-Mar-2021,20090426088521144730
8480,LE JOIE BAKESHOP,Single Proprietorship,05-Jul-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017071532241882026439
8481,CYBER FRONTIER ELECTRONIC TRADING INC,Corporation,20-Apr-2005,Platinum,Active,2020-03-14,18-Mar-2021,200504715796533700
8482,"ENEX ELECTRIC PHILS., INC.",Corporation,19-Jan-2011,Platinum,Active,2020-03-14,19-Mar-2021,201101377441891186140
8483,AIMEK CONSTRUCTION AND SUPPLY,Single Proprietorship,11-Feb-2019,Platinum,Active,2020-03-14,14-Mar-2021,201902556571404277735
8484,ENERGEN POWER SAVER SERVICES AND MERCHANDISING,Single Proprietorship,04-Oct-2017,Platinum,Active,2020-03-14,14-Mar-2021,201710135811576732221
8485,JOMARCANN GENERAL CONSTRUCTION,Single Proprietorship,29-Nov-2005,Platinum,Active,2020-03-14,26-Apr-2021,20051188781014509829
8486,"LINDE PHILIPPINES, INC.",Corporation,25-Nov-2010,Platinum,Active,2020-03-14,15-Mar-2021,2010111173331499319081
8487,CALEDONIAN INTERNATIONAL CORPORATION,Corporation,06-Feb-2013,Platinum,Active,2020-03-14,15-Mar-2021,20130265411600145540
8488,TRITON COMMUNICATIONS CORPORATION,Corporation,15-Jun-2001,Platinum,Active,2020-03-14,24-Apr-2021,200106721241731368
8489,RL CATERING SERVICES,Single Proprietorship,02-Mar-2020,Platinum,Active,2020-03-14,14-Mar-2021,202003213025942165871
8490,ST. CLARE PUBLICATIONS CORP.,Corporation,08-Jan-2015,Platinum,Active,2020-03-14,14-Mar-2021,201501123597758976128
8491,TRAVELEARTH TOURS & ADVENTURES,Single Proprietorship,05-Mar-2008,Platinum,Active,2020-03-14,14-Mar-2021,200803192611923087839
8492,"NEMA ELECTRICAL & INDUSTRIAL SALES, INC.",Corporation,25-Sep-2006,Platinum,Active,2020-03-14,04-Apr-2021,200609112412070203911
8493,HOLLYWOOD OFFICE SUPPLIES TRADING,Single Proprietorship,17-Feb-2020,Platinum,Active,2020-03-14,14-Mar-2021,2020022109001045417716
8494,METS INNOVATIVE SOLUTION INC.,Corporation,29-Jan-2020,Platinum,Active,2020-03-14,14-Mar-2021,2020012090132078069906
8495,"MERLO STEEL POLES & ACCESSORIES, INC.",Corporation,28-Jan-2015,Platinum,Active,2020-03-14,14-Mar-2021,2015011247921393946960
8496,"CONTRACT DESIGN AND SYSTEMS FURNITURE SPECIALIST, INC.",Corporation,16-Sep-2002,Platinum,Active,2020-03-14,15-Mar-2021,20020917625883880429
8497,WYN'S CONSTRUCTION SUPPLIES,Single Proprietorship,20-Jan-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017011847751852484678
8498,GEMELLUS BUILDERS AND GENERAL SUPPLY,Single Proprietorship,06-Feb-2017,Platinum,Active,2020-03-14,03-Apr-2021,201702181812321988689
8499,ISLAND ADVENTURE TOURS AND TRAVEL,Single Proprietorship,05-Oct-2015,Platinum,Active,2020-03-14,14-Mar-2021,20151015049743817281
8500,GREAT BUYS HOME DEPOT INC.,Corporation,03-Jan-2018,Platinum,Active,2020-03-14,14-Mar-2021,2018011217831878504559
8501,ROTRONICS SYSTEMS INCORPORATED,Corporation,27-Mar-2007,Platinum,Active,2020-03-14,14-Mar-2021,200703133201739295232
8502,"GLOBAL-LINK EXHIBITIONS SPECIALIST, INC.",Corporation,13-Jul-2015,Platinum,Active,2020-03-14,14-Mar-2021,201507141759793817250
8503,INTERNATIONAL MORIAH ECO TECH INCORPORATED,Corporation,25-Oct-2018,Platinum,Active,2020-03-14,14-Mar-2021,20181071292746679804
8504,DSA SOFTWARE SOLUTIONS,Single Proprietorship,27-Jul-2016,Platinum,Active,2020-03-14,14-Mar-2021,201607178754210335147
8505,DRIVEASIA MOTOR CORPORATION (HYUNDAI LA UNION),Corporation,25-Feb-2013,Platinum,Active,2020-03-14,14-Mar-2021,201302130742107082470
8506,BUILDERS EXPONENT ENTERPRISE,Single Proprietorship,28-Sep-2011,Platinum,Active,2020-03-14,14-Mar-2021,20110944329217383758
8507,THE SEVEN-SEVEN TRADING,Single Proprietorship,02-Oct-2002,Platinum,Active,2020-03-14,12-Apr-2021,2002101093226859850
8508,SALS BAR AND RESTAURANT,Single Proprietorship,18-Aug-2015,Platinum,Active,2020-03-14,14-Mar-2021,201508145388857294002
8509,D' JLH BUILDERS CORPORATION,Corporation,08-Oct-2008,Platinum,Active,2020-03-14,14-Mar-2021,200810227761599232485
8510,A. M. SIA GENERAL MERCHANDISE,Single Proprietorship,10-Mar-2011,Platinum,Active,2020-03-14,14-Mar-2021,201103393531391167451
8511,BRYTE TEKNOLOGY CORPORATION,Corporation,17-Dec-2013,Platinum,Active,2020-03-14,14-Mar-2021,201312896531570335458
8512,GRB ENTERPRISES INC.,Corporation,04-Aug-2015,Platinum,Active,2020-03-14,14-Mar-2021,2015081441681919421800
8513,"MACONARK BUILDERS, INC.",Corporation,29-Jun-2010,Platinum,Active,2020-03-14,21-Mar-2021,20100634340845996902
8514,THE POMELO HOME CORPORATION,Corporation,07-Nov-2018,Platinum,Active,2020-03-14,14-Mar-2021,201811693941800840647
8515,FOUR JK ONE GENERAL MERCHANDISING,Single Proprietorship,06-Nov-2014,Platinum,Active,2020-03-14,14-Mar-2021,2014111189281460091838
8516,GABIGROUP INC.,Corporation,22-May-2015,Platinum,Active,2020-03-14,14-Mar-2021,2015051365781084635274
8517,MCRG ENGINEERING SERVICES AND TECHNICAL CONSULTANCY,Single Proprietorship,27-Oct-2008,Platinum,Active,2020-03-14,14-Mar-2021,200810231301617077220
8518,SURE TIRE TRADING,Single Proprietorship,25-May-2011,Platinum,Active,2020-03-14,27-Mar-2021,20110541292921078586
8519,"ONE EQUIPMENT TRADE AND CONSTRUCTION DEVELOPMENT, INC.",Corporation,24-Oct-2017,Platinum,Active,2020-03-14,14-Mar-2021,201710132039753373084
8520,UNIVERSITY OF THE PHILIPPINES LOS BAÑOS FOUNDATION INC.,Corporation,15-Mar-2007,Platinum,Active,2020-03-14,15-Mar-2021,20070313168897718604
8521,LBP LEASING AND FINANCE CORPORATION,Corporation,04-Aug-2014,Platinum,Active,2020-03-14,14-Mar-2021,2014081097831227927353
8522,T. R. PARRONE ENTERPRISES,Single Proprietorship,12-Feb-2009,Platinum,Active,2020-03-14,14-Mar-2021,200902247441292309053
8523,JF CAYACAP CATERING BALLOONS AND PARTY NEEDS,Single Proprietorship,28-Aug-2017,Platinum,Active,2020-03-14,14-Mar-2021,2017081436351607132127
8524,ARUGA N HEALTHDEPOT CORPORATION,Corporation,05-Feb-2016,Platinum,Active,2020-03-14,14-Mar-2021,2016021611731678728414
8525,VERANDA CATERING SERVICES,Single Proprietorship,16-Jun-2011,Platinum,Active,2020-03-14,19-Mar-2021,20110641788771573506
8526,FIDEL CACAS GRAVEL &AMP; SAND AND GEN. MDSE.,Single Proprietorship,24-Feb-2020,Platinum,Active,2020-03-14,14-Mar-2021,202002211646993209712
8527,WEALTH MARINE PTE. LTD.,Foreign Company Organization,22-Oct-2018,Platinum,Active,2020-03-14,14-Mar-2021,201810717401615136509
8528,MEYOK AUTO REPAIR & GENERAL SERVICES,Single Proprietorship,13-May-2016,Platinum,Active,2020-03-13,13-Mar-2021,2016051709081285181255
8529,IGREYWARE TRADING,Single Proprietorship,21-Jan-2019,Platinum,Active,2020-03-13,13-Mar-2021,20190159157583257313
8530,3T CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,15-Jul-2011,Platinum,Active,2020-03-13,13-Mar-2021,201107425051773205565
8531,LUCKY H & K CONSTRUCTION,Single Proprietorship,06-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,2020032138061234752606
8532,MEDITECH MEDICAL SUPPLIES,Single Proprietorship,13-Dec-2019,Platinum,Active,2020-03-13,13-Mar-2021,20191252701037994353
8533,ABBYJAVES BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,11-Mar-2016,Platinum,Active,2020-03-13,13-Mar-2021,201603165089799144218
8534,MJE HAULING SERVICES AND CONSTRUCTION SUPPLY,Single Proprietorship,27-Aug-2010,Platinum,Active,2020-03-13,13-Mar-2021,20100835527244330254
8535,RSM SCHOOL & OFFICE SUPPLIES,Single Proprietorship,20-Aug-2016,Platinum,Active,2020-03-13,13-Mar-2021,2016081821901909788848
8536,SPEEDLAND BUILDERS AND MARKETING,Single Proprietorship,19-Jun-2018,Platinum,Active,2020-03-13,19-Mar-2021,2018069429183515821
8537,R. QUINTOS ENTERPRISES,Single Proprietorship,19-May-2014,Platinum,Active,2020-03-13,15-Mar-2021,2014051023511067652536
8538,MIAMI HEAT BEACH RESORT,Single Proprietorship,20-May-2016,Platinum,Active,2020-03-13,28-Mar-2021,2016051715321839409355
8539,VILLA-DESTURA FARMS AND GARDENS,Single Proprietorship,13-Mar-2013,Platinum,Active,2020-03-13,13-Mar-2021,201303682511080162699
8540,UNIQUE LUMBER INC.,Corporation,06-May-2008,Platinum,Active,2020-03-13,13-Mar-2021,20080520340628105785
8541,VANESSA S. ANASCO CUSTOMS BROKERAGE,Single Proprietorship,15-Feb-2017,Platinum,Active,2020-03-13,13-Mar-2021,2017021796031633137410
8542,HGG BUILDERS AND SUPPLY,Single Proprietorship,20-Apr-2006,Platinum,Active,2020-03-13,17-Mar-2021,2006049990804354096
8543,TRIREAL ENTERPRISE,Single Proprietorship,06-Oct-2016,Platinum,Active,2020-03-13,15-Mar-2021,2016101878512067724646
8544,RATSADA ARANGKADA BALITA,Single Proprietorship,13-Mar-2015,Platinum,Active,2020-03-13,13-Mar-2021,201503129889615681237
8545,"F.B. LADAO SALES,INC.",Corporation,20-Jul-2001,Platinum,Active,2020-03-13,13-Mar-2021,20010710529740450
8546,RUDPA CONSTRUCTION,Single Proprietorship,21-Jun-2011,Platinum,Active,2020-03-13,13-Mar-2021,20110641853729238305
8547,J.D. VENZON CONSTRUCTION,Single Proprietorship,18-Jul-2013,Platinum,Active,2020-03-13,20-Mar-2021,201307768871373067728
8548,"BACOLOD ELS SECURITY MANPOWER AND GENERAL SERVICES, INC.",Corporation,29-Feb-2008,Platinum,Active,2020-03-13,15-Mar-2021,20080219145635734110
8549,MILESTONES DESIGN AND CONSTRUCTION,Single Proprietorship,03-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,202003213065413998058
8550,VQY-SAR MARKETING CORPORATION,Corporation,24-Feb-2020,Platinum,Active,2020-03-13,13-Mar-2021,202002211696333688495
8551,DALCON CONSTRUCTION,Single Proprietorship,15-Jan-2016,Platinum,Active,2020-03-13,18-Mar-2021,201601158669765488035
8552,PRINTBIT PRINTING SHOP,Single Proprietorship,23-Jun-2016,Platinum,Active,2020-03-13,13-Mar-2021,2016061752452057086464
8553,NN CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,24-Feb-2020,Platinum,Active,2020-03-13,13-Mar-2021,2020022117281613965394
8554,HUMMING BIRD CONSTRUCTION & SUPPLY CORPORATION,Corporation,26-Mar-2019,Platinum,Active,2020-03-13,29-Apr-2021,20190348662113562545
8555,ACGD COMMERCIAL & INDUSTRIAL SUPPLY,Single Proprietorship,17-Sep-2004,Platinum,Active,2020-03-13,25-Mar-2021,2004095197601369742
8556,G.M.R. CONSTRUCTION AND SUPPLY,Single Proprietorship,07-Jul-2004,Platinum,Active,2020-03-13,13-Mar-2021,2004074386350309453
8557,NOR-KAZ CONSTRUCTION,Single Proprietorship,04-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,2020032135251611376384
8558,"CATS ASIAN CARS, INC.",Corporation,22-Apr-2015,Platinum,Active,2020-03-13,13-Mar-2021,2015041336901304568970
8559,"PHILIPPINE GLOBAL COMMUNICATIONS, INC.",Corporation,27-Nov-2006,Platinum,Active,2020-03-13,20-Mar-2021,20061186282913827367
8560,CHEF GERRY'S PICNIC BAY,Single Proprietorship,10-Oct-2017,Platinum,Active,2020-03-13,15-Mar-2021,201710134915789135088
8561,W.D. MENDOZA CONSTRUCTION,Single Proprietorship,29-Aug-2006,Platinum,Active,2020-03-13,31-Mar-2021,200608109591548722041
8562,TUANSON CONSTRUCTION,Single Proprietorship,01-Sep-2008,Platinum,Active,2020-03-13,22-Apr-2021,20080922210650136658
8563,JBW FLOORCENTER INC,Corporation,05-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,2020032136891484441117
8564,JJ GOLDEN TRADING,Single Proprietorship,07-Nov-2018,Platinum,Active,2020-03-13,13-Mar-2021,20181169246789652839
8565,"EMPRISA INNO SOLUTIONS, INC.",Corporation,23-May-2018,Platinum,Active,2020-03-13,13-Mar-2021,20180598400444393869
8566,M.S. CONSTRUCTION AND MARKETING,Single Proprietorship,21-Dec-2011,Platinum,Active,2020-03-13,13-Mar-2021,201112905651240011700
8567,MEL-C TRADING,Single Proprietorship,26-Jan-2015,Platinum,Active,2020-03-13,13-Mar-2021,2015011245231415709370
8568,LOLITA LIM GO-PROPERTY LEASING,Single Proprietorship,21-Nov-2013,Platinum,Active,2020-03-13,13-Mar-2021,201311876911792318958
8569,HAN BUILDERS AND DESIGN,Single Proprietorship,06-Dec-2018,Platinum,Active,2020-03-13,13-Mar-2021,20181264074448162782
8570,PPCC TRADING,Single Proprietorship,20-Jul-2007,Platinum,Active,2020-03-13,05-Apr-2021,200707152511768023266
8571,ALPIE'S TRADING,Single Proprietorship,30-Jan-2014,Platinum,Active,2020-03-13,20-Mar-2021,20140192473990094226
8572,"ATLANTIC, GULF & PACIFIC COMPANY OF MANILA, INC.",Corporation,16-Aug-2017,Platinum,Active,2020-03-13,13-Mar-2021,2017081451741768755986
8573,"PAX SECURITY AGENCY AND GENERAL SERVICES, INC.",Corporation,29-Feb-2008,Platinum,Active,2020-03-13,14-Mar-2021,200802191431719154650
8574,JNMR GENERAL CONSTRUCTION,Single Proprietorship,15-Mar-2018,Platinum,Active,2020-03-13,20-Mar-2021,201803109436179909454
8575,ALEBON GENUINE MERCHANDISING INCORPORATED,Corporation,03-Mar-2015,Platinum,Active,2020-03-13,16-Mar-2021,201503128481181440198
8576,EXCELL BIOMED DISTRIBUTION CORPORATION,Corporation,11-May-2016,Platinum,Active,2020-03-13,13-Mar-2021,201605170775752453419
8577,J.L. BIGORNIA CONSTRUCTION,Single Proprietorship,28-Aug-2018,Platinum,Active,2020-03-13,22-Mar-2021,20180881529499996097
8578,BIODEV INC.,Corporation,26-Jan-2017,Platinum,Active,2020-03-13,13-Mar-2021,201701184047114206887
8579,SMP NEW ROYAL TAIPAN CORPORATION,Corporation,12-Feb-2019,Platinum,Active,2020-03-13,13-Mar-2021,201902555891133679299
8580,SEVS FOOD AND CATERING SERVICES,Single Proprietorship,01-Feb-2018,Platinum,Active,2020-03-13,13-Mar-2021,201802117191443664927
8581,"NAHARO BUILDERS, INC.",Corporation,27-Feb-2018,Platinum,Active,2020-03-13,21-Mar-2021,201802112390581932622
8582,AJP BUILDERS & SUPPLIES,Single Proprietorship,23-Mar-2018,Platinum,Active,2020-03-13,19-Apr-2021,2018031075691237176979
8583,EXPANDED-AIRE ENTERPRISES,Single Proprietorship,18-Jan-2012,Platinum,Active,2020-03-13,13-Mar-2021,20120147145465935202
8584,TRA BUILDERS,Single Proprietorship,15-Sep-2006,Platinum,Active,2020-03-13,13-Mar-2021,20060911154274342146
8585,AMADO LIM MERCHANDISING,Single Proprietorship,26-Feb-2016,Platinum,Active,2020-03-13,25-Mar-2021,201602163599188528037
8586,ELOHIM PHARMA,Single Proprietorship,28-Jan-2002,Platinum,Active,2020-03-13,23-Mar-2021,2002013811983069947
8587,OCTOZENYX TRADING,Single Proprietorship,18-Nov-2009,Platinum,Active,2020-03-13,03-Apr-2021,20091129664122544052
8588,MARICEL A. PRAGO ENTERPRISES,Single Proprietorship,19-Aug-2014,Platinum,Active,2020-03-13,13-Mar-2021,201408111580339535442
8589,MACSOL POWER SYSTEM,Single Proprietorship,23-May-2019,Platinum,Active,2020-03-13,13-Mar-2021,201905413851317245978
8590,J A LHOUISSE ENTERPRISES,Single Proprietorship,17-Dec-2016,Platinum,Active,2020-03-13,13-Mar-2021,2016121888951534547595
8591,"KYRO BUILDERS, INC.",Corporation,24-Mar-2014,Platinum,Active,2020-03-13,22-Mar-2021,201403976951649670488
8592,HYUNDAI CORPORATION,Foreign Company Organization,22-Oct-2007,Platinum,Active,2020-03-13,13-Mar-2021,200710171501021448824
8593,BAYO MANILA INC,Corporation,24-Feb-2020,Platinum,Active,2020-03-13,13-Mar-2021,2020022116861158808711
8594,BIGBOYS EXTREME OFF ROAD,Single Proprietorship,22-Aug-2019,Platinum,Active,2020-03-13,13-Mar-2021,201908259952104371487
8595,PMX TRADING AND TECHNICAL SERVICES,Single Proprietorship,07-Feb-2014,Platinum,Active,2020-03-13,13-Mar-2021,201402446551906851515
8596,GSH CONSTRUCTION,Single Proprietorship,03-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,2020032134212009010605
8597,SAFENUR CONSTRUCTION & SUPPLY,Single Proprietorship,08-Dec-2017,Platinum,Active,2020-03-13,13-Mar-2021,201712124751735702323
8598,LAKBAY INTERNATIONAL COMMUNICATIONS AND IT SOLUTIONS INC.,Corporation,21-Dec-2015,Platinum,Active,2020-03-13,13-Mar-2021,201512157201367809859
8599,LEICATH CONSTRUCTION,Single Proprietorship,27-Dec-2018,Platinum,Active,2020-03-13,13-Mar-2021,2018126192610726737
8600,"MOJR CONSTRUCTION, TRADING & GENERAL SERVICES LTD. CO.",Partnership,21-Feb-2014,Platinum,Active,2020-03-13,13-Mar-2021,201402946084757318
8601,V & J TRADING,Single Proprietorship,18-Sep-2008,Platinum,Active,2020-03-13,13-Mar-2021,20080922488878037630
8602,ROMERO CONSTRUCTION,Single Proprietorship,13-Apr-2015,Platinum,Active,2020-03-13,13-Mar-2021,201504132720821741753
8603,JRG-G TRADING SERVICES,Single Proprietorship,17-Jan-2020,Platinum,Active,2020-03-13,13-Mar-2021,20200120721928995835
8604,ZIMAR GENERAL MERCHANDISE,Single Proprietorship,06-Feb-2014,Platinum,Active,2020-03-13,27-Mar-2021,201402931452065498447
8605,R.M. MALLARI BUILDER & ENTERPRISES,Single Proprietorship,14-Dec-2004,Platinum,Active,2020-03-13,01-Apr-2021,20041259081881514005
8606,DIREC BUSINESS TECHNOLOGIES INC,Corporation,13-Sep-2019,Platinum,Active,2020-03-13,13-Mar-2021,20190921574550622193
8607,MOSOA ENTERPRISES,Single Proprietorship,24-Nov-2017,Platinum,Active,2020-03-13,13-Mar-2021,201711126787665492302
8608,MENARAH CONSTRUCTION SERVICES,Single Proprietorship,05-Mar-2020,Platinum,Active,2020-03-13,13-Mar-2021,202003213701408848788
