,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
384,TOPSTEEL BUILDERS,Single Proprietorship,18-Feb-2004,Platinum,Active,14-Oct-2019,14-Oct-2020,20200215095466105703
385,BRG CONSTRUCTION,Single Proprietorship,11-Jul-2007,Platinum,Active,06-Sep-2019,06-Sep-2020,202007150611800263648
386,DOUBLE 12 CONSTRUCTION & SUPPLY,Single Proprietorship,05-Jul-2007,Platinum,Active,04-Sep-2019,14-Sep-2020,202006149331535888170
387,R.T. PINEDA CONSTRUCTION,Single Proprietorship,05-Jul-2007,Platinum,Active,02-Oct-2019,02-Oct-2020,20200714929353176842
388,FLT ENTERPRISES,Single Proprietorship,05-Jul-2007,Platinum,Active,03-Sep-2019,03-Sep-2020,20200214907442883036
389,E.C.T. CONSTRUCTION,Single Proprietorship,04-Jul-2007,Platinum,Active,10-Jan-2020,10-Jan-2021,20200814878981406520
390,CULASI GENERAL MERCHANDISING & CONSTRUCTION SERVICES,Single Proprietorship,03-Jul-2007,Platinum,Active,01-Oct-2019,09-Oct-2020,202006148481247256285
391,FOR ART'S SAKE BLINDS AND INTERIOR CENTER,Single Proprietorship,01-Oct-2007,Platinum,Active,24-Jan-2020,24-Jan-2021,20200216745904122446
392,DIAMOND MOTOR CORPORATION,Corporation,23-Aug-2007,Platinum,Active,26-Jul-2019,23-Aug-2020,202002166571531468121
393,"SWINNERTON STATEN SOLUTIONS, INC.",Corporation,24-Sep-2007,Platinum,Active,05-Dec-2019,05-Dec-2020,20200216597349229559
394,MULTI-SECTORAL MANAGEMENT AND DEVELOPMENT CORPORATION,Corporation,21-Sep-2007,Platinum,Active,19-Sep-2019,21-Sep-2020,202002165812001418596
395,"PHILIPPINE CHEMSTEEL INDUSTRIES, INC.",Corporation,29-Jan-2002,Platinum,Active,18-Oct-2019,18-Oct-2020,202002164632064910264
396,XANJI GLASS AND ALUMINUM SUPPLY,Single Proprietorship,10-Oct-2019,Platinum,Active,28-Nov-2019,28-Nov-2020,202003163951848961158
397,VCH CONSTRUCTION & TRADING,Single Proprietorship,10-Sep-2007,Platinum,Active,04-Nov-2019,04-Nov-2020,20200516337681029586
398,BILLCO CONSTRUCTION,Single Proprietorship,08-Sep-2007,Platinum,Active,15-Oct-2019,15-Oct-2020,202002163311499139814
399,NC LANTING SECURITY SPECIALIST AGENCY,Single Proprietorship,07-Sep-2007,Platinum,Active,06-Dec-2019,06-Dec-2020,202003163171847930094
400,BILL HILL CONSTRUCTION & SUPPLY,Single Proprietorship,05-Sep-2007,Platinum,Active,20-Nov-2019,20-Nov-2020,202002162682032034897
401,SURDIACA HEALTHCARE DISTRIBUTOR,Single Proprietorship,30-Aug-2007,Platinum,Active,17-Jan-2020,17-Jan-2021,202007161821787606036
402,BF CORPORATION,Corporation,28-Aug-2007,Platinum,Active,09-Oct-2019,09-Oct-2020,202002161031260588641
403,SAHAR INT'L TRADING INC.,Corporation,23-Aug-2007,Platinum,Active,07-Jan-2020,07-Jan-2021,202005160261274212980
404,"NEW ERA VENTURES, INC. DOING BUSINESS UNDER THE NAMES ANDSTYLES OF NEW ERA HARDWARE AND REPAIRSHOP; NEW ERAINDUSTRIES; ILOCOS HOTEL TIFFANY AND TRACY-MACY'S DINER ANDMARITONI BALI SUITES & ; VILLAS",Corporation,21-Aug-2007,Platinum,Active,17-Dec-2019,17-Dec-2020,202003159571381601969
405,AASJ CONSTRUCTION,Single Proprietorship,14-Oct-2019,Platinum,Active,10-Dec-2019,10-Dec-2020,202002159382016991157
406,3K ROCK ENGINEERING,Single Proprietorship,15-Aug-2007,Platinum,Active,08-Nov-2019,19-Nov-2020,202006158892135270158
407,MEDLINE DRUG AND MEDICAL SUPPLY,Single Proprietorship,15-Aug-2007,Platinum,Active,28-Jan-2020,08-Feb-2021,20200215887794698884
408,ITP CONSTRUCTION INC.,Corporation,09-Aug-2004,Platinum,Active,14-Oct-2019,14-Nov-2020,20200215826267291402
409,CORNERSTEEL SYSTEMS CORPORATION,Corporation,18-Mar-2002,Platinum,Active,14-Nov-2019,15-Nov-2020,20200315814566024543
410,"OLYMPIA AUTO SUPPLY, INC.",Corporation,10-Aug-2007,Platinum,Active,05-Nov-2019,05-Nov-2020,20200215787921752608
411,UNOTRONIX INC.,Corporation,21-Nov-2007,Platinum,Active,22-Oct-2019,02-Nov-2020,202006176401655758332
412,"MODERNO SISTEMA TECHNOLOGY DEVELOPER SOLUTIONS, INC.",Corporation,03-Oct-2019,Platinum,Active,18-Oct-2019,18-Oct-2020,202002176291717999561
413,"BALISONG INVESTIGATION AND SECURITY AGENCY, INC.",Corporation,21-Nov-2007,Platinum,Active,27-Dec-2019,27-Dec-2020,20200217628519271808
414,FAIR AND SQUARE MARKETING COMPANY,Partnership,16-Nov-2007,Platinum,Active,25-Sep-2019,25-Sep-2020,202003175481810207832
415,ALLCARD INC.,Corporation,21-Mar-2003,Platinum,Active,01-Oct-2019,01-Oct-2020,202002175301141449610
416,ALOHA SECURITY AND INVESTIGATION AGENCY CO.,Partnership,07-Nov-2007,Platinum,Active,03-Sep-2019,03-Sep-2020,20200217358348988192
417,QUALITRON CONSTRUCTION & INDUSTRIAL SUPPLIES,Single Proprietorship,30-Oct-2007,Platinum,Active,21-Oct-2019,27-Oct-2020,20200517292373441086
418,JC CHIN ENTERPRISES,Single Proprietorship,25-Oct-2007,Platinum,Active,17-Dec-2019,17-Dec-2020,2020071723673857462
419,VNR VILLASEÑOR & ASSOCIATES,Single Proprietorship,22-Oct-2007,Platinum,Active,12-Dec-2019,12-Dec-2020,202006171701190661707
420,MEGA QSN CONSTRUCTION AND SUPPLY INC.,Corporation,07-Oct-2019,Platinum,Active,22-Oct-2019,22-Oct-2020,20200617163949908188
421,J. D. MADRID CONSTRUCTION,Single Proprietorship,19-Oct-2007,Platinum,Active,23-Jan-2020,25-Jan-2021,202005171241301787744
422,DJJD MARCELINO CONSTRUCTION,Single Proprietorship,08-Oct-2019,Platinum,Active,28-Oct-2019,28-Oct-2020,202006170271035309069
423,NURBEN ENGINEERING AND BUILDING CONTRACTOR,Single Proprietorship,15-Oct-2007,Platinum,Active,20-Jan-2020,20-Jan-2021,202003170081934482918
424,"SPECIFIED CONTRACTORS AND DEVELOPMENT, INC.",Corporation,11-Oct-2007,Platinum,Active,13-Nov-2019,21-Nov-2020,202003169901880731447
425,SUPERCAST FOUNDRY AND MACHINERY CORPORATION,Corporation,10-Oct-2007,Platinum,Active,08-Nov-2019,08-Nov-2020,202002169551453149594
426,UGM CONSTRUCTION,Single Proprietorship,09-Oct-2007,Platinum,Active,10-Oct-2019,22-Nov-2020,20200316923408468162
427,"ELIM AGRIBUSINESS VENTURERS, INC.",Corporation,08-Oct-2019,Platinum,Active,09-Dec-2019,09-Dec-2020,202006168961022981366
428,VVH CONSTRUCTION CORPORATION,Corporation,08-Oct-2007,Platinum,Active,19-Sep-2019,29-Sep-2020,20200216891316448464
429,STERILAB CO.,Partnership,03-Oct-2007,Platinum,Active,18-Nov-2019,27-Nov-2020,202007168091028667640
430,"ANNEX DIGITAL, INCORPORATED",Corporation,05-Mar-2004,Platinum,Active,22-Oct-2019,22-Oct-2020,202007167911662125780
431,OVT-GRAPHIC LINE INC.,Corporation,08-Feb-2008,Platinum,Active,21-Jan-2020,21-Jan-2021,20200518710659055196
432,GOD'S HEALING PHARMACY & PHARMA TRADING,Single Proprietorship,06-Feb-2008,Platinum,Active,15-Jan-2020,15-Jan-2021,202002186482114314241
433,CASEMAXZ INFORMATION TECHNOLOGY SOLUTIONS,Single Proprietorship,30-Sep-2019,Platinum,Active,10-Dec-2019,10-Dec-2020,202007186151561754284
434,NICE'S FURNITURE,Single Proprietorship,05-Feb-2008,Platinum,Active,23-Sep-2019,23-Sep-2020,202002185921783716293
435,TRINITYCAD CORPORATION,Corporation,30-Sep-2019,Platinum,Active,10-Oct-2019,10-Oct-2020,20200718536157038902
436,REFUGE CONSTRUCTION SERVICES,Single Proprietorship,30-Sep-2019,Platinum,Active,18-Oct-2019,18-Oct-2020,20200818493791831240
437,PUNTA DE FABIAN RESORT INC.,Corporation,30-Jan-2008,Platinum,Active,23-Aug-2019,23-Aug-2020,202008184892055520914
438,PRECIOUS CONSTRUCTION,Single Proprietorship,19-Apr-2004,Platinum,Active,23-Sep-2019,17-Oct-2020,202007182981055453973
439,"HH ASIA TRADING, INC.",Corporation,18-Jan-2008,Platinum,Active,13-Dec-2019,13-Dec-2020,20200218296275843438
440,GO SOLID BUILDERS INC.,Corporation,10-Jan-2008,Platinum,Active,07-Oct-2019,07-Oct-2020,202003181722098306224
441,JPM MACROVET SUPPLY,Single Proprietorship,26-Dec-2007,Platinum,Active,16-Sep-2019,16-Sep-2020,2020031805858016728
442,N. LIM DY CONSTRUCTION,Single Proprietorship,19-Dec-2007,Platinum,Active,22-Jan-2020,07-Feb-2021,202002180251645115874
443,"TEST CONSULTANTS, INC.",Corporation,11-Dec-2007,Platinum,Active,26-Nov-2019,26-Nov-2020,20200217940416241593
444,PHILWORKS CONSTRUCTION AND SUPPLY,Single Proprietorship,12-Mar-2005,Platinum,Active,26-Nov-2019,29-Nov-2020,20200217932335799966
445,WASHAHOLIC LAUNDRY SERVICES,Single Proprietorship,02-Oct-2019,Platinum,Active,14-Oct-2019,14-Oct-2020,202007178631144779763
446,AMBICA INTERNATIONAL CORPORATION,Corporation,28-Nov-2007,Platinum,Active,28-Nov-2019,28-Nov-2020,202007177711319276721
447,AG-MECH SYSTEMS CORPORATION,Corporation,28-Nov-2007,Platinum,Active,24-Sep-2019,24-Sep-2020,202008177591465389395
448,"NEW PRIME GAS, INC.",Corporation,27-Nov-2007,Platinum,Active,07-Oct-2019,14-Oct-2020,20200217745466423330
449,P.C. PANOPIO CONSTRUCTION & TRADING,Single Proprietorship,23-Nov-2007,Platinum,Active,22-Jan-2020,29-Jan-2021,202007176792111051578
450,"CEBU SENDAI MOTOR SALES, INC.",Corporation,22-Nov-2007,Platinum,Active,12-Dec-2019,12-Dec-2020,20200717677405536903
451,ROCA BLANCA CONSTRUCTION,Single Proprietorship,23-Sep-2019,Platinum,Active,14-Oct-2019,14-Oct-2020,20200219917903970443
452,"ATLANTA INDUSTRIES, INC.",Corporation,13-Jan-2003,Platinum,Active,15-Nov-2019,15-Nov-2020,202006198361376463324
453,MEDASIA MEDICAL PRODUCTS CORPORATION,Corporation,01-Apr-2008,Platinum,Active,22-Aug-2019,22-Aug-2020,2020071977484627501
454,MKC MEDICAL SUPPLIES TRADING,Single Proprietorship,23-Sep-2019,Platinum,Active,07-Oct-2019,07-Oct-2020,2020021977131903013
455,CUTTING EDGE CONSTRUCTION SUPPLIES TRADING,Single Proprietorship,24-Sep-2019,Platinum,Active,30-Sep-2019,30-Sep-2020,20200219758637334947
456,STELLAR BUILDERS,Single Proprietorship,01-Apr-2008,Platinum,Active,30-Oct-2019,30-Oct-2020,202003197521440166652
457,G.A.A. TRADING,Single Proprietorship,26-Mar-2008,Platinum,Active,22-Aug-2019,23-Aug-2020,202002196692027433093
458,SKYLIGHT HOTEL GROUP INC,Corporation,24-Mar-2008,Platinum,Active,30-Aug-2019,30-Aug-2020,202007196061747860538
459,HY-INTL UNLIMITED TRADING COMPANY,Partnership,24-Mar-2008,Platinum,Active,10-Dec-2019,10-Dec-2020,2020021959263643024
460,ROGENOX CONSTRUCTION AND SUPPLY CORPORATION,Corporation,13-Mar-2008,Platinum,Active,18-Dec-2019,18-Dec-2020,202002194571335703884
461,EMR BUILDERS,Single Proprietorship,12-Mar-2008,Platinum,Active,28-Jan-2020,29-Jan-2021,202007194291560433129
462,AGUILUZ GENERAL MERCHANDISE,Single Proprietorship,25-Sep-2019,Platinum,Active,24-Jan-2020,24-Jan-2021,2020041940357835967
463,CORE SCIENTIFIC INDUSTRIES,Single Proprietorship,17-Oct-2003,Platinum,Active,12-Sep-2019,12-Sep-2020,20200719239457163324
464,ARROWHEAD CONSTRUCTION,Single Proprietorship,21-Feb-2006,Platinum,Active,05-Aug-2019,23-Aug-2020,20200819211515100692
465,MARIE-KRIS CONSTRUCTION & TRADING,Single Proprietorship,29-Feb-2008,Platinum,Active,02-Dec-2019,02-Dec-2020,202003191391507104834
466,SALINAPU AMARIS BUILDERS CO.,Partnership,26-Sep-2019,Platinum,Active,16-Oct-2019,16-Oct-2020,2020051905423963169
467,TRANSMOLITOR TECHNOLOGIES LXXXVII CORPORATION,Corporation,20-Feb-2008,Platinum,Active,24-Jan-2020,25-Jan-2021,202008189691817325268
468,SDD CONSTRUCTION AND GENERAL SUPPLY,Single Proprietorship,27-Sep-2019,Platinum,Active,01-Oct-2019,01-Oct-2020,202002189061086218372
469,"HANNA VIA CONSTRUCTION, INC.",Corporation,15-Feb-2008,Platinum,Active,28-Jan-2020,28-Jan-2021,202002188871434197378
470,B-VALM CONSTRUCTION & SUPPLY,Single Proprietorship,12-Feb-2008,Platinum,Active,08-Jan-2020,14-Jan-2021,202002187811738715225
471,MEGA PARTS AND HARDWARE,Single Proprietorship,20-Feb-2004,Platinum,Active,03-Oct-2019,04-Oct-2020,20200221084532961960
472,RADA-ADRICULA HARDWARE AND GENERAL MERCHANDISE,Single Proprietorship,17-Sep-2019,Platinum,Active,05-Nov-2019,05-Nov-2020,20200221025606401440
473,"KINETIC PHILS. ELECTRICAL CONSTRUCTION, INC.",Corporation,17-Jun-2008,Platinum,Active,23-Jan-2020,24-Jan-2021,20200321017396957885
474,ONE HUNDRED PERCENT CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,17-Sep-2019,Platinum,Active,26-Sep-2019,26-Sep-2020,20200220961833774640
475,W. SIA PEST CONTROL SERVICES,Single Proprietorship,07-Jan-2004,Platinum,Active,24-Jan-2020,24-Jan-2021,202002209171952854063
476,"SOCIETY AGRI-VENTURE ENTERPRISES, INC.",Corporation,05-Jun-2008,Platinum,Active,03-Oct-2019,22-Oct-2020,20200420877342603667
477,SUPREME INVESTIGATIVE AND SECURITY AGENCY,Single Proprietorship,26-May-2008,Platinum,Active,26-Dec-2019,10-Jan-2021,202004206801170399321
478,SISAM CONSTRUCTION AND SUPPLIES,Single Proprietorship,26-May-2008,Platinum,Active,23-Oct-2019,23-Oct-2020,202002206661854020751
479,"B. M. DOMINGO MOTOR SALES, INC. - ISABELA",Corporation,15-May-2008,Platinum,Active,19-Nov-2019,19-Nov-2020,202002205181760734242
480,JZL BUILDERS AND ENTERPRISES,Single Proprietorship,19-Sep-2019,Platinum,Active,28-Oct-2019,28-Oct-2020,202006204671685445075
481,"ICT SECURITY AND INVESTIGATION AGENCY, INC.",Corporation,13-May-2008,Platinum,Active,07-Jan-2020,18-Jan-2021,20200220441267868646
482,RC CONSTRUCTION,Single Proprietorship,19-Sep-2019,Platinum,Active,17-Oct-2019,17-Oct-2020,20200220399634038823
483,KAYRO CONSTRUCTION AND SUPPLY,Single Proprietorship,19-Sep-2019,Platinum,Active,04-Nov-2019,04-Nov-2020,20200320309566934515
484,WANDERLUST VENTRIS MARKETING,Single Proprietorship,05-May-2008,Platinum,Active,18-Dec-2019,18-Dec-2020,202002202981747890430
485,MNJD CONSTRUCTION,Single Proprietorship,19-Sep-2019,Platinum,Active,27-Sep-2019,27-Sep-2020,20200220287301244562
486,AGAVE TRADING,Single Proprietorship,23-Apr-2008,Platinum,Active,15-Nov-2019,21-Nov-2020,202002201231054840092
487,JREV PHARMA DRUG DISTRIBUTOR,Single Proprietorship,21-Apr-2008,Platinum,Active,11-Nov-2019,23-Nov-2020,202002200861805264456
488,YTURRALDE ENGINEERING & CONSULTANCY SERVICES,Single Proprietorship,18-Apr-2008,Platinum,Active,27-Aug-2019,27-Aug-2020,202008200431658654916
489,"MILLENIUM CARS MINDANAO, INC. - DAVAO",Corporation,15-Apr-2008,Platinum,Active,10-Sep-2019,10-Sep-2020,202007199741216709371
490,AREZA MOTORS SALES INC.,Corporation,23-Sep-2019,Platinum,Active,06-Nov-2019,06-Nov-2020,20200619931976724351
491,PRIMARY CUISINE ESSENTIALS CORP.,Corporation,04-Sep-2008,Platinum,Active,30-Aug-2019,30-Aug-2020,202002222541829640405
492,OLIN DEVELOPMENT ENGINEERING & CONSTRUCTION,Single Proprietorship,28-Aug-2008,Platinum,Active,16-Sep-2019,16-Sep-2020,202002221691744537548
493,ZYRE PHARMACEUTICALS CORPORATION,Corporation,28-Aug-2008,Platinum,Active,24-Oct-2019,10-Nov-2020,20200222167575535781
494,PHIL. ECOLOGY SYSTEMS CORP.,Corporation,28-Aug-2008,Platinum,Active,20-Aug-2019,20-Aug-2020,202008221551186561827
495,BIO PLAS DIAGNOSTIC COMPANY,Partnership,27-Aug-2008,Platinum,Active,10-Oct-2019,16-Nov-2020,202007221351437180602
496,BEEROCK ENTERPRISES INCORPORATED,Corporation,11-Sep-2019,Platinum,Active,20-Sep-2019,20-Sep-2020,20200622132546231810
497,"999-SETH PHARMACEUTICAL, INC.",Corporation,06-Aug-2007,Platinum,Active,18-Sep-2019,13-Oct-2020,202006220491619006723
498,"HERMA SHIPYARD, INC.",Corporation,10-May-2005,Platinum,Active,23-Jul-2019,24-Aug-2020,202008219631094802622
499,PRINCE EDUCATIONAL SUPPLY,Single Proprietorship,12-Aug-2008,Platinum,Active,21-Oct-2019,22-Oct-2020,202002219511318987953
500,WILAN MERCHANDISING PHILIPPINES INCORPORATED,Corporation,07-Aug-2008,Platinum,Active,04-Nov-2019,04-Nov-2020,202002218821039690392
501,"QUALIFIRST HEALTH, INC.",Corporation,05-Aug-2008,Platinum,Active,20-Jan-2020,23-Jan-2021,20200621838708476124
502,"PTC AGENCY & TRANSPORT, INC.",Corporation,12-Sep-2019,Platinum,Active,02-Dec-2019,02-Dec-2020,20200221799705498536
503,GOLDEN VIDO BUILDER & SUPPLY,Single Proprietorship,21-Jul-2008,Platinum,Active,23-Sep-2019,24-Oct-2020,20200221631555057362
504,1216 QUADRANT BUILDERS,Single Proprietorship,13-Sep-2019,Platinum,Active,25-Sep-2019,25-Sep-2020,20200821612972898903
505,R.A. MOYA CONSTRUCTION & TRADING CORPORATION,Corporation,20-Jan-2004,Platinum,Active,14-Jan-2020,31-Jan-2021,20200721592266364919
506,P.G ELEA CONSTRUCTION & CONCRETE PRODUCTS,Single Proprietorship,10-Jul-2008,Platinum,Active,18-Oct-2019,22-Oct-2020,202002214441494565919
507,"PUNTA VILLA RESORT, INC.",Corporation,08-Jul-2008,Platinum,Active,28-Aug-2019,07-Oct-2020,20200321410423989817
508,SUNSET CONSTRUCTION,Single Proprietorship,16-Sep-2019,Platinum,Active,11-Nov-2019,11-Nov-2020,20200221391587565535
509,RAMARPLUS INCORPORATED,Corporation,03-Jul-2008,Platinum,Active,27-Jan-2020,27-Jan-2021,20200221331263032038
510,ASSOCIATION OF BICOLANOS FOR ENVIRONMENTAL PROTECTION INC.,Corporation,27-Jun-2008,Platinum,Active,02-Sep-2019,02-Sep-2020,202002212311083043370
511,PANTRONICS INTERNATIONAL CORPORATION,Corporation,21-Mar-2002,Platinum,Active,12-Nov-2019,24-Nov-2020,202002233541723610546
512,MARBEL DYNAMIC BUILDERS,Single Proprietorship,01-Sep-2005,Platinum,Active,18-Dec-2019,18-Dec-2020,20200723278494746709
513,AGILEX SECURITY AGENCY INC.,Corporation,03-Nov-2008,Platinum,Active,20-Jan-2020,07-Feb-2021,20200223222705616357
514,EISEN BUILDERS & GENERAL CONSTRUCTION,Single Proprietorship,06-Sep-2019,Platinum,Active,17-Sep-2019,17-Sep-2020,202006230671537381727
515,"SEA AND LAND TECHNOLOGIES (PHILIPPINES), INC.",Corporation,06-Sep-2019,Platinum,Active,15-Oct-2019,15-Oct-2020,20200223047107367609
516,AL-GUR BUILDERS,Single Proprietorship,06-Sep-2019,Platinum,Active,17-Sep-2019,17-Sep-2020,20200523031211592390
517,ZYRRA KIM CATERING SERVICE,Single Proprietorship,06-Sep-2019,Platinum,Active,17-Sep-2019,17-Sep-2020,20200622944931181902
518,OBMB BUILDERS,Single Proprietorship,06-Sep-2019,Platinum,Active,19-Sep-2019,19-Sep-2020,202002229401436811138
519,"JADPHIL & ASSOCIATES, INC.",Corporation,16-Oct-2008,Platinum,Active,31-Jul-2019,28-Sep-2020,20200722933352765717
520,MALGONZ ENTERPRISE,Single Proprietorship,06-Sep-2019,Platinum,Active,18-Sep-2019,18-Sep-2020,202002228631658351159
521,ENGLAND TEXTILES,Single Proprietorship,03-Oct-2008,Platinum,Active,12-Sep-2019,16-Sep-2020,20200622712353491134
522,"LTS DEPARTMENT STORES, INC.",Corporation,02-Oct-2008,Platinum,Active,20-Dec-2019,28-Dec-2020,202002226881368252466
523,BONTOC BUILDERS,Single Proprietorship,29-Sep-2008,Platinum,Active,02-Dec-2019,09-Dec-2020,202002226181877363605
524,A.P. CONSEBIDO CONSTRUCTION AND TRADING,Single Proprietorship,29-Sep-2008,Platinum,Active,21-Nov-2019,21-Nov-2020,20200222604836159260
525,ROSARY HEIGHTS COTABATO OFFSET PRINTERS,Single Proprietorship,22-Sep-2008,Platinum,Active,05-Nov-2019,05-Nov-2020,202002225161915444629
526,LDLA MARKETING,Single Proprietorship,12-Sep-2008,Platinum,Active,13-Nov-2019,29-Nov-2020,202002223921215284069
527,ILOILO 3B AUTO PARTS,Single Proprietorship,09-Sep-2008,Platinum,Active,16-Aug-2019,16-Aug-2020,202008223461070572279
528,JORDON CONSTRUCTION AND SUPPLY,Single Proprietorship,10-Sep-2019,Platinum,Active,25-Oct-2019,25-Oct-2020,20200722341862285010
529,CNG CONSTRUCTION,Single Proprietorship,09-Sep-2008,Platinum,Active,23-Jan-2020,23-Jan-2021,202002223371133808772
530,NDS LIGHT AND SOUNDS,Single Proprietorship,09-Sep-2008,Platinum,Active,06-Sep-2019,06-Sep-2020,20200222323291727607
531,"MZR UNICA, INC. DOING BUSINESS UNDER THE NAME AND STYLE OFMZR BUILDERS",Corporation,06-Feb-2009,Platinum,Active,25-Jul-2019,17-Aug-2020,202008245901809927953
532,BAKUN CONSTRUCTION,Single Proprietorship,06-Feb-2009,Platinum,Active,15-Nov-2019,15-Nov-2020,202002245841637207957
533,PREMIUM GASES CORPORATION,Corporation,06-Feb-2009,Platinum,Active,18-Nov-2019,18-Nov-2020,202005245781219780921
534,"ECOSYSTEM TECHNOLOGIES INTERNATIONAL (ESTII), INC.",Corporation,30-Aug-2019,Platinum,Active,30-Oct-2019,30-Oct-2020,20200224479675424047
535,5J'S METAL CRAFT AND GENERAL MERCHANDISE CO. LTD.,Partnership,23-Jan-2009,Platinum,Active,13-Nov-2019,08-Dec-2020,20200724266404384074
536,ARISTOS CONSTRUCTION,Single Proprietorship,02-Sep-2019,Platinum,Active,12-Sep-2019,12-Sep-2020,20200224249928411389
537,"DEL MONTE PHILS, INC",Corporation,02-Sep-2019,Platinum,Active,11-Oct-2019,11-Oct-2020,202007241817983286
538,JANGLO TRADING & CONSTRUCTION,Single Proprietorship,20-Jan-2009,Platinum,Active,15-Jan-2020,16-Jan-2021,20200524174115747887
539,STATMED PRODUCTS INC.,Corporation,19-Jan-2009,Platinum,Active,22-Nov-2019,24-Nov-2020,202002241602000484243
540,FSB CONSTRUCTION INC.,Corporation,02-Sep-2019,Platinum,Active,24-Sep-2019,24-Sep-2020,20200224111227676585
541,HG AGRI INDUSTRIAL MACHINERIES,Single Proprietorship,12-Jan-2009,Platinum,Active,24-Oct-2019,07-Nov-2020,20200224055172557346
542,C.A. CONSTRUCTION AND SUPPLY,Single Proprietorship,07-Jan-2009,Platinum,Active,28-Jan-2020,28-Jan-2021,202007240071927342066
543,"DOÑA ALEJANDRA, INCORPORATED",Corporation,05-Jan-2009,Platinum,Active,03-Jan-2020,11-Jan-2021,20200723955197717365
544,MELDA MADRID HARDWARE CENTER INC.,Corporation,18-Dec-2008,Platinum,Active,06-Jan-2020,16-Jan-2021,202005239391686126032
545,MERCURY TRADING,Single Proprietorship,15-Dec-2008,Platinum,Active,07-Nov-2019,07-Nov-2020,20200223877556945830
546,M.M.E. CONSTRUCTION,Single Proprietorship,02-Sep-2019,Platinum,Active,04-Dec-2019,04-Dec-2020,20200823864432249516
547,FAMILY CIRCLE CONSTRUCTION,Single Proprietorship,20-Sep-2007,Platinum,Active,14-Jan-2020,14-Jan-2021,20200223732819611297
548,"MEDICOTEK, INC.",Corporation,15-May-2002,Platinum,Active,29-Nov-2019,01-Dec-2020,202002237002043452732
549,RED STYLE TAILORING,Single Proprietorship,04-Sep-2019,Platinum,Active,14-Jan-2020,14-Jan-2021,202005235041054966198
550,NTL BUILDERS & DEVELOPER,Single Proprietorship,13-Nov-2008,Platinum,Active,12-Dec-2019,17-Dec-2020,202002234481142534062
551,"A.D. SABARILLO, JR., INC.",Corporation,31-Mar-2009,Platinum,Active,24-Jan-2020,24-Jan-2021,202002258301074234421
552,NXTLVL WATER TECHNOLOGY INCORPORATED,Corporation,23-Aug-2019,Platinum,Active,13-Sep-2019,13-Sep-2020,202007258252043328820
553,PRIMETECH CONSTRUCTION AND TRADING,Single Proprietorship,30-Mar-2009,Platinum,Active,21-Jan-2020,13-Feb-2021,202007257811194690890
554,RUDY & EMMA RICE MILL,Single Proprietorship,26-Mar-2009,Platinum,Active,02-Oct-2019,02-Oct-2020,20200825730973570861
555,SKYNET DIGITAL SYSTEMS INC.,Corporation,23-Aug-2019,Platinum,Active,12-Sep-2019,12-Sep-2020,202002256951243420346
556,RHEINMETALL DENEL MUNITION PTY. LTD.,Foreign Company Organization,19-Mar-2009,Platinum,Active,03-Jan-2020,06-Jan-2021,20200225532590877555
557,4JY'S CONSTRUCTION SERVICES,Single Proprietorship,27-Aug-2019,Platinum,Active,15-Oct-2019,15-Oct-2020,20200325495637483624
558,"VERTEX BUSINESS APPLICATIONS, INC.",Corporation,17-Mar-2009,Platinum,Active,26-Sep-2019,15-Nov-2020,20200225470741170495
559,"FIRMBUILDERS, INC.",Corporation,13-Mar-2009,Platinum,Active,23-Dec-2019,28-Dec-2020,202002254021214095145
560,FIRST BUILDERS AND DEVELOPERS,Single Proprietorship,13-Mar-2009,Platinum,Active,28-Aug-2019,13-Sep-2020,20200225394524154634
561,"PEOPLE IGNITE ORGANIZATIONAL DEVELOPMENT AND TRAINING, INC.",Corporation,11-Mar-2009,Platinum,Active,31-Oct-2019,31-Oct-2020,20200625334521196034
562,KINIKACHEL CONSTRUCTION,Single Proprietorship,27-Aug-2019,Platinum,Active,05-Sep-2019,05-Sep-2020,20200225199257780972
563,LUCENA GRAND CENTRAL TERMINAL INCORPORATED,Corporation,04-Mar-2009,Platinum,Active,18-Oct-2019,18-Oct-2020,202002251901384613008
564,MCE SCHOOL & OFFICE SUPPLIES AND GENERAL MERCHANDISE,Single Proprietorship,18-Feb-2009,Platinum,Active,30-Sep-2019,30-Sep-2020,20200224892573389587
565,KENNETH CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,17-Feb-2009,Platinum,Active,22-Jan-2020,25-Jan-2021,202003248581696156202
566,YJM CONSTRUCTION,Single Proprietorship,29-Aug-2019,Platinum,Active,25-Sep-2019,25-Sep-2020,202003247631056153058
567,XAIS TECHNOLOGY INNOVATIONS,Single Proprietorship,29-Aug-2019,Platinum,Active,11-Dec-2019,11-Dec-2020,202002247472103819288
568,PYROTECH SOLUTION & INTEGRATED SERVICES CORPORATION,Corporation,12-Feb-2009,Platinum,Active,17-Oct-2019,17-Oct-2020,20200424736512774793
569,SOPHIA GEU CONSTRUCTION AND SUPPLY CORPORATION,Corporation,12-Feb-2009,Platinum,Active,24-Jan-2020,24-Jan-2021,20200324724787243738
570,CHIVES CONSTRUCTION AND SUPPLY,Single Proprietorship,29-Aug-2019,Platinum,Active,26-Nov-2019,26-Nov-2020,202002246832141333296
