,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
394,ONE DRAGON AGRI-MARKETING,Single Proprietorship,01-Jun-2016,Platinum,Active,22-May-2020,13-Jul-2021,2016061724772086253520
395,"911 ALARM, INC.",Corporation,19-Apr-2004,Platinum,Active,20-May-2020,31-May-2021,2004043791977911210
396,TABUK MULTIPURPOSE COOPERATIVE,Cooperative,08-Jun-2014,Platinum,Active,01-Jun-2020,01-Jun-2021,201406104309546703017
397,LILI SCIENTIFIC INT'L. CORPORATION,Corporation,01-Jun-2016,Platinum,Active,19-May-2020,19-May-2021,2016061726491840499757
398,POINT ONE ENTERPRISE,Single Proprietorship,25-Mar-2014,Platinum,Active,22-May-2020,30-May-2021,201403979092006000200
399,"CONTEL COMMUNICATIONS, INC.",Corporation,02-Dec-2002,Platinum,Active,26-May-2020,26-May-2021,20021257985379119984
400,INA MARKETING,Single Proprietorship,09-Jan-2004,Platinum,Active,19-May-2020,19-May-2021,20040122302120538201
401,JYEN TRADING,Single Proprietorship,17-Jan-2019,Platinum,Active,19-May-2020,19-May-2021,2019015973389511334
402,"DSB CONSTRUCTION & SUPPLY, INC.",Corporation,03-Mar-2004,Platinum,Active,20-May-2020,20-May-2021,20040332511168717442
403,VERSAFLEX ENTERPRISES,Single Proprietorship,27-Feb-2007,Platinum,Active,19-May-2020,07-Jun-2021,200702128901842434150
404,VERSAFLEX PHARMA,Single Proprietorship,20-May-2004,Platinum,Active,19-May-2020,07-Jun-2021,2004053984564079734
405,BANITRADE ENTERPRISES,Single Proprietorship,25-Nov-2008,Platinum,Active,19-May-2020,19-May-2021,200811236201059791807
406,EURO-CARE PRODUCTS PHILS.,Single Proprietorship,26-Feb-2013,Platinum,Active,03-Jun-2020,03-Jun-2021,20130266653176684806
407,ROSEN-LIAN TRADING,Single Proprietorship,12-Mar-2009,Platinum,Active,20-May-2020,20-May-2021,20090325364413514555
408,SOLUCIONES DE UTILIDAD PHILIPPINES INC.,Corporation,24-May-2013,Platinum,Active,20-May-2020,20-May-2021,20130572560854539686
409,PAGADIAN BIG ENTERPRISES,Single Proprietorship,26-Feb-2020,Platinum,Active,20-May-2020,20-May-2021,2020022119961857126252
410,ALS MARINE CENTER CORPORATION,Corporation,06-Jun-2003,Platinum,Active,20-May-2020,20-May-2021,20030616701871033128
411,AEC TECHNO WORLD,Single Proprietorship,15-Dec-2017,Platinum,Active,18-May-2020,18-May-2021,2017121240911505820986
412,"BIG BROTHER HOME DEPOT, INC.",Corporation,23-May-2005,Platinum,Active,20-May-2020,20-May-2021,20050574011483869432
413,SENTINEL PLASTIC MANUFACTURING CORPORATION,Corporation,10-Dec-2002,Platinum,Active,26-May-2020,13-Jun-2021,20021256704708918339
414,"MULTIFLEX RNC PHILIPPINES, INC.",Corporation,21-Feb-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,20050265831518760070
415,BASICMOVERS INC.,Corporation,20-Apr-2018,Platinum,Active,20-May-2020,20-May-2021,2018041032871411438536
416,CHRISMAN CONSTRUCTION AND SUPPLIES,Single Proprietorship,27-Aug-2008,Platinum,Active,20-May-2020,25-May-2021,200808221471266072345
417,ALPHAHAWK CONSTRUCTION CORP.,Corporation,03-Aug-2016,Platinum,Active,19-May-2020,20-May-2021,2016081799201903021237
418,WING-ON INCORPORATED,Corporation,16-Dec-2016,Platinum,Active,26-May-2020,26-May-2021,2016124968762427133
419,YURUSA CONSTRUCTION & DEVELOPMENT CORP.,Corporation,26-Jan-2017,Platinum,Active,19-May-2020,19-May-2021,2017011838191036910974
420,FOUR-G CONSTRUCTION,Single Proprietorship,01-Mar-2019,Platinum,Active,20-May-2020,20-May-2021,20190352672367549145
421,CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC.,Corporation,03-Dec-2009,Platinum,Active,21-May-2020,27-May-2021,200912299321605102452
422,JAMIL SEAN CONSTRUCTION,Single Proprietorship,01-Jun-2015,Platinum,Active,27-May-2020,05-Jun-2021,201506139689479595622
423,E.C. LAFORTEZA CONSTRUCTION,Single Proprietorship,02-Aug-2007,Platinum,Active,20-May-2020,24-May-2021,200708155222102445649
424,"ASMITEL, INC.",Corporation,17-Aug-2006,Platinum,Active,21-May-2020,21-May-2021,200608108741359713385
425,4ANGLE CONSTRUCTION,Single Proprietorship,19-Feb-2019,Platinum,Active,26-May-2020,07-Jun-2021,20190254467184293256
426,ROAD EDGE TRADING AND DEVELOPMENT SERVICES,Single Proprietorship,13-Mar-2008,Platinum,Active,27-May-2020,27-May-2021,20080319459806399804
427,BLUE BASIL FOOD AVENUE INC.,Corporation,26-May-2016,Platinum,Active,26-May-2020,10-Jul-2021,201605172188360011445
428,JOVENCIO ENTERPRISES,Single Proprietorship,03-Mar-2006,Platinum,Active,19-May-2020,24-May-2021,20060396211642483549
429,LIBTECH SOURCE PHILIPPINES INC.,Corporation,15-Feb-2011,Platinum,Active,21-May-2020,21-May-2021,201102523871261132243
430,RIPPEL EFFECT SYSTEMS (PTY) LTD.,Foreign Company Organization,19-Dec-2018,Platinum,Active,26-May-2020,26-May-2021,201812622081436236999
431,C.A.V. BUILDERS & SUPPLY CORPORATION,Corporation,06-Jan-2014,Platinum,Active,26-May-2020,26-May-2021,20140190267634617514
432,HJU ISABELO CONSTRUCTION TRADING,Single Proprietorship,30-Jan-2018,Platinum,Active,29-Jun-2020,29-Jun-2021,201801117603828993187
433,RRPALMA CONSTRUCTION & SUPPLIES,Single Proprietorship,22-Nov-2017,Platinum,Active,20-May-2020,20-May-2021,201711126978180216660
434,J.P. SANDOVAL CONSTRUCTION,Single Proprietorship,19-Apr-2016,Platinum,Active,01-Jun-2020,01-Jun-2021,201604168846531794303
435,WESTERN FORTUNE TRADING,Single Proprietorship,12-Jun-2014,Platinum,Active,26-May-2020,09-Jun-2021,2014061048651455002819
436,AEROTECH BIOLINE AND GENERAL MERCHANDISE,Single Proprietorship,11-Jun-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,201806951691397560929
437,JEDZMARK TRADING,Single Proprietorship,08-Mar-2019,Platinum,Active,20-May-2020,24-Jun-2021,201903514612037191961
438,TRADEWELL CONSTRUCTION & ELECTRICAL SUPPLY,Single Proprietorship,25-Nov-2008,Platinum,Active,19-May-2020,19-May-2021,200811236241444778339
439,I.E. MEDICA INC.,Corporation,15-Aug-2008,Platinum,Active,21-May-2020,25-Jun-2021,200808220131268842366
440,"LO-AR PHARMACEUTICAL CO., INC.",Corporation,23-Sep-2014,Platinum,Active,21-May-2020,21-May-2021,201409114590798462992
441,TWO DIMENSION CONSTRUCTION,Single Proprietorship,23-Jun-2015,Platinum,Active,20-May-2020,09-Jun-2021,2015061395932100858652
442,LSD CONSTRUCTION AND SUPPLIES,Single Proprietorship,25-Mar-2003,Platinum,Active,20-May-2020,20-May-2021,20030315431340569041
443,DUMMY ACCOUNT PLATINUM 1,Single Proprietorship,29-Jul-2013,Platinum,Active,19-May-2020,19-May-2021,20130778092761701019
444,JIANE'S TECH ENTERPRISE,Single Proprietorship,09-Jun-2015,Platinum,Active,20-May-2020,20-May-2021,201506138180240839542
445,T.M.DE GUZMAN ENTERPRISES AND SERVICES,Single Proprietorship,16-May-2008,Platinum,Active,20-May-2020,20-May-2021,20080520524829885982
446,SH CONSTRUCTION AND SUPPLY,Single Proprietorship,28-Aug-2012,Platinum,Active,19-May-2020,19-May-2021,201208579551543352740
447,PHIL MANNA CONSTRUCTION AND SUPPLY,Single Proprietorship,24-Jul-2006,Platinum,Active,21-May-2020,24-May-2021,200607106561512175765
448,KYMC INK ENTERPRISES,Single Proprietorship,26-May-2016,Platinum,Active,21-May-2020,21-May-2021,201605171997768816258
449,MAK-JAY CONSTRUCTION,Single Proprietorship,18-Aug-2004,Platinum,Active,20-May-2020,22-May-2021,20040849041341977581
450,"TGV BUILDERS, INC.",Corporation,09-Jul-2007,Platinum,Active,20-May-2020,20-May-2021,20070714972755110720
451,DKSH PHILIPPINES INC.,Corporation,20-Feb-2015,Platinum,Active,20-May-2020,20-May-2021,2015021274001566509974
452,GREATH EWE INC.,Corporation,18-Apr-2016,Platinum,Active,20-May-2020,20-May-2021,2016041685671504361358
453,C.M. LAND SURVEYING SERVICES,Single Proprietorship,07-May-2012,Platinum,Active,20-May-2020,20-May-2021,20120552540711340424
454,VPR MARKETING,Single Proprietorship,07-Sep-2004,Platinum,Active,20-May-2020,23-May-2021,2004095086384277780
455,"JH PAMERON CONSTRUCTION & ENTERPRISES, INC.",Corporation,29-Feb-2016,Platinum,Active,01-Jun-2020,01-Jun-2021,201602163595608245259
456,AP & S PRINTSHOPPE AND PUBLISHING,Single Proprietorship,27-Jun-2008,Platinum,Active,26-May-2020,26-May-2021,200806212291619296262
457,CHOSENREVER MARKETING SERVICES,Single Proprietorship,05-Apr-2019,Platinum,Active,21-May-2020,21-May-2021,201904469771396709256
458,CSGER CONSTRUCTION CORPORATION,Corporation,23-Nov-2016,Platinum,Active,02-Jun-2020,02-Jun-2021,2016111925291175367867
459,DBB INDUSTRIAL SERVICES,Single Proprietorship,17-Dec-2016,Platinum,Active,20-May-2020,21-May-2021,2016121889172139908150
460,ALLEN STICK AND TRADING,Single Proprietorship,03-Feb-2014,Platinum,Active,26-May-2020,26-May-2021,201402926171586737488
461,ARONMAC TRADING AND GENERAL MERCHANDISE,Single Proprietorship,17-Jan-2005,Platinum,Active,20-May-2020,20-May-2021,20050160431032416364
462,"COFFEL AIRE INDUSTRIES, INC.",Corporation,26-Aug-2005,Platinum,Active,26-May-2020,26-May-2021,200508210481499018976
463,WTL CONSTRUCTION,Single Proprietorship,02-Feb-2011,Platinum,Active,21-May-2020,21-May-2021,201102382201526782068
464,J.C. ALBASON BUILDERS AND SUPPLY,Single Proprietorship,14-Oct-2013,Platinum,Active,26-May-2020,14-Jun-2021,20131084790449754754
465,ULTRAMED PHARMA INC.,Corporation,09-Oct-2008,Platinum,Active,27-May-2020,18-Jun-2021,20081022810495040342
466,BORONGAN GLASS & MARKETING ENTERPRISES,Single Proprietorship,11-Jul-2014,Platinum,Active,20-May-2020,20-May-2021,2014071078261803250455
467,"FORTRESS ARMOURED TRANSPORT, INC.",Corporation,28-Oct-2009,Platinum,Active,21-May-2020,30-May-2021,200910767261886158131
468,BENCH CONSTRUCTION AND SUPPLY,Single Proprietorship,29-Mar-2012,Platinum,Active,20-May-2020,20-May-2021,20120351184798610269
469,BM CABANES TRADING & CONSTRUCTION,Single Proprietorship,14-Jan-2014,Platinum,Active,26-May-2020,26-May-2021,201401908061018385338
470,BLACK VOLT SECURITY CORPORATION,Corporation,31-Jul-2017,Platinum,Active,21-May-2020,17-Jun-2021,2017071483221343433449
471,RN ENGINEERING,Single Proprietorship,02-Feb-2012,Platinum,Active,20-May-2020,20-May-2021,2012024793590935143
472,"NEWSOUNDS BROADCASTING NETWORK, INC.",Corporation,16-May-2013,Platinum,Active,02-Jun-2020,02-Jun-2021,201305718581033887370
473,KUPLER INDUSTRIES INCORPORATED,Corporation,14-Apr-2004,Platinum,Active,22-May-2020,22-May-2021,20040437641260298211
474,MAP PHARMA TRADING,Single Proprietorship,07-Mar-2016,Platinum,Active,20-May-2020,20-May-2021,201603164369416356795
475,UPLIFT CONSTRUCTION AND DEVELOPMENT CONSTRUCTION,Corporation,16-May-2018,Platinum,Active,01-Jun-2020,01-Jun-2021,201805995151679698944
476,NANA TRADERS,Single Proprietorship,24-Aug-2007,Platinum,Active,20-May-2020,18-Jul-2021,20070816064794341599
477,3R3M CONSTRUCTION AND SUPPLY,Single Proprietorship,15-May-2019,Platinum,Active,22-May-2020,22-May-2021,20190542760831761417
478,AUTOPERFECTION INCORPORATED,Corporation,17-Jun-2017,Platinum,Active,20-May-2020,20-May-2021,2017061564961458548613
479,CHIARA CONSTRUCTION,Single Proprietorship,10-Oct-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,2005108521101619166
480,THEYA ENTERPRISES,Single Proprietorship,15-Mar-2011,Platinum,Active,21-May-2020,21-May-2021,20110339483765181508
481,TOUCHSTAR ENTERPRISES,Single Proprietorship,02-Mar-2012,Platinum,Active,02-Jun-2020,02-Jun-2021,201203496291172018116
482,JRS COMPUTER HOUSE,Single Proprietorship,04-Jul-2006,Platinum,Active,26-May-2020,26-May-2021,20060710511818257910
483,KAYUMANGGI TECHNOLOGIES & SYSTEMS INCORPORATED,Corporation,25-Nov-2013,Platinum,Active,21-May-2020,21-May-2021,20131187974349679140
484,M.I. JARIN TRADING,Single Proprietorship,28-Jan-2019,Platinum,Active,26-May-2020,26-May-2021,201901579821976241964
485,BONIFACIO M. CARLOS CONSTRUCTION CORP.,Corporation,22-Feb-2006,Platinum,Active,20-May-2020,17-Jun-2021,2006029515127329885
486,JAB CONSTRUCTION AND TRADING,Single Proprietorship,25-Mar-2020,Platinum,Active,25-Jun-2020,25-Jun-2021,2020032150491163513812
487,MARDEREI GENERAL MERCHANDISE AND SUPPLY,Single Proprietorship,01-Feb-2017,Platinum,Active,26-May-2020,26-May-2021,201702182685154920089
488,DABAR SPORTS AND RESTO,Single Proprietorship,14-Nov-2014,Platinum,Active,26-May-2020,26-May-2021,201411119943675964663
489,SUPERALES CONSTRUCTION AND SUPPLIES,Single Proprietorship,17-Nov-2017,Platinum,Active,20-May-2020,20-May-2021,2017111285971896772585
490,DUBBEL MEDICAL CORPORATION,Corporation,30-Mar-2009,Platinum,Active,21-May-2020,21-May-2021,20090325800524426566
491,CADP KABAYAN MULTI PURPOSE COOPERATIVE,Cooperative,05-Jul-2017,Platinum,Active,20-May-2020,21-May-2021,201707153422234554643
492,META CONSTRUCTION,Single Proprietorship,03-Jan-2006,Platinum,Active,26-May-2020,06-Jun-2021,2006019070141115957
493,RENLO CONSTRUCTION AND SUPPLY,Single Proprietorship,26-Jan-2005,Platinum,Active,20-May-2020,20-May-2021,2005016224786593017
494,"YOVEL EAST RESEARCH AND DEVELOPMENT, INC.",Corporation,15-Oct-2010,Platinum,Active,26-May-2020,27-May-2021,201010364291267236069
495,MEDICENTRE MEDICAL SUPPLIES & EQUIPMENT,Single Proprietorship,11-Jan-2016,Platinum,Active,20-May-2020,20-May-2021,201601158081291967402
496,EMPP CONSTRUCTION AND SUPPLY,Single Proprietorship,28-Jan-2019,Platinum,Active,21-May-2020,21-May-2021,201901579581916737531
497,F.GERALD ENTERPRISES,Single Proprietorship,18-Dec-2019,Platinum,Active,09-Jun-2020,09-Jun-2021,20191247671140244037
498,"AGI CAPITAL VENTURES, INC.",Corporation,26-Feb-2015,Platinum,Active,04-Jun-2020,04-Jun-2021,201502128063645867256
499,CHEMTRUST GLOBAL MARKET INC.,Corporation,10-Feb-2017,Platinum,Active,20-May-2020,20-May-2021,2017021806651348678478
500,SCIONETRADE CORPORATON,Corporation,10-Jul-2018,Platinum,Active,21-May-2020,21-May-2021,20180790490465843963
501,PHOTOVOLTAIC SOLAR CENTRE,Single Proprietorship,29-Jul-2011,Platinum,Active,21-May-2020,25-May-2021,20110742881429400613
502,KRISTEL PHARMACEUTICAL MARKETING,Single Proprietorship,09-Apr-2008,Platinum,Active,02-Jun-2020,02-Jun-2021,2008041989813676713
503,BROADREACH BUILDERS CORPORATION,Corporation,25-Feb-2017,Platinum,Active,26-May-2020,26-May-2021,2017021773261723196206
504,R.F. FLORES CONSTRUCTION,Single Proprietorship,16-May-2005,Platinum,Active,21-May-2020,21-May-2021,2005057352936491514
505,ANGELES BAUANG LUMBER CO.,Partnership,23-Mar-2007,Platinum,Active,26-May-2020,26-May-2021,200703132851869645611
506,PHILIPPINE NIHON JEPS CORPORATION,Corporation,22-Jun-2015,Platinum,Active,26-May-2020,19-Jun-2021,201506139348473351208
507,ROYAL VG CONSTRUCTION,Single Proprietorship,05-Feb-2020,Platinum,Active,21-May-2020,21-May-2021,20200220976023920484
508,TRANSPRINT CORPORATION,Corporation,15-Sep-2004,Platinum,Active,21-May-2020,24-May-2021,2004095154503342748
509,ALTHEA CONSTRUCTION,Single Proprietorship,21-Sep-2007,Platinum,Active,27-May-2020,27-May-2021,200709165791315599838
510,GIESECKE & DEVRIENT ASIA PACIFIC LIMITED,Foreign Company Organization,29-Jan-2014,Platinum,Active,20-May-2020,20-May-2021,201401923951861419694
511,GIANTWEST CONSTRUCTION CORPORATION,Corporation,14-Jan-2020,Platinum,Active,26-May-2020,26-May-2021,20200128711517987067
512,ETC HARDWARE,Single Proprietorship,23-Nov-2012,Platinum,Active,20-May-2020,20-May-2021,201211623901905735767
513,DCGEN ENTERPRISES,Single Proprietorship,08-Nov-2016,Platinum,Active,26-May-2020,26-May-2021,2016111919922092427367
514,DIGISPEC ENTERPRISES,Single Proprietorship,26-Nov-2015,Platinum,Active,26-May-2020,26-May-2021,201511155199119702102
515,OUA CONSTRUCTION,Single Proprietorship,15-Oct-2008,Platinum,Active,26-May-2020,26-May-2021,20081022915109414090
516,DAILY PROFIT TRADING,Single Proprietorship,22-Feb-2011,Platinum,Active,25-Jun-2020,25-Jun-2021,201102388721627520204
517,12-30 CONSTRUCTION AND SUPPLY,Single Proprietorship,26-Jan-2012,Platinum,Active,04-Jun-2020,04-Jun-2021,201201475741151365010
518,"HOPE ADHESIVE PAPER PRODUCTS,INC.",Corporation,15-Jan-2016,Platinum,Active,26-May-2020,26-May-2021,2016011586382075003680
519,"ASSOCIATED RESOURCES FOR MANAGEMENT AND DEVELOPMENT, INC.",Corporation,29-Jun-2009,Platinum,Active,20-May-2020,20-May-2021,200906273911968294878
520,MACKRYSTAL CONSTRUCTION SUPPLY,Single Proprietorship,07-Feb-2012,Platinum,Active,27-May-2020,27-May-2021,20120248205108315569
521,MICLOVER GENERAL CONSTRUCTION AND IRON WORKS,Single Proprietorship,09-Mar-2004,Platinum,Active,26-May-2020,26-May-2021,20040333652119881583
522,MITCH CONSTRUCTION & SUPPLY,Single Proprietorship,07-Nov-2008,Platinum,Active,26-May-2020,21-Jun-2021,200811233471023264908
523,PM TRADING - IPIL,Single Proprietorship,19-Mar-2009,Platinum,Active,18-Jun-2020,18-Jun-2021,200903255621126260081
524,PRIMECARE PHARMACEUTICAL DISTRIBUTORS,Single Proprietorship,10-Oct-2014,Platinum,Active,27-May-2020,27-May-2021,201410116607102945869
525,QM BUILDERS,Single Proprietorship,13-Jul-2007,Platinum,Active,21-May-2020,30-May-2021,20070715109716099738
526,RGB8 GOLDEN ENTERPRISE,Single Proprietorship,11-Aug-2015,Platinum,Active,21-May-2020,26-May-2021,2015081448001906064997
527,PROTECTOR MARKETING AND GENERAL MERCHANDISE,Single Proprietorship,02-Dec-2014,Platinum,Active,01-Jun-2020,01-Jun-2021,201412121487389512864
528,TERA CONSTRUCTION AND SUPPLY,Single Proprietorship,12-Feb-2017,Platinum,Active,21-May-2020,21-May-2021,2017021801371841390792
529,LEONEL WASTE MANAGEMENT CORPORATION,Corporation,16-Jul-2007,Platinum,Active,05-Jun-2020,05-Jun-2021,200707151272041478270
530,NUMMER ETT BUILDERS AND TRADING,Single Proprietorship,23-Jul-2013,Platinum,Active,26-May-2020,26-May-2021,20130777486413931994
531,"CONCEPCION BASIC BUILDERS, INC.",Corporation,12-Jun-2007,Platinum,Active,21-May-2020,21-May-2021,20070614182164333593
532,VCK ENTERPRISES,Single Proprietorship,08-Jul-2005,Platinum,Active,25-Jun-2020,25-Jun-2021,20050777811023001989
533,I.T. MAN COMPUTER SOLUTION,Single Proprietorship,03-Jul-2012,Platinum,Active,21-May-2020,21-May-2021,20120755302632389370
534,MRJR CONSTRUCTION & TRADING,Single Proprietorship,30-Jun-2005,Platinum,Active,21-May-2020,21-May-2021,2005067719347545960
535,EUPAREX PHARMACEUTICALS INC,Corporation,26-Sep-2016,Platinum,Active,26-May-2020,26-May-2021,2016091863781272328349
536,ORMOC PC SPECIALIST,Single Proprietorship,10-Dec-2007,Platinum,Active,26-May-2020,26-May-2021,20071217920516455837
537,CES TRADING,Single Proprietorship,14-Aug-2007,Platinum,Active,28-May-2020,28-May-2021,200708158461611589493
538,M.K.U. CONSTRUCTION AND SUPPLY,Single Proprietorship,28-Sep-2011,Platinum,Active,21-May-2020,21-May-2021,20110944281175618449
539,LEECARE DISTRIBUTORS,Single Proprietorship,07-May-2008,Platinum,Active,18-Jun-2020,18-Jun-2021,200805203531250708406
540,TITA DAK'S BAKESHOPPE,Single Proprietorship,04-Feb-2010,Platinum,Active,26-May-2020,28-May-2021,201002318371685397810
541,KING OF KINGS. TRADING,Single Proprietorship,21-Nov-2017,Platinum,Active,26-May-2020,26-May-2021,2017111273871695417204
542,GB ENTERPRISES AND PLANT NURSERY,Single Proprietorship,18-Jul-2012,Platinum,Active,26-May-2020,26-May-2021,20120756106590081673
543,CLASSERA ENTERPRISES,Single Proprietorship,03-Jul-2008,Platinum,Active,26-May-2020,10-Jun-2021,20080721327320389056
544,CATHY SILVA GEN. MERCHANDISE,Single Proprietorship,03-Jul-2015,Platinum,Active,26-May-2020,26-May-2021,2015071406611343708851
545,VCDU PRINCE HOTEL,Corporation,20-Oct-2011,Platinum,Active,26-May-2020,26-May-2021,20111044914926448967
546,Q & M CONSTRUCTION AND SUPPLY,Single Proprietorship,02-Apr-2019,Platinum,Active,02-Jun-2020,02-Jun-2021,201904475572021462203
547,J4 MARKETING,Single Proprietorship,21-May-2007,Platinum,Active,26-May-2020,26-May-2021,200705137541063853971
548,GEMINI AGRI FARM SOLUTIONS CORP.,Corporation,04-Dec-2018,Platinum,Active,26-May-2020,26-May-2021,20181264448977841081
549,PETERFJ CONSTRUCTION,Single Proprietorship,08-Dec-2017,Platinum,Active,21-May-2020,08-Jun-2021,2017121251952067519236
550,LEYTE RETREADING AND MARKETING,Single Proprietorship,31-Mar-2016,Platinum,Active,21-May-2020,21-May-2021,2016031673161440823468
551,GLORAM CONSTRUCTION SERVICES,Single Proprietorship,07-May-2020,Platinum,Active,21-May-2020,21-May-2021,202005216198532669129
552,IMUS MARKETING,Single Proprietorship,28-Aug-2007,Platinum,Active,21-May-2020,30-May-2021,200708161271145686051
553,"TMSQ TRADING AND MARKETING, INC.",Corporation,08-Nov-2016,Platinum,Active,26-May-2020,26-May-2021,201611192035165022805
554,NEW SURIGAO PAINTHAUS AUTOPARTS & GEN. MDSE.,Single Proprietorship,06-Dec-2007,Platinum,Active,21-May-2020,29-May-2021,20071217884916541776
555,ZTC GASOLINE STATION,Single Proprietorship,11-Feb-2015,Platinum,Active,21-May-2020,21-May-2021,2015021264391603903395
556,IMAGINATION + PRINT GRAFIX SOLUTIONS,Single Proprietorship,31-Aug-2017,Platinum,Active,28-May-2020,28-May-2021,201708142946868459841
557,PMMGS CONSTRUCTION CORPORATION,Corporation,20-Jan-2015,Platinum,Active,26-May-2020,04-Jul-2021,201501124094355368214
558,GLOBALIFE MEDICAL LABORATORY AND POLYCLINIC,Single Proprietorship,28-Aug-2012,Platinum,Active,26-May-2020,03-Jun-2021,20120857957201710068
559,ERIVAN GENERAL MERCHANDISE,Single Proprietorship,08-Jun-2017,Platinum,Active,21-May-2020,21-May-2021,2017061578311264546265
560,COSWORX TRADING,Single Proprietorship,19-Jul-2013,Platinum,Active,26-May-2020,26-May-2021,201307771392098031697
561,"AQUASOLV PHILIPPINES, INC.",Corporation,18-Jan-2002,Platinum,Active,02-Jun-2020,02-Jun-2021,20020117156928196944
562,FRSP CONSTRUCTION,Single Proprietorship,26-Jun-2013,Platinum,Active,27-May-2020,27-May-2021,20130675079958877259
563,RA ESSENTIALS MARKETING,Single Proprietorship,04-Nov-2011,Platinum,Active,26-May-2020,26-May-2021,2011114521313781581
564,INFINITE FLAVOR FOOD SERVICES,Single Proprietorship,16-Apr-2013,Platinum,Active,10-Jun-2020,10-Jun-2021,201304699961897281915
565,EXECOM COMPUTER SALES & SERVICES,Single Proprietorship,14-May-2020,Platinum,Active,26-May-2020,26-May-2021,202005216489952119944
566,PROMARK PROCESS INT'L. CORP.,Corporation,05-May-2009,Platinum,Active,03-Jun-2020,03-Jun-2021,20090526380418712570
567,"N. CORPUZ ENTERPRISES, INC.",Corporation,24-Feb-2005,Platinum,Active,21-May-2020,21-May-2021,20050266431347258521
568,PETRON STATION 88 - KIDAPAWAN BRANCH,Single Proprietorship,09-Dec-2011,Platinum,Active,27-May-2020,27-May-2021,20111246019529918436
569,CEDAR CONSTRUCTION,Single Proprietorship,26-Sep-2003,Platinum,Active,27-May-2020,06-Jun-2021,20030918561572373482
570,AMPLEX CONSTRUCTION AND SUPPLIES,Single Proprietorship,01-Jun-2011,Platinum,Active,21-May-2020,21-May-2021,201106414461619505701
571,LEE DESIGNS INDUSTRIES INC.,Corporation,14-Feb-2002,Platinum,Active,01-Jun-2020,03-Jun-2021,200202292241532197211
572,"PAR BUILDERS, ELECTRICAL AND CONSTRUCTION SUPPLY CORP.",Corporation,16-Jun-2015,Platinum,Active,21-May-2020,21-May-2021,201506138904803197453
573,JOYCOM INTERNET CAFE - DAET,Single Proprietorship,18-Jan-2011,Platinum,Active,26-May-2020,26-May-2021,20110137714626314588
574,NEGROS GOLDEN HORSE CONSTRUCTION CORP.,Corporation,31-Aug-2017,Platinum,Active,21-May-2020,21-May-2021,201708142757822232578
575,EDISON C BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,15-Jul-2013,Platinum,Active,21-May-2020,28-May-2021,201307764301994394445
576,RENTON ENGINEERING SERVICES,Single Proprietorship,25-Apr-2011,Platinum,Active,05-Jun-2020,05-Jun-2021,201104406311260726714
577,DANSBURG MACRO-BUILDERS INC.,Corporation,05-Jan-2018,Platinum,Active,15-Jul-2020,15-Jul-2021,2018011214491386789070
578,LBPI DESIGN INTERNATIONAL INC,Corporation,17-Apr-2009,Platinum,Active,21-May-2020,21-May-2021,20090426081842018046
579,EMFB CONSTRUCTION,Single Proprietorship,25-Mar-2020,Platinum,Active,09-Jun-2020,09-Jun-2021,202003215073141893111
580,V.S. LAUNGAYAN FARM SUPPLY,Single Proprietorship,18-May-2020,Platinum,Active,27-May-2020,27-May-2021,202005216602776920636
581,MULTI-SYSTEM CONSTRUCTION AND DEVELOPMENT CORP.,Corporation,13-Jul-2007,Platinum,Active,26-May-2020,30-May-2021,200707151051126282064
582,GAZEBO POOL AND RESTAURANT,Single Proprietorship,24-Mar-2014,Platinum,Active,02-Jul-2020,02-Jul-2021,2014039772686347939
583,BENNCH TRANSPORT SERVICES,Single Proprietorship,18-Mar-2013,Platinum,Active,26-May-2020,26-May-2021,20130368531752564151
584,JRL PRINTING PRESS & GEN. MDSE.,Single Proprietorship,17-Mar-2020,Platinum,Active,30-Jun-2020,30-Jun-2021,2020032145612008099707
585,THE TRADERS DESIGN FURNITURE SHOP,Single Proprietorship,17-Feb-2004,Platinum,Active,27-May-2020,27-May-2021,2004022866502284103
586,"VISUAL COLOR, INC.",Corporation,10-Jul-2008,Platinum,Active,01-Jun-2020,07-Jun-2021,2008072144852080528
587,MALTA CONSTRUCTION AND SUPPLY,Single Proprietorship,26-Feb-2004,Platinum,Active,26-May-2020,26-May-2021,2004023138442115796
588,PENITON TRADING,Single Proprietorship,05-Jun-2017,Platinum,Active,02-Jun-2020,14-Jun-2021,2017061590271555070800
589,BF CONSTRUCTION & SUPPLY,Single Proprietorship,29-Jul-2017,Platinum,Active,25-Jun-2020,25-Jun-2021,2017071490481264511762
590,JOEL U. ACOSTA ELECTRICAL SERVICES & SUPPLIES,Single Proprietorship,11-Sep-2008,Platinum,Active,10-Jun-2020,10-Jun-2021,20080922382935662430
591,QE TOURISM DESTINATION MARKETING SDN BHD,Foreign Company Organization,08-Mar-2019,Platinum,Active,28-May-2020,18-Jul-2021,201903514911463801394
592,COSED TRADING,Single Proprietorship,26-Jun-2013,Platinum,Active,26-May-2020,26-May-2021,20130675077395520556
