,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
378,EJCI CONSTRUCTION,Single Proprietorship,18-Mar-2014,Platinum,Active,10-Jul-2020,10-Jul-2021,201403969771201448981
379,JOPONS RENT A CAR,Single Proprietorship,12-Nov-2014,Platinum,Active,13-Jul-2020,13-Jul-2021,201411119556567852925
380,BA SUZARA ENTERPRISES,Single Proprietorship,23-May-2016,Platinum,Active,13-Jul-2020,20-Jul-2021,201605171766766030773
381,ONE PLL INDUSTRIAL SUPPLY,Single Proprietorship,08-Jun-2020,Platinum,Active,23-Jul-2020,23-Jul-2021,2020062179622009080166
382,NJS CONSTRUCTION & SERVICES,Single Proprietorship,11-Jul-2018,Platinum,Active,13-Jul-2020,13-Jul-2021,201807901741549404704
383,GOLDEN 3T CONSTRUCTION CORPORATION,Corporation,05-Nov-2007,Platinum,Active,14-Jul-2020,14-Jul-2021,200711173251087338698
384,"V3 PESTMASTERS AGRO CHEM AND PEST CONTROL SVCS., INC.",Corporation,02-Dec-2009,Platinum,Active,10-Jul-2020,10-Jul-2021,200912299021670332117
385,SEISMIC ASIA PACIFIC PHILIPPINES INC,Corporation,06-Jul-2020,Platinum,Active,10-Jul-2020,10-Jul-2021,2020072201111001419558
386,PRIMA BUILDER'S CENTER,Single Proprietorship,11-May-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,20150513539430372032
387,SOFTLINK CONSTRUCTION AND DEVELOPMENT INC.,Corporation,09-Mar-2018,Platinum,Active,14-Jul-2020,14-Jul-2021,2018031100881078963716
388,FS ENGINEERING & TRADING,Single Proprietorship,17-Sep-2015,Platinum,Active,09-Jul-2020,09-Jul-2021,2015091487211642285385
389,SAN NARCISO BUILDERS CORPORATION,Corporation,24-Jul-2007,Platinum,Active,10-Jul-2020,10-Jul-2021,20070715330438682962
390,MAYAPIS TRADING,Single Proprietorship,02-Feb-2006,Platinum,Active,13-Jul-2020,13-Jul-2021,20060293501142706665
391,THE BAYLEAF HOTEL - CAVITE,Corporation,17-Aug-2016,Platinum,Active,16-Jul-2020,16-Jul-2021,201608181833788795255
392,"JONI AND SUSAN AGROSHOP, INC.",Corporation,24-Jan-2020,Platinum,Active,10-Jul-2020,10-Jul-2021,202001908489354815
393,OCTAL PHILIPPINES INC.,Corporation,16-Aug-2011,Platinum,Active,28-Jul-2020,30-Jul-2021,2011084332989727583
394,PHARMA BUSINESS MANAGEMENT TRADING (PBM) CORP.,Corporation,26-May-2016,Platinum,Active,14-Jul-2020,06-Aug-2021,2016051720411196254271
395,BUILDERS ELITE SERVICES AND TRADING (BEST) CORP.,Corporation,21-Jun-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,20190636969712572738
396,JCJ-JTC GENERAL CONTRACTORS INC.,Corporation,05-Sep-2017,Platinum,Active,21-Jul-2020,21-Jul-2021,2017091421801511116691
397,EDRO CONSTRUCTION,Single Proprietorship,27-Feb-2013,Platinum,Active,09-Jul-2020,09-Jul-2021,201302668432143581252
398,AMELITA PILPIL LIVESTOCK AND MEAT SUPPLY,Single Proprietorship,25-Oct-2016,Platinum,Active,13-Jul-2020,13-Jul-2021,2016101903641179830286
399,JM LAGANSI CONSTRUCTION AND SUPPLIES,Single Proprietorship,13-Aug-2019,Platinum,Active,14-Jul-2020,04-Sep-2021,20190828209310847879
400,ARMY AND NAVY STORE,Single Proprietorship,25-Feb-2013,Platinum,Active,16-Jul-2020,16-Jul-2021,201302665491041767254
401,I.P.T. POWER TECHNOLOGY,Single Proprietorship,22-Sep-2017,Platinum,Active,24-Jul-2020,20-Aug-2021,20170913781098732448
402,ALL-IN INDUSTRIAL MERCHANDIZE AND CLEANING CO.,Partnership,08-Nov-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,201411119244348505757
403,ASTRID L. AREVALO ENTERPRISES,Single Proprietorship,16-Dec-2011,Platinum,Active,13-Jul-2020,13-Jul-2021,201112461511486256858
404,LGM BIOMED ENTERPRISES,Single Proprietorship,20-Jul-2015,Platinum,Active,10-Jul-2020,10-Jul-2021,2015071425121107184323
405,CHERRY'S MARKETING,Single Proprietorship,14-Nov-2007,Platinum,Active,10-Jul-2020,23-Jul-2021,2007111747755720379
406,SHENZHEN KINGDOM ENGINE TECHNOLOGY CO. LTD,Foreign Company Organization,06-Jul-2020,Platinum,Active,10-Jul-2020,10-Jul-2021,2020072200411787990820
407,"ANY NETWORK SYSTEMS, INC.",Corporation,27-Feb-2013,Platinum,Active,14-Jul-2020,14-Jul-2021,201302669021844988622
408,"FK ENTERPRISES, INC.",Corporation,12-Sep-2011,Platinum,Active,13-Jul-2020,13-Jul-2021,201109439092119391093
409,BENNY TAMI-ING'S SANITARY SERVICES,Single Proprietorship,23-Nov-2015,Platinum,Active,15-Jul-2020,15-Jul-2021,2015111545441184275917
410,LMI I.T. SOLUTIONS & TELECOMMUNICATIONS SERVICES,Single Proprietorship,04-Oct-2016,Platinum,Active,10-Jul-2020,29-Jul-2021,2016101875561709899688
411,"GOLDEN STAR PESTCON, INC.",Corporation,30-Oct-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,2015101527811164420120
412,ILOILO CAR CORPORATION,Corporation,06-Aug-2007,Platinum,Active,16-Jul-2020,16-Jul-2021,20070815634523097012
413,PA GASOLINE STATION - ZONE 1 KORONADAL BRANCH,Single Proprietorship,09-Jul-2012,Platinum,Active,13-Jul-2020,25-Jul-2021,201207555661277365652
414,BLUE WHALE ENTERPRISES,Single Proprietorship,26-Apr-2017,Platinum,Active,10-Jul-2020,10-Jul-2021,2017041657771903224824
415,"SM PRIME HOLDINGS, INC.-PARK INN BY RADISSON NORTH EDSA",Corporation,04-Jul-2019,Platinum,Active,10-Jul-2020,24-Jul-2021,20190734946108958482
416,CHRISHAMAE GENERAL MERCHANDISE,Single Proprietorship,15-May-2008,Platinum,Active,03-Aug-2020,03-Aug-2021,20080520500241845064
417,"BCL PAINTS &AMP; HARDWARE SUPPLY, INC.",Corporation,25-Jan-2018,Platinum,Active,24-Jul-2020,24-Jul-2021,2018011183681148944238
418,RUNR ENTERPRISE AND SERVICES COMPANY,Partnership,11-Jul-2016,Platinum,Active,14-Jul-2020,21-Jul-2021,20160717668978506117
419,EEMRB CONSTRUCTION,Single Proprietorship,09-Feb-2017,Platinum,Active,10-Jul-2020,10-Jul-2021,2017021806941249590190
420,MY GREENLIGHTING CORP.,Corporation,31-Jan-2012,Platinum,Active,13-Jul-2020,13-Jul-2021,201201731111718466098
421,BUKIDNON EDUCATIONAL SUPPLY & TRADING,Single Proprietorship,09-Oct-2007,Platinum,Active,17-Jul-2020,17-Jul-2021,200710169071907396260
422,NENAS GARDEN RESTAURANT AND CATERING SERVICES,Single Proprietorship,11-May-2014,Platinum,Active,10-Jul-2020,10-Jul-2021,2014051015521527135239
423,"ILOILO PARAMOUNT INDUSTRIAL AND ELECTRICAL CO., INC.",Corporation,05-Aug-2013,Platinum,Active,13-Jul-2020,16-Jul-2021,20130878610817349634
424,LHANZ CJ TRADING AND COMPUTER CENTER INC.,Corporation,26-Jun-2020,Platinum,Active,10-Jul-2020,10-Jul-2021,202006219391637869085
425,PTM DISCO RECORD CENTER,Single Proprietorship,08-Jun-2009,Platinum,Active,13-Jul-2020,13-Jul-2021,200906270252075558591
426,"HAIRANDO GROUP, INC. - BS SAMITTO RICE MILL",Corporation,24-Feb-2020,Platinum,Active,21-Jul-2020,21-Jul-2021,2020022117641374008793
427,TUGANAY RICE MILL CORPORATION,Corporation,16-Dec-2019,Platinum,Active,10-Jul-2020,10-Jul-2021,2019125229277190491
428,J AND R'S PHARMA AND MEDICAL SUPPLIES TRADING,Single Proprietorship,01-Jul-2020,Platinum,Active,13-Jul-2020,13-Jul-2021,202007219760410205065
429,ADDIE LOUREN ENTERPRISE,Single Proprietorship,26-Apr-2017,Platinum,Active,13-Jul-2020,15-Jul-2021,2017041657931688782020
430,ETH SECURITY & INVESTIGATION AGENCY CORP.,Corporation,13-Jun-2016,Platinum,Active,14-Jul-2020,14-Jul-2021,201606443251788170208
431,BEENGO FARM TECHNICAL VOCATIONAL SCHOOL AND AGRI SERVICESINC,Corporation,30-Jun-2020,Platinum,Active,13-Jul-2020,13-Jul-2021,2020062195861887238279
432,DAYBEN REFRIGERATION & AIRCONDITIONING SERVICES,Single Proprietorship,26-Apr-2013,Platinum,Active,21-Jul-2020,21-Jul-2021,20130470815219956179
433,BESTPRINTS CREATIVE SOLUTIONS CO.,Partnership,12-May-2015,Platinum,Active,10-Jul-2020,10-Jul-2021,201505135536112446229
434,GUANGDONG STEEL ENTERPRISES CORP.,Corporation,07-Oct-2014,Platinum,Active,10-Jul-2020,15-Jul-2021,201410116154325080238
435,"AGLIPAY SECURITY, INC.",Corporation,31-Mar-2009,Platinum,Active,13-Jul-2020,13-Jul-2021,200903258161196435271
436,"D' SEHOS RESTAURANT, INC.",Corporation,17-Jul-2013,Platinum,Active,14-Jul-2020,14-Jul-2021,20130776786679733241
437,BAXLEY TAILOR SHOP,Single Proprietorship,06-Feb-2015,Platinum,Active,10-Jul-2020,10-Jul-2021,2015021259892051157978
438,CHEDRIX STORE & GEN. MERCHANDISE,Single Proprietorship,28-Jul-2011,Platinum,Active,13-Jul-2020,13-Jul-2021,201107428152056734822
439,"KENT ANDREI GALANG ENTERPRISES, INC.",Corporation,12-Mar-2019,Platinum,Active,13-Jul-2020,13-Jul-2021,201903509701683583292
440,RAMELEX PHARMA CORPORATION,Corporation,01-Aug-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,201908302761582644892
441,"ABSOLUTE ADVANTAGE, INC.",Corporation,16-Jul-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,2017071509841838185121
442,CLIFF CONSTRUCTION & AGGREGATES,Single Proprietorship,15-Jan-2010,Platinum,Active,13-Jul-2020,13-Jul-2021,2010013039439779190
443,ALBHEBZ MARKETING,Single Proprietorship,08-Jun-2009,Platinum,Active,24-Jul-2020,24-Jul-2021,20090627037684297203
444,METRO PAPER CONVERTER PHILS. CORP.,Corporation,20-Jul-2012,Platinum,Active,16-Jul-2020,16-Jul-2021,201207562181731764994
445,THE MANILA TIMES PUBLISHING CORPORATION,Corporation,31-Jul-2006,Platinum,Active,14-Jul-2020,14-Jul-2021,20060728186497492198
446,LAUNDRY PROJECT LAUNDRY SHOP,Single Proprietorship,22-Jun-2020,Platinum,Active,23-Jul-2020,23-Jul-2021,202006218880858994807
447,CHASAH 182 INC.,Corporation,09-Mar-2017,Platinum,Active,10-Jul-2020,10-Jul-2021,2017031745062051390944
448,KAKIMKRIS LECHON HAUS,Single Proprietorship,22-Jul-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,2017071502051448536570
449,HIGHTIMES OUTDOOR SHOP,Single Proprietorship,20-Apr-2016,Platinum,Active,14-Jul-2020,14-Jul-2021,201604168991508733049
450,"T & D DESIGN CONSULTANCY, CO.",Partnership,08-Aug-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,201708146702446667683
451,LYO GENERAL MERCHANDISE,Single Proprietorship,07-Nov-2003,Platinum,Active,10-Jul-2020,10-Jul-2021,2003112014931442059
452,RIMBELCO INDUSTRY LTD CO,Partnership,17-Jul-2018,Platinum,Active,10-Jul-2020,10-Jul-2021,201807891921963854184
453,JERA GENERAL CONSTRUCTION & SUPPLY,Single Proprietorship,05-May-2005,Platinum,Active,29-Jul-2020,29-Jul-2021,200505727118401493
454,MSJAR CONSTRUCTION SERVICES,Single Proprietorship,27-Jun-2013,Platinum,Active,07-Aug-2020,07-Aug-2021,201306751941385396015
455,JUNIPER 3 PROCUREMENT CORP.,Corporation,28-Aug-2017,Platinum,Active,10-Jul-2020,10-Jul-2021,2017081436131265554701
456,JARCARE TRADING CORPORATION,Corporation,10-Nov-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,200811233781235820408
457,MUSHROOM REALTY DEVELOPMENT CORPORATION,Corporation,14-May-2014,Platinum,Active,10-Jul-2020,10-Jul-2021,201405101953342551157
458,DANDA DESIGNS AND CONCEPTS INC.,Corporation,10-Jul-2014,Platinum,Active,10-Jul-2020,25-Jul-2021,201407107722532160237
459,FH GOPITEO CONSTRUCTION & SUPPLY,Single Proprietorship,29-Sep-2005,Platinum,Active,14-Jul-2020,14-Jul-2021,2005091545731999898954
460,MESI TRADING,Single Proprietorship,04-Mar-2008,Platinum,Active,27-Jul-2020,27-Jul-2021,20080319243964521775
461,"GREENAPPLE, INC.",Corporation,18-Mar-2013,Platinum,Active,10-Jul-2020,10-Jul-2021,2013031343761440093695
462,MICHSHEN OFFICE SUPPLIES,Single Proprietorship,06-Aug-2019,Platinum,Active,09-Jul-2020,09-Jul-2021,20190829264740638243
463,INTELEQ INCORPORATED,Corporation,07-Sep-2005,Platinum,Active,14-Jul-2020,14-Jul-2021,20050970070817114534
464,LA CONSOLACION VETERINARY AND FARM SUPPLY,Single Proprietorship,25-Feb-2013,Platinum,Active,10-Jul-2020,10-Jul-2021,201302664851270990762
465,I. B. MUSNGI CONSTRUCTION AND TRADING,Single Proprietorship,06-May-2018,Platinum,Active,10-Jul-2020,10-Jul-2021,201805101126554814560
466,"AMMIERR SECURITY SERICES, INC.",Corporation,15-Mar-2018,Platinum,Active,14-Jul-2020,14-Jul-2021,2018031096611161310155
467,RJN TOTAL SECURITY SOLUTIONS TECHNOLOGY COMPANY,Partnership,31-Mar-2011,Platinum,Active,10-Jul-2020,10-Jul-2021,20110340099909176732
468,FILIPINAS TECTONIC SAFETY SYSTEMS CORP.,Corporation,12-Aug-2015,Platinum,Active,10-Jul-2020,10-Jul-2021,2015081450001274686475
469,F.A. CLARION ENGINEERING CONSULTANCY SERVICES,Single Proprietorship,29-Nov-2019,Platinum,Active,10-Jul-2020,10-Jul-2021,2019117152228663903
470,A.V CONSTRUCTION & SUPPLY,Single Proprietorship,13-Aug-2007,Platinum,Active,13-Jul-2020,13-Jul-2021,20070815812476928060
471,GAIL SON TRADING AND GENERAL MERCHANDISE,Single Proprietorship,04-Mar-2008,Platinum,Active,10-Jul-2020,10-Jul-2021,20080319241477769651
472,PAZ PETRON SUPER STATION CORPORATION,Corporation,21-Oct-2013,Platinum,Active,15-Jul-2020,15-Jul-2021,2013108532554680180
473,LT PETRON GASOLINE AND SERVICE CENTER,Single Proprietorship,22-Jun-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,201706155605598514339
474,MVW RESTAURANT & TOURIST INN,Single Proprietorship,29-May-2009,Platinum,Active,14-Jul-2020,14-Jul-2021,200905268861954739974
475,ISK TECH SUPPLIES AND GENERAL SERVICES INC.,Corporation,04-Apr-2019,Platinum,Active,13-Jul-2020,13-Jul-2021,201904472551454198641
476,JMJ INDUSTRIES TRADING CORP.,Corporation,05-Mar-2019,Platinum,Active,10-Jul-2020,12-Jul-2021,201903520881908387110
477,STEELBUILT CONSTRUCTION INC.,Corporation,16-Jan-2019,Platinum,Active,13-Jul-2020,02-Aug-2021,201901597521796041287
478,GEVANS GENERAL MERCHANDISE,Single Proprietorship,06-Jul-2009,Platinum,Active,13-Jul-2020,31-Aug-2021,20090727514310217225
479,NOVANEL ENTERPRISE,Single Proprietorship,26-Jan-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,2017011841891609164096
480,DIRECT ELECTRIX EQUIPMENT CORPORATION,Corporation,15-May-2002,Platinum,Active,16-Jul-2020,16-Jul-2021,200205111271213106097
481,LP LOCQUIAO CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Sep-2010,Platinum,Active,10-Jul-2020,10-Jul-2021,201009356561245204920
482,TRI-GEM PAPERMART,Single Proprietorship,04-Aug-2014,Platinum,Active,13-Jul-2020,06-Aug-2021,201408109750811548862
483,HARRY'S PERFORMANCE CENTER INCORPORATED,Corporation,26-Aug-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,20080822119792921787
484,"NEOFINE TRADE, INC.",Corporation,06-Feb-2018,Platinum,Active,07-Aug-2020,07-Aug-2021,201802116520668223221
485,SAN MARIANO TRADING,Single Proprietorship,17-Mar-2015,Platinum,Active,13-Jul-2020,19-Jul-2021,2015031302361288729323
486,JUHROCA TRADING,Single Proprietorship,15-Mar-2016,Platinum,Active,16-Jul-2020,17-Jul-2021,2016031654892132766737
487,RPBJ TRADING AND CONSTRUCTION,Single Proprietorship,16-Jun-2004,Platinum,Active,21-Jul-2020,08-Aug-2021,20040642161745552312
488,ARIK CONSTRUCTION,Single Proprietorship,20-Jul-2007,Platinum,Active,20-Jul-2020,08-Aug-2021,20070715235701481256
489,PANAY EAST COAST CONSTRUCTION AND SUPPLY,Single Proprietorship,02-Jun-2003,Platinum,Active,10-Jul-2020,01-Aug-2021,20030616571759010421
490,"LIPA QUALITY CONTROL CENTER, INC.",Corporation,27-Oct-2015,Platinum,Active,17-Jul-2020,17-Jul-2021,2015101525031206501039
491,RG FASHION GALLERY BY RYAN AND IBY CO.,Partnership,03-Mar-2020,Platinum,Active,13-Jul-2020,13-Jul-2021,2020032131251182676918
492,ROYAL ASIA APPRAISAL CORPORATION,Corporation,26-Oct-2004,Platinum,Active,15-Jul-2020,15-Jul-2021,20041055192044626063
493,DIPLAHAN COMMERCIAL AND CONSTRUCTION,Single Proprietorship,30-Jul-2007,Platinum,Active,21-Jul-2020,21-Jul-2021,200707154601871908226
494,HI-ENERGY MARINE SERVICES INC,Corporation,13-Feb-2019,Platinum,Active,14-Jul-2020,14-Jul-2021,20190255297749037360
495,JAMES YAP STORE,Single Proprietorship,23-Apr-2009,Platinum,Active,16-Jul-2020,16-Jul-2021,2009042617444701903
496,QUEZON CHRONOS PUBLICATION,Single Proprietorship,29-May-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,201505137249565538577
497,MACHSOURCE CORPORATION,Corporation,31-Aug-2012,Platinum,Active,13-Jul-2020,13-Jul-2021,20120858237740748184
498,WG BODY AND PAINT INC.,Corporation,26-Nov-2016,Platinum,Active,14-Jul-2020,14-Jul-2021,2016111916621682154705
499,BAGUIO MAHARLIKA MULTI PURPOSE COOPERATIVE,Cooperative,30-Jan-2012,Platinum,Active,21-Jul-2020,21-Jul-2021,20120147712581397209
500,IMPORTER AND TRADING FIRM,Single Proprietorship,08-May-2017,Platinum,Active,10-Jul-2020,10-Jul-2021,2017051639302030260434
501,ANTONIO MIGUEL CLOTHING STORE,Single Proprietorship,16-Nov-2016,Platinum,Active,13-Jul-2020,13-Jul-2021,20161119315171009482
502,"GREENFIELD PRODUCERS AND AGRO-FOREST ASSISTANTS ASSOCIATION(GREPAAA), INC.",Corporation,26-Feb-2016,Platinum,Active,13-Jul-2020,13-Jul-2021,201602163463746030290
503,MANTLE CONSTRUCTION AND SUPPLY,Single Proprietorship,30-Jun-2014,Platinum,Active,15-Jul-2020,15-Jul-2021,201406106665969778729
504,TNV CONSTRUCTION AND SUPPLY,Single Proprietorship,01-Feb-2018,Platinum,Active,10-Jul-2020,25-Jul-2021,2018021173642082978309
505,SIENTWISTER HARDWARE AND CONSTRUCTION MATERIALS,Single Proprietorship,18-Mar-2014,Platinum,Active,29-Jul-2020,29-Jul-2021,201403971531074518387
506,JENDOM CARS TRADING,Single Proprietorship,29-Jan-2014,Platinum,Active,09-Jul-2020,09-Jul-2021,201401924082018006992
507,GOLD-NHAJJA TRADING,Single Proprietorship,28-Jul-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,2015071434242046581626
508,MEDBUILD MEDICAL DEVICES AND SERVICES,Single Proprietorship,10-May-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,201705163365829799895
509,ALBAY JOURNAL,Single Proprietorship,28-Apr-2016,Platinum,Active,13-Jul-2020,13-Jul-2021,2016041698591165511869
510,GUNNARSSON CORPORATION,Corporation,26-Mar-2018,Platinum,Active,15-Jul-2020,15-Jul-2021,201803107341229813881
511,R.A CULA CONSTRUCTION AND DEVELOPMENT INC.,Corporation,21-Jun-2016,Platinum,Active,10-Jul-2020,10-Jul-2021,201606174817144726702
512,REGION MANPOWER SERVICES,Single Proprietorship,07-Jun-2006,Platinum,Active,13-Jul-2020,20-Jul-2021,200606103261814683466
513,"QL DEVELOPMENT, INC. DOING BUSINESS UNDER THE NAME AND STYLEOF NORDE INTERNATIONAL DISTRIBUTORS AND SPARKLAB",Corporation,14-Nov-2008,Platinum,Active,13-Jul-2020,01-Aug-2021,20081123482696233513
514,S.B. SORIANO CONSTRUCTION,Single Proprietorship,21-Sep-2011,Platinum,Active,28-Jul-2020,28-Jul-2021,201109441461223451486
515,JAY PATRICK AND JHOSELLE ANNE GASOLINE STATION,Single Proprietorship,19-Jul-2018,Platinum,Active,13-Jul-2020,13-Jul-2021,201807886901949129573
516,CAVACON CORP.,Corporation,15-Jun-2007,Platinum,Active,13-Jul-2020,13-Jul-2021,20070614276416340204
517,CK TRUMART FOODS CORPORATION,Corporation,04-Jul-2019,Platinum,Active,16-Jul-2020,19-Jul-2021,201907348902057144479
518,"GAMES AND GARMENTS INTERNATIONAL, INC.",Corporation,04-Dec-2003,Platinum,Active,13-Jul-2020,17-Jul-2021,20031286266492559626
519,"LUCBAN BUILDERS & CONSTRUCTION SUPPLY, INC.",Corporation,23-May-2007,Platinum,Active,13-Jul-2020,17-Jul-2021,200705137901858307168
520,AKIKI BUILDERS,Single Proprietorship,02-Aug-2010,Platinum,Active,13-Jul-2020,13-Jul-2021,201008349251190845854
521,MANILA-HAOSHI LIGHT INDUSTRY CORPORATION,Corporation,13-Mar-2015,Platinum,Active,14-Jul-2020,04-Sep-2021,201503129998436258559
522,HYPER NORTH STAR PLUS INC.,Corporation,27-Oct-2017,Platinum,Active,14-Jul-2020,14-Jul-2021,2017101314801245314833
523,MIGHTY ENGINEERING CONSULTANCY,Single Proprietorship,26-May-2020,Platinum,Active,14-Jul-2020,14-Jul-2021,20200521721070930452
524,VM BUILDERS CONSTRUCTION CORPORATION,Corporation,26-Feb-2019,Platinum,Active,10-Jul-2020,10-Jul-2021,20190253158601511293
525,JGL INTUITIVE SOLUTIONS CORPORATION,Corporation,08-Nov-2012,Platinum,Active,14-Jul-2020,14-Jul-2021,201211616141877236692
526,LILET'S MEDICAL AND DRUG DISTRIBUTOR,Single Proprietorship,06-Apr-2011,Platinum,Active,13-Jul-2020,13-Jul-2021,201104402631839973182
527,TRIPLE BL GENERAL MERCHANDISE,Single Proprietorship,08-Nov-2014,Platinum,Active,14-Jul-2020,16-Aug-2021,201411119199200539020
528,UNI-HUB COMMERCIAL BUILDING,Single Proprietorship,17-Jun-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,201706156314294086960
529,SUPERMASTER GENERAL SERVICES,Single Proprietorship,26-Mar-2008,Platinum,Active,13-Jul-2020,19-Jul-2021,200803196512054034856
530,"EEC COATING, WATERPROOFING AND GENERAL SERVICES, INC.",Corporation,09-Mar-2018,Platinum,Active,15-Jul-2020,06-Aug-2021,201803110358883255339
531,"GEODATA SYSTEMS TECHNOLOGIES, INC.",Corporation,18-May-2001,Platinum,Active,21-Jul-2020,29-Jul-2021,200105437081786784227
532,VIS MARKETING,Single Proprietorship,26-Sep-2013,Platinum,Active,13-Jul-2020,13-Jul-2021,201309832951387657866
533,"MEXICO PRINTING CO., INC.",Corporation,10-Nov-2004,Platinum,Active,13-Jul-2020,13-Jul-2021,200411156541426195283
534,JUSTINE LUMBER AND GENERAL MERCHANDISE,Single Proprietorship,05-Jan-2015,Platinum,Active,13-Jul-2020,15-Jul-2021,2015011231981421515576
535,TRIPLE BL CATERING SERVICES,Single Proprietorship,08-Nov-2014,Platinum,Active,14-Jul-2020,16-Aug-2021,201411119201680937025
536,CARSAN AUTO SERVICE & TRADING CENTER,Single Proprietorship,28-Aug-2007,Platinum,Active,14-Jul-2020,14-Jul-2021,20070816083544875707
537,KALAP BUILDERS AND SUPPLIES,Single Proprietorship,02-Oct-2009,Platinum,Active,14-Jul-2020,14-Jul-2021,200910288421723553226
538,M.C. DELA CRUZ ENTERPRISES AND GEN. CONTRACTOR,Single Proprietorship,19-Jan-2005,Platinum,Active,13-Jul-2020,13-Jul-2021,20050160841215861996
539,R. LAURENCIANA INDUSTRIAL & ELECTRICAL,Single Proprietorship,31-May-2012,Platinum,Active,14-Jul-2020,14-Jul-2021,20120553683179922419
540,UNION CONSTRUCTION SUPPLY,Single Proprietorship,23-Sep-2011,Platinum,Active,13-Jul-2020,13-Jul-2021,201109442472046652490
541,CAJUGOTAN CONSTRUCTION & SUPPLY,Single Proprietorship,05-Jul-2017,Platinum,Active,10-Aug-2020,10-Aug-2021,2017071534191539970395
542,"TRANSGLOBAL BIZ SOLUTIONS, INC.",Corporation,10-Jun-2020,Platinum,Active,13-Jul-2020,13-Jul-2021,2020062181612127700673
543,HERCRIZEL PHILIPPINES DEVELOPMENT CORP.,Corporation,04-May-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,2017051644381135891932
544,W.J.P CONSTRUCTION & SUPPLY,Single Proprietorship,22-Apr-2006,Platinum,Active,13-Jul-2020,15-Jul-2021,200604100111477765384
545,BULACAN SEED GROWER'S MULTIPURPOSE COOPERATIVE,Cooperative,30-May-2012,Platinum,Active,13-Jul-2020,02-Aug-2021,201205880031265253800
546,P.A. MENDOZA TRADING AND GENERAL MERCHANDISE,Single Proprietorship,05-Apr-2004,Platinum,Active,13-Jul-2020,13-Jul-2021,20040437001534036279
547,VEUTINNEL GENERAL MERCHANDISE,Single Proprietorship,11-Nov-2015,Platinum,Active,14-Jul-2020,14-Jul-2021,2015111538621343991672
548,R.S. YARZA TRADING,Single Proprietorship,19-Jun-2014,Platinum,Active,14-Jul-2020,14-Jul-2021,201406105459748813550
549,JKN ENTERPRISES,Single Proprietorship,06-Feb-2008,Platinum,Active,13-Jul-2020,13-Jul-2021,200802186551487393125
550,CDO GENERAL MERCHANDISE,Single Proprietorship,28-May-2002,Platinum,Active,13-Jul-2020,13-Jul-2021,2002058031655075042
551,"AIRBUS HELICOPTERS PHILIPPINES, INC.",Corporation,27-Nov-2001,Platinum,Active,14-Jul-2020,08-Aug-2021,200111233281567768845
552,MIGHTY FORTRESS CONSTRUCTION,Single Proprietorship,13-Mar-2017,Platinum,Active,24-Jul-2020,24-Jul-2021,2017031740631382952955
553,RJM REFRIGERATION & AIRCON SERVICE,Single Proprietorship,28-Jul-2016,Platinum,Active,17-Jul-2020,17-Jul-2021,2016071792981663115183
554,VEECS CATERING SERVICES,Single Proprietorship,25-Jun-2014,Platinum,Active,16-Jul-2020,16-Jul-2021,201406106115856107269
555,TRIPLE J PRINTING PRESS,Single Proprietorship,01-Feb-2010,Platinum,Active,13-Jul-2020,16-Jul-2021,2010023173079252589
556,"JOHNSON HARDWARE & CONSTRUCTION SUPPLY, INC.",Corporation,15-Jun-2004,Platinum,Active,10-Jul-2020,10-Jul-2021,20040652868510191764
557,JOZENE BOAT MAKER,Single Proprietorship,22-Oct-2016,Platinum,Active,20-Jul-2020,20-Jul-2021,20161019000183334541
558,NAGA GOLDPRINT INC.,Corporation,18-Mar-2008,Platinum,Active,14-Jul-2020,14-Jul-2021,20080319558395511217
559,PROMOTEXTER PHILIPPINES INC.,Corporation,08-Mar-2018,Platinum,Active,22-Jul-2020,22-Jul-2021,201803110549639449727
560,EMMANUEL GENERAL MERCHANDISE,Single Proprietorship,24-Feb-2020,Platinum,Active,23-Jul-2020,23-Jul-2021,2020022118311553840049
561,WATERWAYS TRADING,Single Proprietorship,07-Jun-2016,Platinum,Active,13-Jul-2020,13-Jul-2021,201606173177712048157
562,JOEBERT ENTERPRISES,Single Proprietorship,07-May-2015,Platinum,Active,13-Jul-2020,13-Jul-2021,2015051351271345854917
