,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
750,ABYAN MGT SERVICES CORP.,Corporation,01-Mar-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017031763711569606942
751,ASHTON HOMES CO.,Partnership,26-May-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,201605172301475338849
752,MEGALO ARCHITECTURAL ENGINEERING CONSTRUCTION & DESIGN,Single Proprietorship,07-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,2020022099371959947084
753,GALMOR CONSTRUCTION SERVICES,Single Proprietorship,11-Feb-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,202002210304624590102
754,GRAM CONSTRUCTION AND SUPPLY,Single Proprietorship,21-Sep-2010,Platinum,Active,17-Feb-2020,15-Mar-2021,202002359261528626257
755,INGASCO INC.,Corporation,23-Oct-2001,Platinum,Active,18-Mar-2020,20-Mar-2021,2001102081883781397
756,MECHALECTRIX GENERATOR SERVICES INC.,Corporation,16-Dec-2016,Platinum,Active,28-Feb-2020,28-Feb-2021,201612189676880195752
757,"EC SOLICON BUILDERS & SUPPLY, INC.",Corporation,14-Mar-2014,Platinum,Active,24-Feb-2020,16-Apr-2021,201403966901464184753
758,SEIRALAB INCORPORATED,Corporation,22-May-2009,Platinum,Active,24-Feb-2020,24-Feb-2021,20090526700730680157
759,LAFAYETTE PHARMACEUTICALS,Single Proprietorship,14-Jun-2002,Platinum,Active,24-Feb-2020,27-Feb-2021,200206394631132312928
760,RIPER EMPIRE TRADING AND CONSTRUCTION,Single Proprietorship,25-Jun-2013,Platinum,Active,20-Feb-2020,20-Feb-2021,2013067491895751166
761,BYRO PHARMA,Single Proprietorship,19-May-2010,Platinum,Active,24-Feb-2020,14-Mar-2021,20100533665722420159
762,BRAID NETWORKS INCORPORATED,Corporation,06-Aug-2003,Platinum,Active,02-Mar-2020,02-Mar-2021,20030810776778661068
763,CMJ OFFICE SUPPLIES,Single Proprietorship,29-Jul-2017,Platinum,Active,24-Feb-2020,26-Feb-2021,201707149012709424944
764,MEDIVAC PHARMA ENT. CO.,Partnership,03-Feb-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201702182115907960419
765,RSB MARKETING,Single Proprietorship,22-May-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201505136674973969914
766,RA FOREST TREE NURSERY AND LANDSCAPING,Single Proprietorship,30-Jan-2015,Platinum,Active,27-Feb-2020,27-Feb-2021,201501125333477945529
767,ZIRCTORIAN ENTERPRISES,Single Proprietorship,24-Oct-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,2017101319411565849266
768,LARENA GASOLINE STATION,Single Proprietorship,03-Nov-2011,Platinum,Active,28-Feb-2020,28-Feb-2021,201111451671447378472
769,"BEACON SOLUTIONS, INC.",Corporation,28-Oct-2011,Platinum,Active,24-Feb-2020,24-Feb-2021,201110451291163886688
770,YULA CONSTRUCTION,Single Proprietorship,30-Sep-2018,Platinum,Active,21-Feb-2020,21-Feb-2021,201809755521755093211
771,OCTANTIS LAND SURVEYING,Single Proprietorship,17-Aug-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,2016081818851955189709
772,DISCOVERY SPORTING GOODS,Single Proprietorship,30-Oct-2013,Platinum,Active,28-Feb-2020,28-Feb-2021,20131086072418973288
773,RM METAL WORKS,Single Proprietorship,14-Oct-2019,Platinum,Active,13-Jul-2020,13-Jul-2021,201910157421198228740
774,REAL DIGITAL PRINTING,Single Proprietorship,28-Jul-2015,Platinum,Active,21-Feb-2020,21-Feb-2021,2015071432591206684534
775,AMPSLEO CONSTRUCTION,Single Proprietorship,05-Jan-2018,Platinum,Active,21-Feb-2020,21-Feb-2021,2018011215101079593837
776,TECHNODRUG DISTRIBUTOR,Single Proprietorship,27-Oct-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201710131340697843869
777,FIRST ASIA REALTY DEVELOPMENT CORPORATION (MEGATRADE HALL),Corporation,24-Apr-2015,Platinum,Active,09-Mar-2020,09-Mar-2021,201504133904370269543
778,ANGELS DEPARTMENT STORE,Single Proprietorship,09-Jul-2009,Platinum,Active,21-Feb-2020,26-Feb-2021,200907275771251037432
779,ARAGORN RESOURCES,Single Proprietorship,11-Feb-2005,Platinum,Active,24-Feb-2020,07-Mar-2021,20050264781718074948
780,KP GONZALES CONSTRUCTION SUPPLY AND TRADING,Single Proprietorship,09-Jun-2011,Platinum,Active,21-Feb-2020,06-Mar-2021,201106416341744386986
781,SYSTEMIC FARM CHEMICALS,Single Proprietorship,17-May-2012,Platinum,Active,24-Feb-2020,24-Feb-2021,201205530581589522391
782,CONCRETE SOLUTION BUILDERS & SUPPLY,Single Proprietorship,28-Sep-2011,Platinum,Active,18-Feb-2020,18-Feb-2021,201109443021036491969
783,SUNNYBELLE SECURITY AGENCY,Single Proprietorship,26-Mar-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201503131475162347973
784,3AND TRADING,Single Proprietorship,18-Aug-2017,Platinum,Active,11-May-2020,11-May-2021,201708144495914133809
785,MARELCO TRADING CORP.,Corporation,11-Jan-2010,Platinum,Active,21-Feb-2020,21-Feb-2021,201001302792063323039
786,THE CAPITOL PLACE ILOILO INC.,Corporation,31-Aug-2016,Platinum,Active,21-Feb-2020,21-Feb-2021,2016081834281818624298
787,ST. LOUISE PRIME BUILDERS & DEVELOPMENT CORP.,Corporation,11-Jul-2016,Platinum,Active,20-Feb-2020,01-Mar-2021,2016071769492125693703
788,PLL PUBLISHING HOUSE,Single Proprietorship,08-Nov-2004,Platinum,Active,20-Feb-2020,21-Feb-2021,20041156001740188245
789,"LAKPUE DRUG, INC.",Corporation,23-Nov-2006,Platinum,Active,29-Feb-2020,01-Mar-2021,200611117951905979548
790,ROSEGEANNE TRADING,Single Proprietorship,14-Jun-2007,Platinum,Active,18-Feb-2020,18-Feb-2021,20070614264869028344
791,JRD CONSTRUCTION AND SUPPLY,Single Proprietorship,05-Feb-2013,Platinum,Active,20-Feb-2020,26-Feb-2021,201302653821974735578
792,JSB SECURITY AGENCY,Single Proprietorship,24-Jan-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,201901585574702490
793,ATF GENERAL MERCHANDISE,Single Proprietorship,18-Nov-2013,Platinum,Active,18-Feb-2020,15-Mar-2021,201311873681615646714
794,ADS MEDICAL & LABORATORY SUPPLIES,Single Proprietorship,30-May-2007,Platinum,Active,27-Feb-2020,06-Apr-2021,200705139452051786270
795,PHILAND INDUSTRIES INC.,Corporation,16-Dec-2000,Platinum,Active,20-Feb-2020,16-Apr-2021,200012182371960285187
796,R AND E LUBES TRADING,Single Proprietorship,11-Mar-2015,Platinum,Active,26-Feb-2020,20-Mar-2021,201503129656231226053
797,MSC SAYSON CONSTRUCTION & TRADING,Single Proprietorship,20-Jul-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017071504081632768364
798,"11 FTC ENTERPRISES, INC.",Corporation,02-May-2012,Platinum,Active,27-Feb-2020,15-Apr-2021,201205523971112544863
799,INVADERS CONSTRUCTION,Single Proprietorship,14-Feb-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,202002210705998933591
800,EPOWERHOUSE INC.,Corporation,23-Feb-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,2016021630511525826984
801,HIGHTOP'S PHARMACEUTICAL TRADING,Single Proprietorship,07-Dec-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,201812638601659251755
802,PRO-COLORS T-SHIRT PRINTING,Single Proprietorship,24-Oct-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017101317512055301826
803,RITE PRODUCTS INCORPORATED,Corporation,27-May-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,2016051723491224411157
804,"TONE GUIDE PRESS, INC.",Corporation,01-Sep-2004,Platinum,Active,26-Feb-2020,08-Mar-2021,2004095041497831726
805,POWERFUL ENTERPRISES,Single Proprietorship,23-Apr-2009,Platinum,Active,02-Mar-2020,02-Mar-2021,200904261921936156973
806,DAGOOC FARM,Single Proprietorship,05-Sep-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201709142398858951983
807,EXTREME COOL REF AND AIRCONDITIONING SERVICES AND TRADING,Single Proprietorship,14-May-2013,Platinum,Active,24-Feb-2020,08-Mar-2021,201305715441043642226
808,SAN IGMEDIO BUILDERS INCORPORATED,Corporation,07-Nov-2012,Platinum,Active,26-Feb-2020,26-Feb-2021,201211615141782465664
809,WINGS RICEMILL,Single Proprietorship,16-Dec-2019,Platinum,Active,20-Feb-2020,20-Feb-2021,20191252511069605511
810,COMFAC CORPORATION,Corporation,28-Mar-2001,Platinum,Active,26-Feb-2020,26-Feb-2021,20010317654224552
811,J.E. CHAVEZ COMMERCIAL SPACE RENTAL,Single Proprietorship,27-Nov-2019,Platinum,Active,27-Apr-2020,27-Apr-2021,20191175941723348221
812,GOROSPE GAS STATION,Single Proprietorship,24-Jul-2017,Platinum,Active,20-Feb-2020,20-Feb-2021,2017071499061857614540
813,DEVELDOS SHELL SERVICE STATION,Single Proprietorship,20-May-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201505136120332438909
814,MORENTE'S EATERY,Single Proprietorship,24-Apr-2017,Platinum,Active,20-Feb-2020,20-Feb-2021,201704166160494138270
815,FMG REFRIGERATION AND AIRCONDITIONING SERVICES,Single Proprietorship,15-Dec-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017121237941727387021
816,NORTH STAR CONSTRUCTION AND TRADING,Single Proprietorship,04-Mar-2014,Platinum,Active,26-Feb-2020,26-Feb-2021,20140395530576904926
817,"NORTHCOM SECURITY AND INVESTIGATION AGENCY, INC.",Corporation,19-Jul-2010,Platinum,Active,20-Feb-2020,21-Mar-2021,201007526171284666286
818,KSL ENTERPRISES,Single Proprietorship,23-May-2006,Platinum,Active,21-Feb-2020,06-Mar-2021,200605102161551030457
819,GLOBAL DIAGNOSTICS COMPANY,Partnership,13-May-2004,Platinum,Active,27-Feb-2020,06-Mar-2021,20040539431672450797
820,TRIPLE M CONSTRUCTION,Single Proprietorship,02-Feb-2005,Platinum,Active,21-Feb-2020,21-Feb-2021,2005026324484044953
821,MERVICK ENTERPRISES,Single Proprietorship,18-May-2001,Platinum,Active,24-Feb-2020,12-Mar-2021,200105431830225316
822,NONINO SPEED BOAT BUILDER,Single Proprietorship,18-Mar-2015,Platinum,Active,24-Feb-2020,08-Apr-2021,2015031304631489282062
823,CLEARVISION OUTSOURCING CONSULTANTS,Single Proprietorship,04-Dec-2012,Platinum,Active,24-Feb-2020,04-Apr-2021,20121262899620701008
824,M22 BUILDERS INC.,Corporation,30-Mar-2015,Platinum,Active,10-Mar-2020,10-Mar-2021,201503160984191634453
825,FUSINGAN-BAUTISTA HARDWARE & AUTO SUPPLY,Single Proprietorship,25-Feb-2009,Platinum,Active,24-Feb-2020,24-Feb-2021,20090225030727930974
826,MADSHA ENTERPRISES,Single Proprietorship,23-Mar-2007,Platinum,Active,26-Feb-2020,26-Feb-2021,20070313261318999380
827,JUGA BUILDERS & CONSTRUCTION SUPPLY,Single Proprietorship,23-Aug-2012,Platinum,Active,26-Feb-2020,26-Feb-2021,201208578462115618003
828,TARA SAINT JOHN PETRON STATION,Single Proprietorship,02-Mar-2009,Platinum,Active,24-Feb-2020,24-Feb-2021,200903251121193734690
829,G13 POWER ENTERPRISE,Single Proprietorship,03-Feb-2017,Platinum,Active,21-Feb-2020,21-Feb-2021,201702182239244899367
830,TRENCH ENGINEERING AND CONSTRUCTION SERVICES,Single Proprietorship,30-Jun-2016,Platinum,Active,24-Feb-2020,15-Mar-2021,2016061758192092615412
831,"SCIENTIFIC BIOTECH SPECIALTIES, INC",Corporation,21-Jan-2004,Platinum,Active,29-Feb-2020,06-Apr-2021,20040123461931342935
832,MCKLINE ENTERPRISES,Single Proprietorship,13-May-2008,Platinum,Active,24-Feb-2020,26-Feb-2021,200805204551674622043
833,FLYING SEVEN CONSTRUCTION,Single Proprietorship,18-Jan-2013,Platinum,Active,20-Feb-2020,20-Feb-2021,201301643561597612826
834,SILK & STEEL CONSTRUCTION,Single Proprietorship,14-Oct-2005,Platinum,Active,21-Feb-2020,19-Mar-2021,2005108580103594355
835,AQUAMUNDO SPORTS INC.,Corporation,26-Sep-2006,Platinum,Active,26-Feb-2020,26-Feb-2021,200609112591795178513
836,3-SIDES BUILDERS & TRADING CORP.,Corporation,14-Sep-2016,Platinum,Active,24-Feb-2020,20-Mar-2021,201609185008165731899
837,PHARMA TRADE,Single Proprietorship,03-Feb-2020,Platinum,Active,21-Feb-2020,21-Feb-2021,2020022094201743082694
838,"FINO LEATHERWARE, INC.",Corporation,03-Jul-2009,Platinum,Active,26-Feb-2020,26-Feb-2021,20090727477147881917
839,G-CUBE CONSTRUCTION,Single Proprietorship,05-Feb-2004,Platinum,Active,20-Feb-2020,20-Feb-2021,20040226011889641527
840,MIDSALIP FARMERS MPC (MIFAMCO) HOSTEL AND CATERING SERVICES,Cooperative,22-Apr-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,2015041337191581943146
841,MULTIMODAL UNLIMITED SKILLS CORPORATION,Corporation,20-Apr-2018,Platinum,Active,18-Feb-2020,18-Feb-2021,201804103306817241965
842,FASTLINE TRADING INC.,Corporation,19-Oct-2016,Platinum,Active,20-Feb-2020,20-Feb-2021,201610189314567545936
843,KBA-NOTASYS SA,Foreign Company Organization,11-Nov-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,201511153966257745750
844,GENESIS88 CONSTRUCTION INC.,Corporation,15-Dec-2016,Platinum,Active,02-Mar-2020,15-Mar-2021,201612189807418482005
845,GJK PHARMA DISTRIBUTORS,Single Proprietorship,15-Sep-2004,Platinum,Active,24-Feb-2020,06-Mar-2021,20040951562143932394
846,ROCKY FOOD SERVICES,Single Proprietorship,01-Apr-2016,Platinum,Active,27-Feb-2020,27-Feb-2021,2016041674981270889235
847,NHEMS GENERAL MERCHANDISE,Single Proprietorship,29-Jul-2015,Platinum,Active,24-Feb-2020,24-Feb-2021,2015071435041339403166
848,"LGUSUITE, INC.",Corporation,15-Dec-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017121235931827882375
849,LTS BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,15-Dec-2008,Platinum,Active,08-Jun-2020,08-Jun-2021,200812238851453114838
850,"AARON EAGLE SECURITY & INVESTIGATION AGENCY, INC.",Corporation,13-Oct-2004,Platinum,Active,28-Feb-2020,28-Feb-2021,20041053892056348077
851,MAGALLANES PUBLISHING HOUSE,Single Proprietorship,12-Nov-2007,Platinum,Active,20-Feb-2020,20-Feb-2021,200711174431722007484
852,RF COM ELECTRONICS,Single Proprietorship,04-Jun-2008,Platinum,Active,27-Feb-2020,27-Feb-2021,200806208501532757623
853,GENSAN SHAOLIN FOODS CORPORATION,Corporation,29-Jan-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,20200120898050721241
854,MALONES PRINTING PRESS & PUBLISHING HOUSE,Single Proprietorship,15-Jun-2005,Platinum,Active,24-Feb-2020,05-Mar-2021,20050675871919383981
855,GRAND HARDWARE,Single Proprietorship,30-Jul-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,201707148436719975614
856,MINA DE ORO MOTORS INCORPORATED,Corporation,11-Jul-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,2019073342538716545
857,"LENVOISA CONSTRUCTION, INC.",Corporation,22-Mar-2004,Platinum,Active,21-Feb-2020,21-Feb-2021,20040335261942237650
858,MACRIK PHILS. VENTURES INC.,Corporation,03-Feb-2010,Platinum,Active,24-Feb-2020,28-Feb-2021,20100231797938600824
859,PHIL. GEOANALYTICS CALIBRATION AND MEASUREMENT LAB. CORP.,Corporation,13-Sep-2011,Platinum,Active,27-Feb-2020,27-Feb-2021,20110943931549736246
860,AYKRAND TOOLS & EQUIPMENT TRADING & SERVICES,Single Proprietorship,08-Nov-2016,Platinum,Active,24-Feb-2020,24-Feb-2021,2016111918231930274157
861,PORTALS DE LA RUE LIMITED,Foreign Company Organization,11-Feb-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,20190255938217797323
862,"ISOFTWARE SYSTEMS TECHNOLOGIES, INC.",Corporation,21-Jun-2012,Platinum,Active,24-Feb-2020,24-Feb-2021,201206547001603117939
863,ACQ SOLOMONIC BUILDERS DEVELOPMENT CORP.,Corporation,02-Feb-2015,Platinum,Active,26-Feb-2020,26-Feb-2021,2015021254711262074185
864,JLO HARDWARE AND CONSTRUCTION SUPPLY,Single Proprietorship,07-Sep-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017091408551045287150
865,PRO MEDICAL SOLUTION,Single Proprietorship,04-Sep-2014,Platinum,Active,24-Feb-2020,24-Feb-2021,201409113160708772720
866,CJP ENTERPRISES,Single Proprietorship,31-Jul-2012,Platinum,Active,26-Feb-2020,26-Feb-2021,20120756766831231700
867,QUARTZ BUSINESS PRODUCTS CORPORATION,Corporation,14-Dec-2000,Platinum,Active,27-Feb-2020,01-Mar-2021,20001271260973361
868,ICOR TECHNOLOGY INC,Foreign Company Organization,23-Nov-2018,Platinum,Active,29-Feb-2020,01-Mar-2021,20181166168956916113
869,MC LIGHTS RESOURCES,Single Proprietorship,12-Jan-2012,Platinum,Active,24-Feb-2020,24-Feb-2021,20120146835343985795
870,JMC GASOLINE STATION,Single Proprietorship,07-Feb-2020,Platinum,Active,29-Feb-2020,01-Mar-2021,2020022100591240364338
871,10 BUILDERS AND DEVELOPMENT CORPORATION,Corporation,20-Nov-2018,Platinum,Active,20-Feb-2020,20-Feb-2021,201811668071361694072
872,MYRICKA TRADING,Single Proprietorship,04-Apr-2006,Platinum,Active,24-Feb-2020,24-Feb-2021,20060499011063906788
873,IRONBOY OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,04-Oct-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,201910174841276853652
874,MAR GENERAL MERCHANDISE,Single Proprietorship,21-Jan-2013,Platinum,Active,02-Mar-2020,02-Mar-2021,201301644332098391709
875,BIOMED MEDICAL DISTRIBUTORS,Single Proprietorship,25-Nov-2005,Platinum,Active,27-Feb-2020,27-Feb-2021,2005118861611169208
876,LIFEGUARD ARCHANGELS ALLIED SERVICES CORPORATION,Corporation,19-Jun-2012,Platinum,Active,24-Feb-2020,24-Feb-2021,20120654534877139951
877,CLASSIQUE HERBS CORPORATION,Corporation,09-Oct-2012,Platinum,Active,09-Mar-2020,09-Mar-2021,201210603181430281266
878,FORTUNE GROUP CORPORATION,Corporation,20-May-2009,Platinum,Active,20-Feb-2020,11-Mar-2021,200905266562117566698
879,FIREWOLF MOTORS,Single Proprietorship,13-Nov-2008,Platinum,Active,24-Feb-2020,24-Feb-2021,20081123452187764136
880,AMR TRADING,Single Proprietorship,14-May-2005,Platinum,Active,28-Feb-2020,12-Mar-2021,20050573401399846441
881,LEXIS CATERING SERVICES,Single Proprietorship,15-Jul-2019,Platinum,Active,04-Mar-2020,04-Mar-2021,201907330011354168308
882,"KONKORDANS, INC.",Corporation,30-Jan-2012,Platinum,Active,19-Feb-2020,19-Feb-2021,20120147646356096923
883,MERCEDES LOPEZ RAMOS GARMENTS &AMP; MILITARY SUPPLIES,Single Proprietorship,08-May-2008,Platinum,Active,26-Feb-2020,26-Feb-2021,200805203781718276391
884,"G-FUEL COMMODITY DISTRIBUTION, INC.",Corporation,20-Aug-2014,Platinum,Active,24-Feb-2020,24-Feb-2021,201408111765215835116
885,VERDAX BUILDERS,Single Proprietorship,20-Apr-2015,Platinum,Active,24-Feb-2020,26-Feb-2021,20150413340920719564
886,BRIGHT RESOURCE HOSPITAL AND DIAGNOSTIC SOLUTIONS,Single Proprietorship,03-Jan-2014,Platinum,Active,14-Mar-2020,14-Mar-2021,20140190220378322253
887,GONING CONSTRUCTION SUPPLY,Single Proprietorship,20-Sep-2004,Platinum,Active,24-Feb-2020,19-Apr-2021,2004095201651860275
888,NOLCAST CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Jan-2015,Platinum,Active,24-Feb-2020,26-Feb-2021,2015011242301646248240
889,COMMODORE MARITIME SOLUTIONS INC.,Corporation,23-Oct-2009,Platinum,Active,24-Feb-2020,24-Feb-2021,20091029184849918506
890,LUMEN HARDWARE & GENERAL MERCHANDISE,Single Proprietorship,26-Jan-2009,Platinum,Active,24-Feb-2020,03-Mar-2021,200901242861666077732
891,TIMES PAINT CORPORATION,Corporation,28-Jan-2015,Platinum,Active,26-Feb-2020,10-Apr-2021,2015011247411491756368
892,ARDENT MEDICARE ENTERPRISES INC.,Corporation,08-Dec-2017,Platinum,Active,26-Feb-2020,26-Feb-2021,20171258380653920354
893,JOBER CONSTRUCTION & CONSTRUCTION SUPPLY,Single Proprietorship,31-Jan-2008,Platinum,Active,24-Feb-2020,24-Feb-2021,20080118515127224339
894,JUMARYS HARDWARE AND CONSTRUCTION SUPPLY,Single Proprietorship,17-Jul-2018,Platinum,Active,24-Feb-2020,24-Feb-2021,20180789283399560060
895,HAUSLAND CONSTRUCTION,Single Proprietorship,15-Jun-2007,Platinum,Active,24-Feb-2020,02-Mar-2021,200706143131022090523
896,"ESH CONSTRUCTION, SUPPLIES AND ALLIED SERVICES",Single Proprietorship,20-Feb-2019,Platinum,Active,24-Feb-2020,22-Mar-2021,20190254149725776720
897,8J PHARMACY,Single Proprietorship,17-Feb-2020,Platinum,Active,28-Feb-2020,28-Feb-2021,2020022109691257030127
898,"R. DAN AND CO., INC.",Corporation,19-Oct-2004,Platinum,Active,24-Feb-2020,24-Feb-2021,20041031897200271048
899,MB SADDUL & SONS CORP.,Corporation,27-Jan-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,2020015991319780132
900,"PHIL-DATA BUSINESS SYSTEMS, INC.",Corporation,24-Apr-2001,Platinum,Active,24-Feb-2020,24-Feb-2021,200104172261593686022
901,DELCOM SYSTEMS & SOLUTIONS CORP.,Corporation,20-Jan-2020,Platinum,Active,29-Feb-2020,01-Mar-2021,20200119171495184812
902,"GRAYSEAL BUILDERS CORPORATION DOING BUSENIESS UNDER THE NAMEAND STYLE OF GRAYSEAL BUILDERS, 6A'S FERTILIZER AND PESTCONTROL, GRAYSEAL CUSTOMIZED AND T-SHIRT PRINTING",Corporation,06-Feb-2020,Platinum,Active,23-Feb-2020,23-Feb-2021,202002209801642613209
903,LEYTE SEED GROWER MULTI-PURPOSE COOPERATIVE,Cooperative,28-Jul-2011,Platinum,Active,04-Mar-2020,04-Mar-2021,20110742853596147649
904,"BRIGHTMED PHILS., INC.",Corporation,18-Sep-2009,Platinum,Active,24-Feb-2020,01-Mar-2021,20090928672153805612
905,VILLA SALUD CATERING SERVICES,Single Proprietorship,29-Dec-2010,Platinum,Active,24-Feb-2020,24-Feb-2021,20101237436843498410
906,"INTERLINK BUSINESS SOLUTIONS, INC.",Corporation,23-Jun-2003,Platinum,Active,26-Feb-2020,26-Feb-2021,2003061707402746364
907,RENEO TRADING,Single Proprietorship,21-Feb-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,20190253909854093265
908,JUMEL BARAKAH RESTAURANT AND CATERING SERVICES,Single Proprietorship,26-Jun-2019,Platinum,Active,19-Feb-2020,19-Feb-2021,2019063630216113795
909,"MEDICAL TRENDS AND TECHNOLOGIES, INC.",Corporation,04-Oct-2007,Platinum,Active,26-Feb-2020,09-Mar-2021,2007101691541893642
910,CAPULUS TRADING COMPANY INC.,Corporation,28-Dec-2007,Platinum,Active,20-Feb-2020,20-Feb-2021,20071218067699183553
911,CATCH CATERING SERVICES,Single Proprietorship,17-Feb-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,20200221098056758106
912,YBETAG CONSTRUCTION,Single Proprietorship,10-Jul-2019,Platinum,Active,24-Feb-2020,24-Feb-2021,201907336741433774432
913,A. T. TAN CONSTRUCTION CORPORATION,Corporation,06-Aug-2012,Platinum,Active,24-Feb-2020,12-Mar-2021,20120857070525153935
914,SOPHIA'S WAY FOOD CENTER,Single Proprietorship,10-Jun-2014,Platinum,Active,19-Feb-2020,20-Mar-2021,2014061046481787665269
915,JDE CONSTRUCTION,Single Proprietorship,26-Jul-2007,Platinum,Active,24-Feb-2020,24-Feb-2021,20070715391740663072
916,BLACK SNIPER SECURITY AGENCY,Single Proprietorship,17-Feb-2020,Platinum,Active,29-Feb-2020,01-Mar-2021,202002210872653942208
917,S & D CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Jan-2018,Platinum,Active,20-Feb-2020,22-Feb-2021,2018011189141172186741
918,BAGONG PAG-ASA MULTIPURPOSE COOPERATIVE,Cooperative,15-Jan-2014,Platinum,Active,26-Feb-2020,07-Mar-2021,20140191017691312561
919,GLOBAL V BUILDERS CO.,Partnership,13-Aug-2004,Platinum,Active,24-Feb-2020,14-Mar-2021,2004084862162259826
920,JIEMILLIAN'S GARDEN,Single Proprietorship,13-Mar-2012,Platinum,Active,03-Mar-2020,15-Mar-2021,20120350169499333345
921,BATANGAS SEAL SECURITY & INVESTIGATION SERVICE INC.,Corporation,07-Nov-2007,Platinum,Active,26-Feb-2020,26-Feb-2021,20071117355288542815
922,BFF CONSTRUCTION,Single Proprietorship,16-Dec-2016,Platinum,Active,24-Feb-2020,01-Mar-2021,201612189409109218899
923,JEFPHERLYN GENERAL MERCHANDISE,Single Proprietorship,16-Dec-2016,Platinum,Active,26-Feb-2020,26-Feb-2021,2016121892781631194711
924,FEP PRINTING CORPORATION,Corporation,06-Oct-2003,Platinum,Active,26-Feb-2020,26-Feb-2021,20031017501150306308
925,AUTRE PORTE TECHNIQUE GLOBAL INC.,Corporation,10-Dec-2010,Platinum,Active,26-Feb-2020,26-Feb-2021,201012718111374111730
926,PRIMA MEDICA PHARMACEUTICALS,Single Proprietorship,03-Nov-2011,Platinum,Active,06-Jul-2020,06-Jul-2021,20111145177331686232
927,MWJ CONSTRUCTION,Single Proprietorship,02-Feb-2007,Platinum,Active,02-Mar-2020,07-Mar-2021,200702124771063669986
928,"CAMBUEN 5 BUILDERS, INC.",Corporation,17-Feb-2020,Platinum,Active,24-Feb-2020,24-Feb-2021,202002210884810746690
929,STA. ANA HEALTHCARE PLUS CORP.,Corporation,10-Sep-2008,Platinum,Active,26-Feb-2020,28-Feb-2021,200809223661685405785
930,CAYA PUBLISHER,Single Proprietorship,14-Feb-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,2020022106852093591054
931,CECILLE'S CATERING & PENSION HOUSE - OTON BRANCH,Single Proprietorship,28-Jan-2010,Platinum,Active,24-Feb-2020,09-Apr-2021,20100131645922797270
932,3 A'S CONSTRUCTION,Single Proprietorship,15-May-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017051626871994444210
933,JECK CONSTRUCTION,Single Proprietorship,24-Aug-2009,Platinum,Active,24-Feb-2020,26-Feb-2021,20090828272697515405
934,BOLTZMANN TRADING,Single Proprietorship,27-Jan-2011,Platinum,Active,24-Feb-2020,05-Mar-2021,201101379821134201801
935,ELITE PRINTS AND ENTERPRISE,Single Proprietorship,14-Jan-2016,Platinum,Active,10-Jul-2020,10-Jul-2021,2016011585971351109616
936,PURESTEEL MARKETING AND CONSTRUCTION,Single Proprietorship,09-Jan-2013,Platinum,Active,26-Feb-2020,26-Feb-2021,20130163993884833408
937,GDP TRADING,Single Proprietorship,27-Aug-2010,Platinum,Active,24-Feb-2020,24-Feb-2021,201008355241941046270
938,VERGUZ CONSTRUCTION,Single Proprietorship,15-Jan-2004,Platinum,Active,24-Feb-2020,11-Mar-2021,2004012276181548039
939,GOLDMED DISTRIBUTION INC,Corporation,13-Oct-2017,Platinum,Active,24-Feb-2020,24-Feb-2021,2017101335851685998572
