,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
379,4ASLAWRENCE TAILORING SHOP,Single Proprietorship,27-Feb-2019,Platinum,Active,07-Aug-2020,07-Aug-2021,201902531381791287832
380,AFQ TRADING,Single Proprietorship,11-Jan-2011,Platinum,Active,13-Apr-2020,13-Apr-2021,201101375631506836612
381,C JANSEN CONSTRUCTION AND GENERAL MERCHANDISE,Single Proprietorship,04-Nov-2018,Platinum,Active,08-Apr-2020,16-Apr-2021,201811701841608306369
382,I BUILT ENTERPRISES,Single Proprietorship,30-Jul-2014,Platinum,Active,07-Apr-2020,07-Apr-2021,201407109469517963903
383,144 CUBITS BUILDERS AND SUPPLY,Single Proprietorship,22-Feb-2018,Platinum,Active,08-Apr-2020,08-Apr-2021,2018021136701072136102
384,CHRISMAR CONSTRUCTION SERVICES,Single Proprietorship,23-Mar-2020,Platinum,Active,04-May-2020,04-May-2021,2020032150041137105766
385,MDST PHARMA,Single Proprietorship,16-Jun-2010,Platinum,Active,08-Apr-2020,11-May-2021,20100634114741295019
386,SMV ENTERPRISES,Single Proprietorship,15-Jul-2016,Platinum,Active,06-Apr-2020,29-Apr-2021,201607177303337640899
387,GNE CONSTRUCTION,Single Proprietorship,19-Mar-2007,Platinum,Active,06-Apr-2020,06-Apr-2021,200703131921490435514
388,EASTERN CONSTRUCTION AND SUPPLY,Single Proprietorship,31-May-2018,Platinum,Active,08-Apr-2020,08-Apr-2021,201805966851796758035
389,DIAMOND DRILLING CORPORATION OF THE PHILIPPINES,Corporation,23-Apr-2014,Platinum,Active,03-Jun-2020,03-Jun-2021,2014041001871138057152
390,"VICARISH PUBLICATION & TRADING, INC",Corporation,18-Apr-2005,Platinum,Active,06-Apr-2020,12-Apr-2021,2005047133593964660
391,RALB CONSTRUCTION,Single Proprietorship,03-Mar-2010,Platinum,Active,07-Apr-2020,13-Apr-2021,201003324971100704287
392,TRUE TEMP CORPORATION,Corporation,06-Sep-2003,Platinum,Active,14-Apr-2020,25-Apr-2021,20030918271930427775
393,GNE ENTERPRISES & HAULING SERVICES,Single Proprietorship,07-Mar-2008,Platinum,Active,06-Apr-2020,06-Apr-2021,20080319325906451343
394,STA ANA RAYCON CORP,Corporation,01-Feb-2017,Platinum,Active,07-Apr-2020,29-Apr-2021,2017021824611022715053
395,JVS ENTERPRISES,Single Proprietorship,17-Dec-2016,Platinum,Active,16-Apr-2020,16-Apr-2021,2016121888831433401038
396,MIGHTY MITES PEST CONTROL SERVICES,Single Proprietorship,02-Mar-2004,Platinum,Active,13-Apr-2020,13-Apr-2021,2004033217451333919
397,RIGHTAGRI DEVELOPMENT INCORPORATED,Corporation,29-Jan-2015,Platinum,Active,06-Apr-2020,12-Apr-2021,201501125188452871837
398,ABRAHAMBM CONSTRUCTION,Single Proprietorship,25-Apr-2016,Platinum,Active,06-Apr-2020,02-May-2021,201604169425635165857
399,LEGACY CONSTRUCTION CORPORATION,Corporation,20-Apr-2017,Platinum,Active,23-Apr-2020,29-Apr-2021,2017041665541662744569
400,"ILOILO FABRICATION SPECIALIST, INC.",Corporation,02-Oct-2003,Platinum,Active,08-Apr-2020,24-Apr-2021,2003101897874292675
401,NSDL E-GOVERNANCE INFRASTRUCTURE LIMITED,Foreign Company Organization,27-Mar-2019,Platinum,Active,30-Apr-2020,30-Apr-2021,20190348505634388976
402,CEIC DATA COMPANY LTD.,Foreign Company Organization,06-Jan-2016,Platinum,Active,21-May-2020,21-May-2021,2016011578072017177854
403,D-SHAN PHARMA & TRADE CENTER,Single Proprietorship,01-Jun-2011,Platinum,Active,07-Apr-2020,18-Apr-2021,20110641452676360652
404,"BIOMEDICA HEALTH CARE, INC.",Corporation,30-Jul-2002,Platinum,Active,07-Apr-2020,07-Apr-2021,200207181570497289346
405,NEY GENERAL MERCHANDISE,Single Proprietorship,29-Mar-2016,Platinum,Active,08-Apr-2020,08-Apr-2021,201603166501502162907
406,CALIRAYA RESORT CLUB INC.,Corporation,13-May-2008,Platinum,Active,15-Apr-2020,11-May-2021,20080520445571276221
407,PERFECT CLEAN GENERAL SERVICES,Single Proprietorship,06-Oct-2004,Platinum,Active,08-Apr-2020,22-Apr-2021,2004105324139156517
408,COTOGRANDE CORP.,Corporation,02-Feb-2016,Platinum,Active,07-Apr-2020,24-Apr-2021,201602160655671941035
409,SICARIO BUILDERS,Single Proprietorship,27-Mar-2019,Platinum,Active,07-Apr-2020,29-Apr-2021,201903483421554583657
410,JONATHAN M. GADDI CONSTRUCTION,Single Proprietorship,20-May-2010,Platinum,Active,08-Apr-2020,08-Apr-2021,20100533685191003022
411,"GREEN APPLE TECHNOLOGIES & SYSTEMS, INC.",Corporation,13-Jun-2016,Platinum,Active,07-Apr-2020,07-Apr-2021,2016061739471236887062
412,JIJOMER CONSTRUCTION,Single Proprietorship,24-Aug-2009,Platinum,Active,08-Apr-2020,15-Apr-2021,20090828305525290676
413,CEVIC CONCTRUCTION AND DEVELOPMENT CORPORATION,Corporation,20-Jun-2007,Platinum,Active,08-Apr-2020,29-Apr-2021,20070614439801914872
414,RITE-TECH MARKETING,Single Proprietorship,02-May-2007,Platinum,Active,06-Apr-2020,18-Apr-2021,200705135601589200012
415,CENTER FOR ENVIRONMENTAL LAW AND POLICY ADVOCACYINCORPORATED (CELPA INC.),Corporation,05-Mar-2015,Platinum,Active,13-Apr-2020,13-Apr-2021,201503128792582257197
416,WYNN CONSTRUCTION,Single Proprietorship,23-Aug-2007,Platinum,Active,13-Apr-2020,19-Apr-2021,20070816022532166227
417,AGT ENTERPRISES AND CONSTRUCTION SUPPLIES,Single Proprietorship,17-Sep-2017,Platinum,Active,06-Apr-2020,06-Apr-2021,201709139204573803759
418,PHILCOPY CORPORATION,Corporation,22-Jun-2001,Platinum,Active,11-May-2020,11-May-2021,200106831440533222
419,CBUSH CONSTRUCTION,Single Proprietorship,13-Oct-2014,Platinum,Active,08-Apr-2020,08-Apr-2021,2014101167811688134067
420,"MACAGANG BUSINESS CENTER (MBC), INC.",Corporation,28-Aug-2009,Platinum,Active,14-Apr-2020,14-Apr-2021,200908283681612085769
421,TRADE VENTURE INTERNATIONAL CORPORATION,Corporation,03-Apr-2002,Platinum,Active,18-May-2020,18-May-2021,2002046161927349439
422,JAN VENICE ENTERPRISES,Single Proprietorship,21-Sep-2015,Platinum,Active,08-Apr-2020,11-Apr-2021,2015091489571003148967
423,UNI-ULTRA BUILDERS AND SUPPLY,Single Proprietorship,23-Nov-2015,Platinum,Active,27-Apr-2020,02-May-2021,201511154618471498688
424,GREAT WALL ENGINEERING,Single Proprietorship,21-Feb-2011,Platinum,Active,08-Apr-2020,13-Apr-2021,201102387901028503458
425,ATARASHII TECHNOLOGIES INTERNATIONAL,Single Proprietorship,05-Nov-2013,Platinum,Active,13-Apr-2020,31-May-2021,201311863421222278243
426,ABAYCER CONSTRUCTION SUPPLIES AND GENERAL MDSE.,Single Proprietorship,19-Sep-2008,Platinum,Active,08-Apr-2020,08-Apr-2021,200809225041740758391
427,SRRN TRADING,Single Proprietorship,26-Feb-2008,Platinum,Active,08-Apr-2020,08-Apr-2021,200802190771333112404
428,SOD CONSTRUCTION AND DEVELOPMENT,Single Proprietorship,05-Aug-2018,Platinum,Active,08-Apr-2020,08-Apr-2021,201808856751992061598
429,"CENTER POINT SALES & TRADING, INC.",Corporation,09-Jan-2001,Platinum,Active,04-May-2020,04-May-2021,2001011554774822
430,SIR LUIS TRADING,Single Proprietorship,24-Nov-2016,Platinum,Active,08-Apr-2020,06-May-2021,201611192231709225424
431,KTRON GAS STATION,Single Proprietorship,28-Jan-2016,Platinum,Active,08-Apr-2020,08-Apr-2021,201601160054141139730
432,GAUDENCIO KASILAG CATTLE TRADING,Single Proprietorship,25-Oct-2006,Platinum,Active,29-Apr-2020,29-Apr-2021,200610115081070903806
433,BNK PHARMA,Single Proprietorship,23-Feb-2010,Platinum,Active,07-Apr-2020,07-Apr-2021,201002323221244654899
434,TIN-TIN CATERING SERVICES,Single Proprietorship,01-May-2014,Platinum,Active,15-Apr-2020,01-May-2021,2014051009091269435121
435,BNR CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,07-Jun-2007,Platinum,Active,07-Apr-2020,29-Apr-2021,20070614154918922863
436,RAREGEM'S TRADING,Single Proprietorship,14-Jul-2014,Platinum,Active,07-Apr-2020,07-Apr-2021,2014071079981513493167
437,515 LIFE CONSTRUCTION CORPORATION,Corporation,03-May-2016,Platinum,Active,07-Apr-2020,17-Apr-2021,201605170169429170323
438,JEMAR CATERING SERVICES,Single Proprietorship,18-Jan-2016,Platinum,Active,08-Apr-2020,08-Apr-2021,201601158779130189386
439,JE HYDRO & BIO-ENERGY CORP.,Corporation,28-May-2013,Platinum,Active,07-Apr-2020,07-Apr-2021,20130572856433880339
440,"MICHAEL M. LAPITAN CONSTRUCTION SERVICES AND TRADING, OPC",Corporation,17-Mar-2020,Platinum,Active,13-Apr-2020,13-Apr-2021,2020032147241276709670
441,JJ PALACIO CONSTRUCTION,Single Proprietorship,11-Dec-2018,Platinum,Active,13-Apr-2020,13-Apr-2021,2018126332093786083
442,OPTICON ENTERPRISES,Single Proprietorship,24-Jun-2009,Platinum,Active,27-Apr-2020,27-Apr-2021,200906273182077110361
443,ANEMONE CATERING SERVICES,Single Proprietorship,29-Nov-2018,Platinum,Active,27-Apr-2020,27-Apr-2021,201811650961078202684
444,SOMBRIO GENERAL MERCHANDISE,Single Proprietorship,24-Nov-2017,Platinum,Active,14-Apr-2020,16-Apr-2021,2017111267181588828668
445,YOLACH'S VENUE,Single Proprietorship,11-Jun-2015,Platinum,Active,14-Apr-2020,19-May-2021,201506138525875180004
446,MORTAR MASTERS AND CONCRETE BUILDERS,Single Proprietorship,03-Apr-2018,Platinum,Active,14-Apr-2020,16-May-2021,201804106453263302695
447,INFINITE POWERTECH SCIENTIFIC EQUIPMENT SALES,Single Proprietorship,10-Nov-2009,Platinum,Active,14-Apr-2020,14-Apr-2021,200911295381630280913
448,DVK PHILIPPINES ENTERPRISES,Single Proprietorship,03-Dec-2003,Platinum,Active,14-Apr-2020,20-Apr-2021,2003122114826763722
449,A & D MARKETING,Single Proprietorship,22-Apr-2008,Platinum,Active,15-Apr-2020,17-Apr-2021,20080420111227365110
450,DSSD FAMILY REALTY DEVELOPMENT CORPORATION,Corporation,09-Mar-2016,Platinum,Active,15-Apr-2020,15-Apr-2021,201603164624665234021
451,PERMEX PRODUCER & EXPORTER CORPORATION,Corporation,19-Jul-2013,Platinum,Active,14-Apr-2020,14-Apr-2021,201307771901055407669
452,YFL BUILDERS,Single Proprietorship,09-Jan-2017,Platinum,Active,13-Apr-2020,24-Apr-2021,2017011871651507186692
453,CM STAR CORPORATION,Corporation,03-Mar-2004,Platinum,Active,13-Apr-2020,13-Apr-2021,200403632081084301070
454,EMR ENTERPRISES,Single Proprietorship,26-Apr-2017,Platinum,Active,13-Apr-2020,08-May-2021,2017041657401823735046
455,WATER DRAGON CONSTRUCTION,Single Proprietorship,06-Mar-2018,Platinum,Active,13-Apr-2020,13-Apr-2021,2018031110181297427192
456,NEHCON PHARMACY,Single Proprietorship,03-Aug-2018,Platinum,Active,08-Apr-2020,08-Apr-2021,20180885920484893546
457,R.C SIMON CONSTRUCTION,Single Proprietorship,28-Jan-2010,Platinum,Active,08-Apr-2020,08-Apr-2021,20100131630300159504
458,R AND A DENTAL SUPPLY CENTER CO.,Partnership,17-Jul-2018,Platinum,Active,14-Apr-2020,07-May-2021,201807891901876111884
459,VINCARE PHARMA,Single Proprietorship,12-Dec-2005,Platinum,Active,14-Apr-2020,14-Apr-2021,20051289921778861901
460,BETTER WORK CONSTRUCTION,Single Proprietorship,07-Aug-2006,Platinum,Active,22-Apr-2020,22-Apr-2021,200608107862047989001
461,LADY OF ASSUMPTION ENTERPRISES,Single Proprietorship,12-Oct-2005,Platinum,Active,13-Apr-2020,13-Apr-2021,20051085451660681889
462,JP THREE MED AND GENERAL MERCHANDISE,Single Proprietorship,21-Mar-2018,Platinum,Active,15-Apr-2020,15-Apr-2021,201803107719352934081
463,DASHCAM NORTH EOFB ENTERPRISES,Single Proprietorship,09-Jan-2019,Platinum,Active,20-Apr-2020,20-Apr-2021,201901607091383010048
464,"CEBU ERNBRI IMPORT, INC.",Corporation,18-Aug-2005,Platinum,Active,20-Apr-2020,09-May-2021,20050880661424966711
465,CHEDMARYL CONST & SUPPLIES,Single Proprietorship,02-Oct-2002,Platinum,Active,16-Apr-2020,10-May-2021,20021010911603862378
466,ROYMED PHARMACEUTICAL,Single Proprietorship,12-Jan-2005,Platinum,Active,13-Apr-2020,29-Apr-2021,2005016024853561895
467,THE REGIONAL EXAMINER,Single Proprietorship,27-Dec-2006,Platinum,Active,18-May-2020,18-May-2021,200612120441717686456
468,JAYKRIS ENTERPRISES & CONSTRUCTION,Single Proprietorship,20-Feb-2006,Platinum,Active,13-Apr-2020,13-Apr-2021,2006029480231040785
469,PAS BUILDERS,Single Proprietorship,20-Sep-2016,Platinum,Active,13-Apr-2020,13-Apr-2021,201609185715127600135
470,APOL-J BUILDING,Single Proprietorship,02-May-2014,Platinum,Active,13-Apr-2020,13-Apr-2021,2014051010231791463104
471,RMRA PRINTING ENTERPRISES,Single Proprietorship,06-Jul-2010,Platinum,Active,13-Apr-2020,13-Apr-2021,201007344581336909326
472,JAUCULAN NURSERY,Single Proprietorship,28-Apr-2014,Platinum,Active,14-Apr-2020,10-May-2021,201404100564484806350
473,G.M. MASSAGAN CONSTRUCTION,Single Proprietorship,17-Mar-2020,Platinum,Active,19-May-2020,19-May-2021,202003214558924191070
474,ANSAR CONSTRUCTION SERVICES,Single Proprietorship,08-Dec-2016,Platinum,Active,14-Apr-2020,14-Apr-2021,2016121904351701001691
475,"CORPORAL WORKS OF MERCY FOUNDATION, INC.",Corporation,28-Feb-2019,Platinum,Active,22-Apr-2020,22-Apr-2021,20190252687379476381
476,JLO'S CATERING SERVICES,Single Proprietorship,16-Feb-2015,Platinum,Active,11-May-2020,11-May-2021,201502126965694499382
477,DANRIO ENTERPRISE,Single Proprietorship,26-Mar-2015,Platinum,Active,18-May-2020,18-May-2021,201503131477424222233
478,ERCYN ENTERPRISES,Single Proprietorship,01-Apr-2018,Platinum,Active,14-Apr-2020,18-Apr-2021,2018041071061239505528
479,ELMAX PHARMACEUTICAL PRODUCT DISTRIBUTION,Single Proprietorship,07-Apr-2020,Platinum,Active,16-Apr-2020,16-Apr-2021,2020042153061055913112
480,AMB ENTERPRISES,Single Proprietorship,20-Aug-2015,Platinum,Active,14-Apr-2020,16-May-2021,201508145884850699889
481,GOLDEN POWER MILLS ENTERPRISES,Single Proprietorship,05-Mar-2019,Platinum,Active,14-Apr-2020,14-Apr-2021,20190352108385480563
482,CN MEDICAL DISTRIBUTOR,Single Proprietorship,03-Dec-2008,Platinum,Active,16-Apr-2020,24-Apr-2021,200812237201619614954
483,BVGV TRADING AND GENERAL MERCHANDISE,Single Proprietorship,20-Mar-2018,Platinum,Active,15-Apr-2020,30-Apr-2021,201803108647286112593
484,SANWIN CORPORATION,Corporation,29-Aug-2006,Platinum,Active,18-Jun-2020,18-Jun-2021,20060810939473153769
485,DAVAO TOPCHING AUTO PARTS CO.,Partnership,02-Mar-2017,Platinum,Active,20-Jul-2020,20-Jul-2021,2017031757941978897368
486,RUJEMA ENTERPRISES,Single Proprietorship,09-Jul-2014,Platinum,Active,15-Apr-2020,15-Apr-2021,201407107636232713978
487,E.I. MARKETING,Single Proprietorship,20-Jul-2010,Platinum,Active,15-Apr-2020,15-Apr-2021,20100734693343356557
488,CELJEM CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,14-Nov-2014,Platinum,Active,20-Apr-2020,20-Apr-2021,2014111198281863924756
489,MIDDLE ENTERPRISES,Single Proprietorship,08-Jun-2016,Platinum,Active,14-Apr-2020,08-May-2021,201606173584438200829
490,"MULTI-FOLD LINKS, INC.",Corporation,27-Jul-2001,Platinum,Active,14-Apr-2020,14-Apr-2021,20010743580449802226
491,D.GRAPHICS AND GENERAL MERCHANDISE,Single Proprietorship,20-Oct-2016,Platinum,Active,06-May-2020,06-May-2021,2016101897621896895411
492,"ASIAGATE NETWORKS, INC.",Corporation,11-Sep-2006,Platinum,Active,29-Apr-2020,29-Apr-2021,20060911088892507738
493,ACES MARINE & LINKS INDUSTRIAL CORPORATION,Corporation,26-May-2008,Platinum,Active,20-Apr-2020,26-Apr-2021,200805206781039065628
494,FLS ENTERPRISE,Single Proprietorship,23-Oct-2009,Platinum,Active,14-Apr-2020,25-Apr-2021,20091029190524079618
495,ILLUMINOUSWHITE HEALTH AND PHARMA CORPORATION,Corporation,09-Jan-2017,Platinum,Active,17-Jul-2020,17-Jul-2021,201701187243107603220
496,NLB ENTERPRISES,Single Proprietorship,11-Jan-2012,Platinum,Active,07-May-2020,07-May-2021,201201467881584989944
497,AKLAN UNITED SALES,Single Proprietorship,03-Aug-2012,Platinum,Active,15-Apr-2020,15-Apr-2021,201208570101726013701
498,KVK GENERAL MERCHANDISE,Single Proprietorship,01-Apr-2014,Platinum,Active,14-Apr-2020,29-Apr-2021,20140498317270572650
499,"ANWELH HOLDINGS, INC.",Corporation,19-Aug-2004,Platinum,Active,14-Apr-2020,24-Apr-2021,2004084919623634916
500,GORO MARKETING,Single Proprietorship,11-Dec-2013,Platinum,Active,15-Apr-2020,08-May-2021,20131289270986561445
501,WTG ENTERPRISE,Single Proprietorship,27-Apr-2012,Platinum,Active,20-Apr-2020,29-Apr-2021,201204522721952190659
502,CARLSON CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Apr-2016,Platinum,Active,21-Apr-2020,14-May-2021,201604168971946014791
503,PRIFFYRD SUPPLIES,Single Proprietorship,19-Jul-2018,Platinum,Active,20-Apr-2020,03-May-2021,201807886121064648887
504,LAGUNA WELL DRILLING & CONSTRUCTION CORP.,Corporation,12-Aug-2010,Platinum,Active,20-Apr-2020,20-Apr-2021,201008351951765128036
505,A SALES STORE,Single Proprietorship,10-Jun-2014,Platinum,Active,15-Apr-2020,15-Apr-2021,201406104695709100376
506,"TELCOM LIVE CONTENT, INC.",Corporation,17-Mar-2016,Platinum,Active,22-Apr-2020,22-Apr-2021,2016031657801883253958
507,GAYMAR'S CONSTRUCTION SUPPLY,Single Proprietorship,09-Sep-2010,Platinum,Active,20-Apr-2020,20-Apr-2021,20100935800201398060
508,AT BUILDERS AND GENERAL MERCHANDISE,Single Proprietorship,22-Mar-2014,Platinum,Active,15-Apr-2020,15-Apr-2021,20140397632362919112
509,"MODERNTECH COMPUTER SYSTEMS, INC",Corporation,13-Oct-2014,Platinum,Active,14-Apr-2020,15-Apr-2021,2014101168291902217638
510,LEEAN MEDICAL AND SURGICAL SUPPLY,Single Proprietorship,02-Mar-2005,Platinum,Active,16-Jul-2020,16-Jul-2021,200503672649994336
511,GOLDEN HAT CAFE & AND RESTOBAR CORPORATION,Corporation,21-Feb-2017,Platinum,Active,15-Apr-2020,03-Jun-2021,2017021788751180180527
512,STARSHIELD SECURITY AGENCY INC,Corporation,09-Feb-2012,Platinum,Active,15-Apr-2020,15-Apr-2021,201202483231541375759
513,ROMSON TRIPLE J BUILDERS & DEVELOPMENT CORP.,Corporation,15-Mar-2019,Platinum,Active,16-Apr-2020,16-Apr-2021,20190350211572946561
514,"MYSTIC WATER PHILIPPINES, INC.",Corporation,26-Aug-2008,Platinum,Active,11-May-2020,11-May-2021,20080822107419516191
515,APL GENERAL ENGINEERING SERVICES AND CONSTRUCTION,Single Proprietorship,07-Apr-2020,Platinum,Active,15-Apr-2020,15-Apr-2021,2020042153151772226082
516,R AND L BUILDERS AND CONSTRUCTION SUPPLY CORP.,Corporation,17-Mar-2020,Platinum,Active,15-Apr-2020,15-Apr-2021,2020032147411930529953
517,ENG SAN ENTERPRISES,Single Proprietorship,30-Mar-2009,Platinum,Active,20-Apr-2020,20-Apr-2021,200903257941290510902
518,ROXSAN CONSTRUCTION & SUPPLY,Single Proprietorship,23-Jan-2004,Platinum,Active,16-Apr-2020,16-Apr-2021,20040123932025472101
519,FIL GENERATORS AND SERVICES COMPANY,Partnership,11-Jun-2009,Platinum,Active,04-May-2020,08-May-2021,200906271061570553044
520,GALAXY GAS STATION,Single Proprietorship,02-Apr-2018,Platinum,Active,16-Apr-2020,29-Apr-2021,201804106724213234262
521,SAFEWAY PHARMA,Single Proprietorship,24-Sep-2013,Platinum,Active,16-Apr-2020,17-Apr-2021,20130983004968995481
522,CHAMPION COMMERCIAL,Single Proprietorship,12-Dec-2005,Platinum,Active,16-Apr-2020,17-Apr-2021,20051289881716449165
523,CMCS BUILDERS,Single Proprietorship,25-Mar-2015,Platinum,Active,26-May-2020,10-Jun-2021,2015031312651274242273
524,MALEX AUTO SUPPLY,Single Proprietorship,05-Mar-2014,Platinum,Active,27-Apr-2020,27-Apr-2021,20140395692148492345
525,A & G MINI MART,Single Proprietorship,18-Jul-2019,Platinum,Active,20-Apr-2020,20-Apr-2021,201907319961448545033
526,"CYLIX TECHNOLOGIES, INC.",Corporation,14-Mar-2008,Platinum,Active,20-Apr-2020,04-Jun-2021,20080319510771964076
527,ZENITH SHELL SHOP & SERVICE STATION,Single Proprietorship,02-Dec-2015,Platinum,Active,03-Jun-2020,03-Jun-2021,201512155694275082435
528,MPJR BUILDERS COMPANY,Partnership,07-Aug-2003,Platinum,Active,29-Apr-2020,29-Apr-2021,2003081758492617356
529,"WIFICITY, INC.",Corporation,27-Feb-2012,Platinum,Active,01-Jun-2020,01-Jun-2021,201202493261492446803
530,O.G. HOLDINGS CORPORATION,Corporation,31-Jan-2012,Platinum,Active,16-Apr-2020,16-Apr-2021,20120147780747754660
531,KILPATRICKS CORPORATION,Corporation,26-Feb-2020,Platinum,Active,16-Apr-2020,16-Apr-2021,2020022118941461960576
532,BENJAMIN ONG JR. CONSTRUCTION,Single Proprietorship,19-Oct-2006,Platinum,Active,16-Apr-2020,08-May-2021,20061011449922127931
533,CANDIJAY HARDWARE,Single Proprietorship,11-May-2009,Platinum,Active,21-Apr-2020,21-Apr-2021,20090526504980638899
534,"CHARIFER BUILDERS,INC",Corporation,18-Oct-2012,Platinum,Active,16-Apr-2020,09-May-2021,201210607882038352478
535,JRESS CONSTRUCTION &AMP; DEVELOPMENT CORPORATION,Corporation,02-May-2012,Platinum,Active,16-Apr-2020,16-Apr-2021,201205523581221209499
536,J.F. ESTAPIA CONSTRUCTION,Single Proprietorship,18-Mar-2016,Platinum,Active,20-Apr-2020,13-Jun-2021,2016031659941492453666
537,EAST LANE CORPORATION,Corporation,13-Mar-2002,Platinum,Active,16-Apr-2020,16-Apr-2021,200203542466207241
538,TSR FURNITURE SHOP AND MARKETING,Single Proprietorship,19-Sep-2007,Platinum,Active,20-Apr-2020,06-May-2021,20070916529625743541
539,UK PHARMACEUTICAL DISTRIBUTORS,Single Proprietorship,16-Dec-2016,Platinum,Active,20-Apr-2020,20-Apr-2021,2016121889932143876032
540,"ESPERANZA CONSTRUCTION AND SUPPLY, PARTNERS CO.",Partnership,31-Jul-2017,Platinum,Active,29-Apr-2020,29-Apr-2021,201707148297139325235
541,STA ROSA FARM PRODUCTS CORPORATION,Corporation,07-Mar-2012,Platinum,Active,20-Apr-2020,22-Apr-2021,20120349896513778486
542,MAMAWAG CONSTRUCTION,Single Proprietorship,08-Feb-2005,Platinum,Active,20-Apr-2020,31-May-2021,2005026428463857890
543,GONZALODO ENTERPRISES,Single Proprietorship,18-May-2004,Platinum,Active,23-Apr-2020,02-May-2021,20040539721603889106
544,PARAMED PHARMACEUTICALS INC.,Corporation,18-Aug-2004,Platinum,Active,20-Apr-2020,20-Apr-2021,20040849132017072991
545,MUELLA TRADING,Single Proprietorship,04-Mar-2014,Platinum,Active,21-May-2020,21-May-2021,201403955801196946279
546,PURE FORCE AND RESCUE CORP.,Corporation,22-Nov-2014,Platinum,Active,20-Apr-2020,22-Apr-2021,2014111206401024010873
547,MJS BUILDERS AND CONSTRUCTION SUPPLIES,Single Proprietorship,27-Feb-2019,Platinum,Active,20-Apr-2020,20-Apr-2021,20190253003694707829
548,MV-JING ENTERPRISES,Single Proprietorship,28-Aug-2013,Platinum,Active,20-Apr-2020,20-Apr-2021,201308801031703406871
549,GYJ CONSTRUCTION,Single Proprietorship,06-Dec-2013,Platinum,Active,20-Apr-2020,30-Apr-2021,201312890561048417908
550,S.O.S SCHOOL AND OFFICE EQUIPMENT AND SUPPLIES,Single Proprietorship,19-Sep-2016,Platinum,Active,20-Apr-2020,20-Apr-2021,20160918555057224121
551,MRRM TRADING & CONSTRUCTION,Single Proprietorship,07-Feb-2007,Platinum,Active,20-Apr-2020,23-Apr-2021,2007021253584605678
552,JIO ENTERPRISES,Single Proprietorship,10-Mar-2009,Platinum,Active,20-Apr-2020,25-Apr-2021,20090325310639276243
553,"MT. ZION SCIENTIFIC, INC.",Corporation,02-Dec-2002,Platinum,Active,27-Apr-2020,27-Apr-2021,20021212581883339272
554,"FISHER RETAIL, INC.",Corporation,04-Dec-2018,Platinum,Active,27-Apr-2020,27-Apr-2021,201812644601537325250
555,M.C. TAGUBA CONSTRUCTION,Single Proprietorship,16-Mar-2015,Platinum,Active,11-May-2020,11-May-2021,201503130159447649716
556,QUADRO NINE CONSTRUCTION AND SUPPLY CORPORATION,Corporation,25-Sep-2019,Platinum,Active,20-Apr-2020,20-Apr-2021,201909192881171333087
557,TS CONSTRUCTION,Single Proprietorship,04-Jul-2016,Platinum,Active,16-Apr-2020,16-Apr-2021,201607175982900525065
558,"HICARO PACIFIC HOTELS, INC. (SIKATUNA BEACH HOTEL)",Corporation,03-Nov-2010,Platinum,Active,20-Apr-2020,20-Apr-2021,201011366981397949217
559,PETRINA CONSTRUCTION & GENERAL MERCHANDISING,Single Proprietorship,11-Feb-2005,Platinum,Active,23-Apr-2020,14-May-2021,20050265052048058412
560,"OLONGAPO MAINTENANCE SERVICES, INC.",Corporation,06-May-2003,Platinum,Active,06-May-2020,18-May-2021,2003051613144932129
561,JUNIELS FARM & AGRIVET SUPPLIES,Single Proprietorship,09-Mar-2015,Platinum,Active,20-Apr-2020,18-Jun-2021,2015031292291960643050
562,PETERMANN GEN. MERCHANDISE,Single Proprietorship,22-Aug-2016,Platinum,Active,11-May-2020,11-May-2021,2016081823531679267462
563,OSCAR R. SARMIENTO CONSTRUCTION INC.,Corporation,28-May-2010,Platinum,Active,27-Apr-2020,16-May-2021,20100575274359396110
564,"KASANYANGAN RURAL DEVELOPMENT FOUNDATION, INC.",Corporation,03-Aug-2012,Platinum,Active,21-Apr-2020,30-Apr-2021,201208570241489495812
565,DANIMERH CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Feb-2004,Platinum,Active,04-May-2020,18-May-2021,20040229981760601744
566,PURERICE MILLING AND PROCESSING CORP.,Corporation,23-May-2014,Platinum,Active,20-Apr-2020,22-Apr-2021,2014051028401873452963
567,VITA CARE HEALTH PRODUCTS,Single Proprietorship,26-Jan-2016,Platinum,Active,04-May-2020,04-May-2021,201601159822349318907
568,EKYAT ENTERPRISES,Single Proprietorship,29-Aug-2018,Platinum,Active,27-Apr-2020,27-Apr-2021,20180881358409623432
569,ROCKCON BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,31-Jan-2013,Platinum,Active,20-Apr-2020,24-Apr-2021,201301651651764387437
570,G. GALPO CONSTRUCTION,Single Proprietorship,05-Feb-2020,Platinum,Active,20-Apr-2020,20-Apr-2021,2020022096291231003484
571,KHALIF GENERAL MERCHANDISE,Single Proprietorship,28-Oct-2014,Platinum,Active,20-Apr-2020,20-Apr-2021,2014101182681513066642
