,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
378,RUBEE MARKETING,Single Proprietorship,30-Oct-2016,Platinum,Active,31-Jan-2020,31-Jan-2021,202003212306717927580
379,"ACCENT MICRO TECHNOLOGIES, INC.",Corporation,20-Sep-2001,Platinum,Active,31-Jan-2020,31-Jan-2021,202006212301347813922
380,DORY CONSTRUCTION,Single Proprietorship,27-Jul-2016,Platinum,Active,04-Mar-2020,04-Mar-2021,2016071787281438917421
381,NEGROS ROTADRILL CORPORATION,Corporation,07-Mar-2008,Platinum,Active,04-Feb-2020,18-Feb-2021,1970012120841742324268
382,ANAYAH'S FOOD PRODUCTS AND ALLIED SERVICES,Single Proprietorship,02-Oct-2014,Platinum,Active,04-Mar-2020,04-Mar-2021,2014101157601868254261
383,JEHAN VEGETABLES AND GENERAL MERCHANDISE,Single Proprietorship,14-Feb-2018,Platinum,Active,04-Mar-2020,20-Mar-2021,201802114967336794333
384,OS-SOL D. ENTERPRISES,Single Proprietorship,01-Feb-2007,Platinum,Active,27-Jul-2020,27-Jul-2021,200702329381664872340
385,WOMEN'S MULTI-PURPOSE COOPERATIVE,Cooperative,25-Sep-2014,Platinum,Active,05-Mar-2020,05-Mar-2021,201409115063779526310
386,DOODS ENTERPRISES,Single Proprietorship,26-Jan-2017,Platinum,Active,04-Mar-2020,04-Mar-2021,2017011836752045821808
387,ADSE ENTERPRISES,Single Proprietorship,05-Sep-2007,Platinum,Active,20-Apr-2020,25-Apr-2021,2007091628560117878
388,ARA ENTERPRISES,Single Proprietorship,10-Dec-2007,Platinum,Active,04-Mar-2020,07-Mar-2021,200712179221573887765
389,ALI CONSTRUCTION &AMP; GENERAL SERVICES,Single Proprietorship,12-Nov-2019,Platinum,Active,04-Feb-2020,04-Feb-2021,1970012120981210924718
390,PINTOR SURVEYING REALTY AND DEVELOPMENT,Single Proprietorship,09-Mar-2009,Platinum,Active,04-Mar-2020,12-Mar-2021,20090325272124591507
391,GRAPHIXPRESS GENERAL MERCHANDISE,Single Proprietorship,06-Jun-2019,Platinum,Active,22-Jun-2020,22-Jun-2021,20190639607436617325
392,BIZOOKU PHILIPPINES INC.,Corporation,14-Jun-2019,Platinum,Active,04-Feb-2020,04-Feb-2021,1970012124781679042478
393,SAMSON AGRICULTURAL SUPPLIES,Single Proprietorship,05-Jan-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,201501123284588999333
394,ML STEEL WORKS AND CONSTRUCTION SUPPLY,Single Proprietorship,26-Jul-2010,Platinum,Active,17-Mar-2020,29-Mar-2021,20100734785911122938
395,CRIPTONITE OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,08-Jan-2020,Platinum,Active,14-Mar-2020,14-Mar-2021,2020013411535791954
396,PRIME ENGEO ENGINEERING CONSULTANCY AND CONSTRUCTION,Single Proprietorship,22-Aug-2012,Platinum,Active,03-Feb-2020,03-Feb-2021,2020032124721073540135
397,ARXA TECHNOLOGY SOLUTIONS CO.,Partnership,08-Nov-2018,Platinum,Active,29-Jan-2020,29-Jan-2021,2020062124701293188697
398,"LINAR EDUCATIONAL MATERIALS, INC.",Corporation,13-Mar-2002,Platinum,Active,03-Feb-2020,15-Mar-2021,202006212467487101252
399,"NEC PHILIPPINES, INC.",Corporation,04-Nov-2002,Platinum,Active,03-Feb-2020,03-Feb-2021,202006212460888472521
400,"GREAT ODYSSEUS SECURITY AGENCY ,INCORPORATION",Corporation,07-Nov-2017,Platinum,Active,15-Mar-2020,15-Mar-2021,201711130374506218459
401,EZDI CONSTRUCTION,Single Proprietorship,11-Jan-2016,Platinum,Active,05-Mar-2020,01-Apr-2021,2016011581651120822039
402,ANGEL HOLLOW BLOCKS MANUFACTURING,Single Proprietorship,16-Dec-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,20191252002024690440
403,PINES MAMITAS BULALUHAN,Single Proprietorship,19-Jul-2013,Platinum,Active,04-Mar-2020,07-Mar-2021,201307770202077005948
404,PAGADIAN PAINT TRADE CENTER,Single Proprietorship,11-Apr-2012,Platinum,Active,12-Mar-2020,12-Mar-2021,20120451537945043244
405,"MSI VENTURES, INC.",Corporation,28-Jul-2016,Platinum,Active,05-Mar-2020,05-Mar-2021,2016071788641793739508
406,D'MUCHO MARKETING,Single Proprietorship,11-Jun-2008,Platinum,Active,05-Mar-2020,17-Apr-2021,20080620944300516017
407,9LEAVES BUILDERS & SUPPLY CORP.,Corporation,23-Oct-2012,Platinum,Active,03-Mar-2020,07-Mar-2021,201210610371861277912
408,CUBIXOFFICE INC.,Corporation,19-May-2008,Platinum,Active,09-Mar-2020,18-Mar-2021,200805578132116084957
409,B.G. BE GREEN CORPORATION,Corporation,07-Nov-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20191111450338946515
410,INFINITE FOREST (IF) KORESCO CORPORATION,Corporation,20-Nov-2012,Platinum,Active,04-Mar-2020,04-Mar-2021,20121162159542074628
411,JAIME Y. VICEO JR. CONSTRUCTION,Single Proprietorship,10-Jul-2007,Platinum,Active,04-Mar-2020,04-Mar-2021,2007071233582086026579
412,"THIRD PILLAR BUSINESS APPLICATIONS, INC.",Corporation,22-May-2015,Platinum,Active,06-Mar-2020,26-Mar-2021,2015051365321399519195
413,EBARAM GENERAL CONSTRUCTION AND SUPPLY,Single Proprietorship,19-Dec-2018,Platinum,Active,24-Mar-2020,08-Apr-2021,201812623551586290992
414,BUILDSWORTH CONSTRUCTION,Single Proprietorship,27-Feb-2020,Platinum,Active,03-Mar-2020,03-Mar-2021,202002212658852325202
415,MAF SABADO CONSTRUCTION SERVICES,Single Proprietorship,24-Feb-2020,Platinum,Active,04-Mar-2020,04-Mar-2021,2020022116451275725065
416,AVENUE ONE HOTEL,Single Proprietorship,16-Feb-2015,Platinum,Active,04-Mar-2020,04-Mar-2021,201502126869844483882
417,MAUBAN TRADING,Single Proprietorship,14-Oct-2004,Platinum,Active,05-Mar-2020,11-Mar-2021,20041018377826250876
418,KOUSEF ENTERPRISES,Single Proprietorship,16-Nov-2015,Platinum,Active,04-Mar-2020,04-Mar-2021,2015111543881685797527
419,MEGAN ENTERPRISES AND CONSTRUCTION,Single Proprietorship,13-Mar-2013,Platinum,Active,05-Mar-2020,14-Mar-2021,201303681241666540893
420,RLJJ CARWASH,Single Proprietorship,11-Jul-2019,Platinum,Active,04-Mar-2020,04-Mar-2021,20190733407427725472
421,GRAND STAR GENERAL CONTRACTOR,Single Proprietorship,22-Feb-2008,Platinum,Active,14-Mar-2020,14-Mar-2021,20080219035670066713
422,METS INNOVATIVE SOLUTION INC.,Corporation,29-Jan-2020,Platinum,Active,14-Mar-2020,14-Mar-2021,2020012090132078069906
423,MEANNE CARINDERIA,Single Proprietorship,19-Feb-2018,Platinum,Active,04-Mar-2020,04-Mar-2021,2018021143412068941752
424,MALEX PHARMA INC.,Corporation,13-Feb-2014,Platinum,Active,04-Mar-2020,25-Mar-2021,201402937311484759113
425,DOLORES LOPEZ TRADING,Single Proprietorship,30-Jan-2012,Platinum,Active,04-Mar-2020,05-Mar-2021,20120147744933742375
426,HUBEI JIANGNAN SPECIAL AUTOMOBILE CO.LTD.,Foreign Company Organization,25-Jul-2011,Platinum,Active,04-Mar-2020,04-Mar-2021,201107427491712353451
427,LINVILLE ENTERPRISE,Single Proprietorship,14-Jan-2019,Platinum,Active,04-Mar-2020,20-Mar-2021,201901602381417334352
428,BASVIL PHARMA,Single Proprietorship,10-Oct-2017,Platinum,Active,05-Mar-2020,18-Mar-2021,201710134961103297391
429,1105 SILVER INDUSTRIAL SUPPLY,Single Proprietorship,23-Jul-2019,Platinum,Active,04-Mar-2020,04-Mar-2021,20190731370388931188
430,CHIOCO BUILDERS & SUPPLIES,Single Proprietorship,14-Aug-2007,Platinum,Active,05-Mar-2020,05-Mar-2021,20070815861397051483
431,AJDS MARKETING,Single Proprietorship,18-Mar-2013,Platinum,Active,04-Mar-2020,09-Mar-2021,20130368499889339952
432,CAVAT CAPITOL MERCHANDISING AND CONSTRUCTION,Single Proprietorship,28-May-2007,Platinum,Active,05-Mar-2020,11-Mar-2021,200705138911299929382
433,JULIAN & CHRISTIAN ENTERPRISES,Single Proprietorship,23-Jan-2013,Platinum,Active,05-Mar-2020,23-Mar-2021,201301646631147845165
434,PILIPINAS KANEKO SEEDS CORPORATION,Corporation,27-Apr-2004,Platinum,Active,10-Mar-2020,10-Mar-2021,2004041858751988107100
435,COSEDA SECURITY SERVICES,Single Proprietorship,08-Apr-2019,Platinum,Active,09-Mar-2020,09-Mar-2021,201904467981541112773
436,"MIDTOWN PRINTING CO., INC.",Corporation,21-Apr-2005,Platinum,Active,04-Mar-2020,04-Mar-2021,2005047165638777034
437,JYD ENTERPRISES,Single Proprietorship,30-Aug-2007,Platinum,Active,04-Mar-2020,09-Mar-2021,20070816180863952357
438,MCPC BUILDERS AND DEVELOPERS,Single Proprietorship,20-Jun-2007,Platinum,Active,06-Mar-2020,06-Mar-2021,200706144821741389155
439,HANSEI CORPORATION,Corporation,23-Oct-2001,Platinum,Active,05-Mar-2020,11-Mar-2021,2001102101494011850
440,VOLMAR CONSTRUCTION TRADING,Single Proprietorship,05-Sep-2019,Platinum,Active,04-Mar-2020,04-Mar-2021,201909230712075118347
441,NCF MERCHANDISING,Single Proprietorship,06-Nov-2006,Platinum,Active,04-Mar-2020,06-Mar-2021,200611115991959787020
442,J.F. BIASCA CONSTRUCTION & SUPPLIES,Single Proprietorship,20-Jun-2005,Platinum,Active,05-Mar-2020,13-Mar-2021,20050676401599394627
443,"NELTEX DEVELOPMENT CO., INC.",Corporation,29-Mar-2007,Platinum,Active,05-Mar-2020,05-Mar-2021,20070318820442131988
444,THEO-PAM TRADING CORPORATION,Corporation,15-Oct-2001,Platinum,Active,06-Mar-2020,06-Mar-2021,20011010989714930786
445,JOHN CLIFER CONSTRUCTION AND SUPPLIES,Single Proprietorship,10-May-2018,Platinum,Active,04-Mar-2020,04-Mar-2021,20180510052492833870
446,VALVETEK TRADING,Single Proprietorship,17-Mar-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,201503130332324883365
447,EAR DIAGNOSTICS INC.,Corporation,03-Mar-2010,Platinum,Active,05-Mar-2020,06-Mar-2021,20100332489189131915
448,ARCS BUILD AND SERVICES CORP,Corporation,14-Jan-2020,Platinum,Active,04-Mar-2020,04-Mar-2021,2020012575148388247
449,LASCOTA PRINTING PRESS,Single Proprietorship,29-Sep-2008,Platinum,Active,04-Mar-2020,04-Mar-2021,200809226081397650941
450,LL CONSTRUCTION,Single Proprietorship,11-Feb-2010,Platinum,Active,05-Mar-2020,26-Mar-2021,20100231976812917149
451,"HG ECO INNOVATION.,INC",Corporation,15-Aug-2014,Platinum,Active,05-Mar-2020,05-Mar-2021,2014081112491217182102
452,"SAS INSTITUTE (PHILIPPINES), INC.",Corporation,20-Jan-2003,Platinum,Active,04-Mar-2020,04-Mar-2021,20030170941414031899
453,YN BUILDERS AND SUPPLY,Single Proprietorship,28-May-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,2015051372271723090759
454,"KATION TECHNOLOGIES, INC.",Corporation,29-Sep-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,201809756511881802419
455,CZAD CONSTRUCTION AND SUPPLY,Single Proprietorship,14-Jan-2020,Platinum,Active,11-Mar-2020,11-Mar-2021,2020012610624873958
456,HUTE CONSTRUCTION AND SUPPLIES INC,Corporation,24-Apr-2015,Platinum,Active,03-Feb-2020,03-Feb-2021,1970012124331418907305
457,"EDSA SHANGRI-LA HOTEL AND RESORT, INC.",Corporation,15-Jul-2013,Platinum,Active,04-Mar-2020,04-Mar-2021,2013071111921666630517
458,SPECTROMED BIOMEDICAL ENTERPRISE,Single Proprietorship,05-Dec-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20191264122123855411
459,ECONOFAST PRESS,Single Proprietorship,17-Apr-2005,Platinum,Active,04-Mar-2020,11-Mar-2021,20050471181335540362
460,"PHESCO, INCORPORATED",Corporation,26-Jul-2005,Platinum,Active,04-Mar-2020,05-Mar-2021,2005077889482457812
461,FIRECLAY CORPORATION,Corporation,20-Jul-2016,Platinum,Active,10-Mar-2020,10-Mar-2021,2016071781341509525225
462,ARCTIC BUILDERS & SUPPLIES,Single Proprietorship,04-Mar-2008,Platinum,Active,05-Mar-2020,26-Mar-2021,20080319237268596595
463,POWER BUILT GENERAL MERCHANDISE,Single Proprietorship,08-Apr-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,201704168152174362641
464,ARTMINISTREE ADVERTISING SERVICES,Single Proprietorship,20-Sep-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,201709138550944855460
465,LI-LAND CONSTRUCTION,Single Proprietorship,07-Jul-2006,Platinum,Active,04-Mar-2020,04-Mar-2021,20060710547312403741
466,A. CLAVERIA SURVEYING,Single Proprietorship,09-Jun-2015,Platinum,Active,05-Mar-2020,05-Mar-2021,20150613806598458989
467,IE CREATIVE COMPUTERS,Single Proprietorship,22-Oct-2005,Platinum,Active,05-Mar-2020,11-Mar-2021,20051086301322784586
468,"UYG CONSTRUCTION, INC.",Corporation,05-Jan-2018,Platinum,Active,09-Mar-2020,14-Mar-2021,2018011211351728395528
469,OL SONS INFINITE DEVELOPMENT CORPORATION DOING BUSINESSUNDER THE NAMES AND STYLES OF HARD GLASTEK COMMERCIAL ; HGCTOURIST INN,Corporation,15-Mar-2017,Platinum,Active,14-Aug-2020,14-Aug-2021,201703173523953315420
470,"MAKO TEKNOMECANIQUES, INC.",Corporation,23-Nov-2006,Platinum,Active,09-Mar-2020,12-Mar-2021,200611606941015508263
471,SNOBT INC.,Corporation,02-Nov-2016,Platinum,Active,09-Mar-2020,09-Mar-2021,2016111912981986299370
472,BJ LAJARA PRINTING PRESS,Single Proprietorship,21-Jul-2004,Platinum,Active,09-Mar-2020,09-Mar-2021,2004074579419601712
473,RAS CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Feb-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201902536631319340054
474,FERFRANS SPECIALTIES,Single Proprietorship,22-Oct-2001,Platinum,Active,05-Mar-2020,05-Mar-2021,2001102031496556611
475,KILOS BARANGAY MULTIPURPOSE COOPERATIVE,Cooperative,30-Oct-2013,Platinum,Active,04-Mar-2020,04-Mar-2021,201310860801122722502
476,ANCHOR INSURANCE BROKERAGE CORPORATION,Corporation,04-Jul-2018,Platinum,Active,29-Apr-2020,29-Apr-2021,201807916071207079544
477,KMLS CONSTRUCTION,Single Proprietorship,29-Jan-2020,Platinum,Active,04-Mar-2020,04-Mar-2021,2020012090041262649614
478,JELEINA TRADING,Single Proprietorship,06-Feb-2020,Platinum,Active,04-Mar-2020,04-Mar-2021,2020022099061140726760
479,SANATEC MARKETING,Single Proprietorship,29-Nov-2015,Platinum,Active,09-Mar-2020,22-Mar-2021,201511155453883578379
480,"PRINCE JOHAN IRON WORKS AND CONSTRUCTION, INC",Corporation,26-Jun-2014,Platinum,Active,04-Mar-2020,04-Mar-2021,201406106197385733744
481,QUALI-MEDS MARKETING,Single Proprietorship,11-Jul-2011,Platinum,Active,10-Mar-2020,10-Apr-2021,20110742333135222971
482,FORTALEZA'S TRADING,Single Proprietorship,31-Aug-2004,Platinum,Active,05-Mar-2020,05-Mar-2021,20040850221781958446
483,J.D.E. AIR AND FIRE ENGINEERING SERVICES,Single Proprietorship,07-Aug-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,201708147606906626317
484,PC CITY COMPUTER SHOP,Single Proprietorship,09-Sep-2005,Platinum,Active,09-Mar-2020,13-Mar-2021,2005098265820078513
485,J.W.D. CONSTRUCTION,Single Proprietorship,18-Jan-2008,Platinum,Active,05-Mar-2020,05-Mar-2021,20080118287942396205
486,TECHNOLUX EQUIPMENT & SUPPLY CORPORATION,Corporation,07-Feb-2005,Platinum,Active,09-Mar-2020,09-Mar-2021,20050264052096213419
487,SDMC MERCHANDISING,Single Proprietorship,02-Feb-2011,Platinum,Active,05-Mar-2020,11-Mar-2021,201102381961787387627
488,BIOPEST ENVIRONMENTAL MARKETING,Single Proprietorship,04-Mar-2005,Platinum,Active,11-Mar-2020,11-Mar-2021,2005036743803119281
489,A.D. TACCAD SURVEYING SERVICES,Single Proprietorship,15-Feb-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,201202486431148895381
490,PHILCARE PHARMA INC.,Corporation,08-Apr-2010,Platinum,Active,05-Mar-2020,18-Mar-2021,2010046342362233236
491,FILTERTECH GENERAL TRADING,Single Proprietorship,12-Oct-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,201210604181316226432
492,BRYTON ENGINEERING & GENERAL MANPOWER SERVICES,Single Proprietorship,03-Feb-2017,Platinum,Active,05-Mar-2020,05-Mar-2021,2017021823241788325485
493,RRRABARA &AMP; ASSOCIATES,Single Proprietorship,12-May-2009,Platinum,Active,05-Mar-2020,05-Mar-2021,200905265081962769714
494,DAVID LINK (MANILA) CORPORATION,Corporation,16-Feb-2005,Platinum,Active,09-Mar-2020,09-Mar-2021,20050213352212591925
495,"GROUP 5 COMPUTER PRODUCTS & SUPPLIES, INC.",Corporation,11-Nov-2015,Platinum,Active,04-Mar-2020,04-Mar-2021,201511153945402757725
496,"MERCK, INC.",Corporation,15-Nov-2005,Platinum,Active,05-Mar-2020,05-Mar-2021,200511277931357341395
497,GY TRADING,Single Proprietorship,26-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020022120422091308694
498,"AE ALCHEMISTS, INC.",Corporation,04-Feb-2013,Platinum,Active,05-Mar-2020,05-Mar-2021,20130265328799883100
499,"RHUMBA, INC.",Corporation,26-Feb-2004,Platinum,Active,07-Apr-2020,07-Apr-2021,20040231401309002953
500,3HM TRADING & GENERAL MERCHANDISING,Single Proprietorship,13-Aug-2010,Platinum,Active,10-Mar-2020,15-Mar-2021,2010083520533099784
501,MAK-WELL ENTERPRISES,Single Proprietorship,18-Sep-2002,Platinum,Active,09-Mar-2020,27-Mar-2021,20020910391066031753
502,PHARMABIZ SOLUTIONS INC.,Corporation,04-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020022094931294583046
503,"FIREPOWER DEFENSE CONTRACTORS, INC.",Corporation,04-Oct-2005,Platinum,Active,05-Mar-2020,05-Mar-2021,20051084741246039588
504,MEGA A BUILDERS INC.,Corporation,22-Aug-2019,Platinum,Active,04-Mar-2020,04-Mar-2021,20190826129302719899
505,SINGEL AEROSPACE INC.,Corporation,29-Mar-2019,Platinum,Active,05-Mar-2020,08-Apr-2021,201903481262009939702
506,COMPARTS COMPUTER SALES,Single Proprietorship,21-Feb-2013,Platinum,Active,05-Mar-2020,27-Mar-2021,20130266361752289913
507,ADVANCED SECURITY AND SAFETY SOLUTIONS INC.,Corporation,29-Jun-2009,Platinum,Active,05-Mar-2020,05-Mar-2021,20090627393549624771
508,EBL CEBU MOTOR TRADERS,Single Proprietorship,08-Jan-2020,Platinum,Active,11-Mar-2020,11-Mar-2021,20200134011047465250
509,RYMAC CONSTRUCTION & SUPPLY,Single Proprietorship,07-Mar-2011,Platinum,Active,28-Apr-2020,28-Apr-2021,201103392532041016533
510,A.G. COMSAT DIGITAL SATELLITE,Single Proprietorship,23-Nov-2015,Platinum,Active,05-Mar-2020,11-Mar-2021,201511154558818457222
511,MAZON ENGINEERING AND CONSTRUCTION,Single Proprietorship,19-Nov-2017,Platinum,Active,05-Mar-2020,21-Mar-2021,201711128505494676120
512,FELVIC ENTERPRISES,Single Proprietorship,29-Aug-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,2019082492555725536
513,GRYPHON SECURITY AGENCY,Single Proprietorship,20-Jul-2010,Platinum,Active,05-Mar-2020,05-Mar-2021,20100734685579303421
514,"SM PRIME HOLDINGS, INC. - CEBU",Corporation,03-Nov-2011,Platinum,Active,14-Mar-2020,14-Mar-2021,201111783771735519574
515,"FRESENIUS MEDICAL CARE PHILS., INC.",Corporation,04-May-2007,Platinum,Active,11-Mar-2020,20-Mar-2021,20070595379137394875
516,RG7 TRADING,Single Proprietorship,16-Sep-2011,Platinum,Active,09-Mar-2020,13-Mar-2021,20110944056979335966
517,CHS CONSTRUCTION AND DEVELOPMENT CORPORATION,Corporation,05-Oct-2018,Platinum,Active,10-Mar-2020,10-Mar-2021,201810746592035385062
518,MORE2 SALES VALUE STORE,Single Proprietorship,15-Feb-2010,Platinum,Active,05-Mar-2020,05-Mar-2021,201002320651731587259
519,RYTELIGHT TRADING,Single Proprietorship,21-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020022115291264925233
520,RECOR PARTS CENTER AND GENERAL MERCHANDISE,Single Proprietorship,19-Jul-2011,Platinum,Active,05-Mar-2020,05-Mar-2021,201107425861508706837
521,ONING ENTERPRISES,Single Proprietorship,06-Nov-2012,Platinum,Active,16-Mar-2020,16-Mar-2021,20121161437958628337
522,PENTECH-CONTROL SYSTEMS INCORPORATED,Corporation,30-Jan-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,2020012091321305643996
523,FIDEL CACAS GRAVEL &AMP; SAND AND GEN. MDSE.,Single Proprietorship,24-Feb-2020,Platinum,Active,14-Mar-2020,14-Mar-2021,202002211646993209712
524,RODJUN ENTERPRISES,Single Proprietorship,22-Oct-2016,Platinum,Active,05-Mar-2020,05-Mar-2021,2016101900131269902349
525,GRAFICAD CREATION INC.,Corporation,08-May-2015,Platinum,Active,16-Mar-2020,16-Mar-2021,2015051352371673108294
526,KUSINA CAGAYANA MANAGEMENT INC.,Corporation,04-Mar-2015,Platinum,Active,15-Mar-2020,15-Mar-2021,20150312857056911818
527,ANB PHARMACEUTICALS,Single Proprietorship,01-Dec-2014,Platinum,Active,05-Mar-2020,07-Mar-2021,2014121212801257096423
528,LADYJEN MEDICAL TRADING,Single Proprietorship,30-Nov-2010,Platinum,Active,05-Mar-2020,13-Mar-2021,201011371042010748079
529,GOLDEN STAR RICE MILL,Single Proprietorship,23-Feb-2009,Platinum,Active,09-Mar-2020,09-Mar-2021,20090245357176100102
530,"CLARK FREEPORT TRADING RESOURCES, INCORPORATED",Corporation,26-Nov-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,201211624972040539668
531,LIMOKUN BUILDERS & SUPPLY,Single Proprietorship,10-May-2006,Platinum,Active,05-Mar-2020,15-Mar-2021,200605101471744639985
532,LAKSHMI ZANE ENTERPRISE,Single Proprietorship,22-Jun-2015,Platinum,Active,05-Mar-2020,06-Mar-2021,201506139360874941624
533,"PHILIPPINE VETUS SECURITY FORCE, INC.",Corporation,09-Nov-2007,Platinum,Active,05-Mar-2020,13-Mar-2021,20071117435293435865
534,NEGROS AGRIVET SUPPLY,Single Proprietorship,26-Oct-2006,Platinum,Active,05-Mar-2020,14-Mar-2021,200610115312032372793
535,"MEDASIA , INC.",Corporation,02-May-2006,Platinum,Active,05-Mar-2020,05-Mar-2021,20060510089723789049
536,LANUZO'S CONSTRUCTION AND SUPPLY,Single Proprietorship,03-Feb-2004,Platinum,Active,03-Mar-2020,03-Mar-2021,2004022551790830885
537,JRA LIVESTOCK BUYER AND SUPPLIER,Single Proprietorship,20-Feb-2013,Platinum,Active,03-Mar-2020,07-Mar-2021,201302663471176290176
538,LUNAR DRUGSTORE,Single Proprietorship,19-Jun-2015,Platinum,Active,05-Mar-2020,19-Mar-2021,2015061392251884668385
539,MCRS CULINARY SERVICES,Single Proprietorship,22-Jul-2009,Platinum,Active,03-Mar-2020,03-Mar-2021,20090727789311946481
540,BOOK CHOICE PUBLISHING,Single Proprietorship,05-Jul-2004,Platinum,Active,05-Mar-2020,08-Mar-2021,20040722029505148125
541,FCC I.T. SERVICES,Single Proprietorship,10-Apr-2013,Platinum,Active,05-Mar-2020,05-Mar-2021,20130469621786556164
542,PV GRILL HOUSE,Single Proprietorship,28-Feb-2020,Platinum,Active,05-Mar-2020,05-Mar-2021,202002212818190473599
543,NEW INTERNATIONAL FLAG HOUSE,Single Proprietorship,10-Jan-2014,Platinum,Active,05-Mar-2020,05-Mar-2021,20140190710867409856
544,ABAR RICEMILL CORPORATION,Corporation,19-Aug-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,201908268332123809160
545,J AND P FRUIT NURSERY,Single Proprietorship,11-Oct-2010,Platinum,Active,05-Mar-2020,12-Mar-2021,20101036309981187823
546,ONE MARK ENGINEERING TECHNOLOGIES,Single Proprietorship,29-Jan-2015,Platinum,Active,08-Apr-2020,17-Apr-2021,201501124944398203183
547,DRED PRIME BUILDERS SYSTEM INC.,Corporation,06-Feb-2018,Platinum,Active,05-Mar-2020,05-Mar-2021,2018021171191764858811
548,DOUBLE J AND P LIVESTOCK AND POULTRY FARM,Single Proprietorship,24-Jun-2013,Platinum,Active,05-Mar-2020,14-Mar-2021,201306747601886798655
549,SAN PHARMA,Single Proprietorship,10-Oct-2008,Platinum,Active,05-Mar-2020,05-Mar-2021,20081022818746171649
550,SMDP CONSTRUCTION,Single Proprietorship,20-Nov-2018,Platinum,Active,03-Mar-2020,03-Mar-2021,20181166633991654652
551,DON ALF PHARMA,Single Proprietorship,25-Jul-2016,Platinum,Active,05-Mar-2020,05-Mar-2021,2016071783941279217977
552,JRLC CONSTRUCTION AND SUPPLIES,Single Proprietorship,29-May-2012,Platinum,Active,05-Mar-2020,05-Mar-2021,20120553550376781234
553,2A-SOGUILON CONSTRUCTION,Single Proprietorship,20-Aug-2019,Platinum,Active,05-Mar-2020,05-Mar-2021,20190826351429217957
554,"KRYPTONITE 6S BUILDERS, INC.",Corporation,03-Jan-2018,Platinum,Active,05-Mar-2020,26-Mar-2021,2018011217281717065309
555,METRO STONERICH CORPORATION,Corporation,18-Jul-2008,Platinum,Active,20-Jul-2020,20-Jul-2021,20080721619975603339
556,"UNIVERSAL ACCESS AND SYSTEMS SOLUTIONS PHILIPPINES, INC.",Corporation,24-May-2012,Platinum,Active,05-Mar-2020,25-Mar-2021,20120553327804433034
557,ZAMBOANGA SEAFOOD HOUSE,Single Proprietorship,26-Jun-2007,Platinum,Active,05-Mar-2020,12-Mar-2021,20070614665653304490
558,CJ AND JEMAR CONSTRUCTION AND HARDWARE,Single Proprietorship,24-Mar-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,20140397746952617836
559,FIRST INTEGRATED CABLE TV CORPORATION,Corporation,28-Jul-2014,Platinum,Active,14-Apr-2020,14-Apr-2021,201407109316445039874
560,LOMERA SURVEYING AND ENGINEERING SERVICES,Single Proprietorship,22-May-2015,Platinum,Active,05-Mar-2020,12-Mar-2021,201505136599894053527
561,WIRELESS SERVICES ASIA INC.,Corporation,20-May-2013,Platinum,Active,09-Mar-2020,09-Mar-2021,201305721481082794432
562,QUEZON VICTORY LUMBER AND GENERAL CONTRACTOR,Single Proprietorship,07-Mar-2011,Platinum,Active,05-Mar-2020,22-Mar-2021,20110339224963034619
563,A.I.A. CONSTRUCTION,Single Proprietorship,26-Oct-2005,Platinum,Active,05-Mar-2020,05-Mar-2021,2005108669663020138
564,JVM BOLLARD CONSTRUCTION AND SUPPLY,Single Proprietorship,05-Sep-2016,Platinum,Active,09-Mar-2020,09-Mar-2021,2016091840522068395253
565,"JANTRO SECURITY AGENCY, INC.",Corporation,12-Jan-2006,Platinum,Active,05-Mar-2020,05-Mar-2021,20060191452130954999
566,FGV ENTERPRISES,Single Proprietorship,27-Jan-2010,Platinum,Active,05-Mar-2020,05-Mar-2021,20100131581810559962
567,BELGES CONSTRUCTION AND SUPPLY,Single Proprietorship,01-May-2014,Platinum,Active,09-Mar-2020,09-Mar-2021,2014051008011224681516
